Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,423.200,23.595,0.904,6.768,14.894,25.239,58.841,85.604,151.175,235.083,0.042
5,378.200,26.312,0.629,5.153,15.941,33.006,70.989,87.860,113.617,173.886,0.038
10,541.000,18.531,0.688,4.147,12.636,23.453,50.860,68.797,98.832,135.654,0.054
15,448.200,22.337,0.594,4.584,14.606,25.430,59.446,75.352,102.986,209.371,0.045
20,535.000,18.686,0.520,3.563,11.287,22.242,50.424,65.337,102.886,367.988,0.054
25,474.200,20.937,0.639,4.536,13.862,25.336,57.826,71.606,94.480,119.852,0.048
30,412.000,24.442,0.514,5.120,15.670,26.450,63.990,83.637,134.542,178.955,0.041
35,552.600,18.039,0.618,3.802,11.654,23.212,46.191,64.474,101.275,204.592,0.055
40,564.600,17.601,0.634,3.305,9.846,20.772,47.684,68.317,104.673,199.216,0.057
45,520.400,19.219,0.802,3.573,10.366,24.071,53.566,74.597,103.343,250.565,0.052
50,540.600,18.461,0.553,3.267,10.264,22.468,49.987,70.714,114.369,161.131,0.054
55,443.400,22.543,0.620,4.494,14.477,25.509,60.754,77.375,120.574,203.779,0.044
60,529.200,18.906,0.536,3.483,12.031,24.699,52.698,70.729,93.215,123.680,0.053
65,477.200,20.969,0.548,3.184,9.997,19.063,43.164,66.155,125.942,1036.867,0.048
70,559.800,17.798,0.601,3.638,11.163,23.943,45.975,63.386,94.488,127.833,0.056
75,494.600,20.239,0.568,3.657,13.919,24.981,53.161,75.222,103.355,166.878,0.049
80,422.000,23.785,0.545,4.713,14.981,26.694,64.291,81.154,108.977,260.076,0.042
85,496.000,19.992,0.570,3.631,13.007,24.978,56.491,74.316,101.387,135.167,0.050
90,466.600,21.428,0.575,4.265,14.126,25.295,59.475,77.722,95.784,232.658,0.047
95,605.200,16.993,0.591,3.557,8.883,17.902,46.363,65.121,92.620,224.658,0.059
100,304.800,32.042,1.083,6.076,16.631,28.810,68.118,85.780,192.995,1109.666,0.031
105,527.400,19.098,0.564,3.733,10.230,23.296,52.254,71.308,107.268,225.044,0.052
110,409.800,24.093,0.580,5.018,16.292,27.837,64.555,77.985,108.362,145.660,0.042
115,374.200,26.369,0.542,5.571,16.791,32.287,68.525,80.888,147.708,214.611,0.038
