Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
2,Payment,1664339768.814367,89193,6,1,0,0,0,1,89193
1,NewOrder,1664339768.814434,124079,4,1,0,0,1,0,124079
2,Payment,1664339768.814480,99270,7,1,0,0,1,0,99270
1,NewOrder,1664339768.817752,118772,9,1,0,0,1,0,118772
3,OrderStatus,1664339768.823783,96900,8,1,0,0,0,1,96900
2,Payment,1664339768.824921,88828,0,1,0,0,1,0,88828
2,Payment,1664339768.825043,88897,5,1,0,0,1,0,88897
4,Delivery,1664339768.825081,91504,1,1,0,0,0,1,91504
2,Payment,1664339768.825124,90520,2,1,0,0,1,0,90520
2,Payment,1664339768.904157,28848,6,1,0,0,0,1,28848
2,Payment,1664339768.913886,20671,7,1,0,0,1,0,20671
2,Payment,1664339768.913899,20355,0,1,0,0,1,0,20355
1,NewOrder,1664339768.914111,64654,5,1,0,0,1,0,64654
1,NewOrder,1664339768.915762,46997,2,1,0,0,1,0,46997
2,Payment,1664339768.916693,18456,1,1,0,0,1,0,18456
1,NewOrder,1664339768.920750,34083,8,1,0,0,1,0,34083
1,NewOrder,1664339768.933070,41761,6,1,0,0,0,1,41761
1,NewOrder,1664339768.934286,44426,0,1,0,0,1,0,44426
1,NewOrder,1664339768.934615,30282,7,1,0,0,1,0,30282
2,Payment,1664339768.935180,68232,1,1,0,0,1,0,68232
1,NewOrder,1664339768.936640,46719,9,1,0,0,1,0,46719
1,NewOrder,1664339768.938568,38304,4,1,0,0,1,0,38304
1,NewOrder,1664339768.941475,24976,3,1,0,0,0,1,24976
4,Delivery,1664339768.954888,70349,8,1,0,0,0,1,70349
3,OrderStatus,1664339768.962830,15000,2,1,0,0,0,1,15000
2,Payment,1664339768.964928,51893,7,1,0,0,0,1,51893
1,NewOrder,1664339768.966532,33505,3,1,0,0,0,1,33505
2,Payment,1664339768.974867,42896,6,1,0,0,1,0,42896
2,Payment,1664339768.976921,41703,4,1,0,0,1,0,41703
2,Payment,1664339768.977859,41093,2,1,0,0,1,0,41093
1,NewOrder,1664339768.978740,29673,0,1,0,0,0,1,29673
2,Payment,1664339768.978845,39586,5,1,0,0,1,0,39586
2,Payment,1664339768.983434,35864,9,1,0,0,1,0,35864
2,Payment,1664339769.000202,19185,3,1,0,0,1,0,19185
2,Payment,1664339769.003446,16023,1,1,0,0,1,0,16023
1,NewOrder,1664339769.008451,4431,0,1,0,0,1,0,4431
1,NewOrder,1664339769.012911,4370,0,1,0,0,1,0,4370
2,Payment,1664339769.016907,16618,7,1,0,0,0,1,16618
1,NewOrder,1664339769.017317,32677,0,1,0,0,1,0,32677
2,Payment,1664339769.017798,17044,6,1,0,0,1,0,17044
4,Delivery,1664339769.018491,2262,5,1,0,0,1,0,2262
2,Payment,1664339769.018659,17793,4,1,0,0,1,0,17793
2,Payment,1664339769.019005,15680,2,1,0,0,1,0,15680
1,NewOrder,1664339769.019363,14386,9,1,0,0,1,0,14386
3,OrderStatus,1664339769.019460,7199,3,1,0,0,0,1,7199
1,NewOrder,1664339769.019505,27114,1,1,0,0,1,0,27114
1,NewOrder,1664339769.020784,24906,5,1,0,0,1,0,24906
1,NewOrder,1664339769.025285,25559,8,1,0,0,1,0,25559
2,Payment,1664339769.026753,9560,3,1,0,0,1,0,9560
2,Payment,1664339769.033603,16812,7,1,0,0,0,1,16812
5,StockLevel,1664339769.033810,10552,9,1,0,0,0,1,10552
2,Payment,1664339769.034732,16373,2,1,0,0,1,0,16373
2,Payment,1664339769.034945,16382,6,1,0,0,1,0,16382
2,Payment,1664339769.036396,15386,3,1,0,0,1,0,15386
1,NewOrder,1664339769.036512,16384,4,1,0,0,1,0,16384
1,NewOrder,1664339769.044399,25406,9,1,0,0,1,0,25406
5,StockLevel,1664339769.045737,9087,5,1,0,0,0,1,9087
1,NewOrder,1664339769.046657,19277,1,1,0,0,1,0,19277
2,Payment,1664339769.050034,25347,0,1,0,0,0,1,25347
1,NewOrder,1664339769.050565,20383,7,1,0,0,1,0,20383
1,NewOrder,1664339769.051158,16652,2,1,0,0,1,0,16652
1,NewOrder,1664339769.051373,15621,6,1,0,0,0,1,15621
1,NewOrder,1664339769.051445,32575,8,1,0,0,0,1,32575
2,Payment,1664339769.051833,24777,3,1,0,0,1,0,24777
2,Payment,1664339769.053000,24259,4,1,0,0,1,0,24259
3,OrderStatus,1664339769.054864,8666,5,1,0,0,0,1,8666
2,Payment,1664339769.063588,13990,5,1,0,0,1,0,13990
2,Payment,1664339769.065990,12762,1,1,0,0,1,0,12762
1,NewOrder,1664339769.067071,14863,6,1,0,0,1,0,14863
1,NewOrder,1664339769.067842,21140,2,1,0,0,1,0,21140
1,NewOrder,1664339769.069884,19193,9,1,0,0,1,0,19193
2,Payment,1664339769.071001,7783,7,1,0,0,1,0,7783
2,Payment,1664339769.075412,17457,0,1,0,0,0,1,17457
1,NewOrder,1664339769.076638,23968,3,1,0,0,0,1,23968
2,Payment,1664339769.077340,16154,4,1,0,0,1,0,16154
5,StockLevel,1664339769.077669,6072,5,1,0,0,0,1,6072
2,Payment,1664339769.078805,14670,1,1,0,0,1,0,14670
1,NewOrder,1664339769.078862,18486,7,1,0,0,1,0,18486
1,NewOrder,1664339769.081970,28450,6,1,0,0,1,0,28450
1,NewOrder,1664339769.083798,28401,5,1,0,0,1,0,28401
