Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,499,499.000,1320,9081,15386,19817,23004,39555,59467,99270,131537,498,1,99270,15386,19817,23004,39555,59467
1,297,297.000,1807,8614,16131,35136,31964,104015,152720,206029,235083,297,0,206029,16131,35136,31964,104015,152720
2,369,369.000,1413,6459,15865,25675,31617,62869,84793,158318,168286,368,1,158318,15865,25675,31617,62869,84793
3,500,500.000,904,4976,11308,19995,21776,47045,90482,133326,159494,499,1,133326,11308,19995,21776,47045,90482
4,451,451.000,1165,5862,15256,22463,27788,62834,74251,86498,89435,451,0,86498,15256,22463,27788,62834,74251
5,321,321.000,1308,7428,22763,30945,50483,76376,89609,98979,111462,320,1,98979,22763,30945,50483,76376,89609
6,383,383.000,1127,5535,16759,26756,33065,74016,89155,109752,114410,382,1,109752,16759,26756,33065,74016,89155
7,359,359.000,828,5962,16546,28272,33803,80851,93905,123727,126383,358,1,123727,16546,28272,33803,80851,93905
8,456,456.000,629,3896,12053,21439,24937,55710,69392,170359,173886,455,1,170359,12053,21439,24937,55710,69392
9,372,372.000,1090,5035,16166,25938,33066,71513,84967,101180,110732,371,1,101180,16166,25938,33066,71513,84967
10,510,510.000,688,4565,12901,19607,22936,58367,68966,108373,135654,509,1,108373,12901,19607,22936,58367,68966
11,438,438.000,1025,5006,16012,23096,25312,64148,80047,109253,119557,438,0,109253,16012,23096,25312,64148,80047
12,504,504.000,800,5399,15303,19530,24981,48340,61716,90704,102620,503,1,90704,15303,19530,24981,48340,61716
13,653,653.000,748,3383,9963,15370,17295,36033,54679,84763,101643,652,1,84763,9963,15370,17295,36033,54679
14,600,600.000,742,3728,8710,16884,16895,44207,74421,99002,111443,599,1,99002,8710,16884,16895,44207,74421
15,455,455.000,672,4514,14580,22010,25716,66987,80295,90868,100757,454,1,90868,14580,22010,25716,66987,80295
16,424,424.000,718,5448,14908,23607,25336,57973,86591,166472,181579,423,1,166472,14908,23607,25336,57973,86591
17,496,496.000,656,3717,11416,20743,24157,56779,73981,190146,209371,495,1,190146,11416,20743,24157,56779,73981
18,349,349.000,594,6629,22248,27753,40118,73327,79729,88384,90698,348,1,88384,22248,27753,40118,73327,79729
19,517,517.000,689,4138,14857,19454,25204,50548,61982,78305,89947,516,1,78305,14857,19454,25204,50548,61982
20,587,587.000,520,2905,10997,16817,16943,50563,66213,103091,116139,586,1,103091,10997,16817,16943,50563,66213
21,761,761.000,1068,3199,8412,12956,16302,25228,44669,76027,100668,760,1,76027,8412,12956,16302,25228,44669
22,608,608.000,1163,3689,10119,16515,20711,49372,60170,92967,109316,607,1,92967,10119,16515,20711,49372,60170
23,341,341.000,557,8122,24177,30026,43730,68896,87022,106024,122351,340,1,106024,24177,30026,43730,68896,87022
24,378,378.000,805,3595,9967,26382,24601,54295,85925,361227,367988,377,1,361227,9967,26382,24601,54295,85925
25,665,665.000,639,3444,7950,15015,16461,32888,61942,92711,104553,665,0,92711,7950,15015,16461,32888,61942
26,266,266.000,1172,14675,24962,36567,61077,83986,100238,115764,119852,265,1,115764,24962,36567,61077,83986,100238
27,614,614.000,1035,3246,11548,16187,22549,43064,56470,70635,87827,613,1,70635,11548,16187,22549,43064,56470
28,321,321.000,1169,15224,25180,31792,52521,70073,79667,93731,101048,320,1,93731,25180,31792,52521,70073,79667
29,505,505.000,976,4081,11161,19376,25404,54547,67679,77524,93576,504,1,77524,11161,19376,25404,54547,67679
30,481,481.000,1193,4882,13996,21438,24796,63951,82826,113624,134542,480,1,113624,13996,21438,24796,63951,82826
31,329,329.000,514,5661,21765,29560,47950,64386,79024,143056,168808,328,1,143056,21765,29560,47950,64386,79024
32,429,429.000,1013,4100,14552,23883,25236,60915,88458,173911,178955,428,1,173911,14552,23883,25236,60915,88458
33,319,319.000,648,11272,24329,31070,51433,69759,86039,102881,107311,318,1,102881,24329,31070,51433,69759,86039
34,502,502.000,1102,4195,12786,20231,25017,58960,78701,93620,106367,501,1,93620,12786,20231,25017,58960,78701
35,427,427.000,1195,4907,13776,22798,24414,59783,88620,188751,204592,427,0,188751,13776,22798,24414,59783,88620
36,604,604.000,618,3717,12619,16313,24281,39719,51763,64474,81082,603,1,64474,12619,16313,24281,39719,51763
37,561,561.000,650,4142,11731,18628,23639,47303,72276,87868,106598,560,1,87868,11731,18628,23639,47303,72276
38,412,412.000,665,4469,15449,23364,25457,63310,82373,107318,123942,412,0,107318,15449,23364,25457,63310,82373
39,759,759.000,685,3140,7658,13409,16740,30675,49169,75673,103033,758,1,75673,7658,13409,16740,30675,49169
40,385,385.000,1199,4525,15673,27211,28345,66498,116429,183647,199216,384,1,183647,15673,27211,28345,66498,116429
41,680,680.000,745,3243,8309,13882,16979,33868,48313,62472,83863,679,1,62472,8309,13882,16979,33868,48313
42,663,663.000,634,3017,9198,15124,16838,32966,62556,86432,93526,662,1,86432,9198,15124,16838,32966,62556
43,634,634.000,694,2646,8220,15860,16952,41287,68651,100447,106694,633,1,100447,8220,15860,16952,41287,68651
44,461,461.000,1216,5228,14248,21011,25020,63156,79101,102240,110177,460,1,102240,14248,21011,25020,63156,79101
45,681,681.000,1084,3385,7858,15072,16817,33968,56117,107214,125847,680,1,107214,7858,15072,16817,33968,56117
46,493,493.000,820,3518,12728,21018,25054,63058,83450,103355,112979,492,1,103355,12728,21018,25054,63058,83450
47,346,346.000,1125,6999,18805,27642,38080,74299,81733,94799,101356,345,1,94799,18805,27642,38080,74299,81733
48,693,693.000,802,2820,7385,14510,15295,28102,52582,209010,250565,692,1,209010,7385,14510,15295,28102,52582
49,389,389.000,1166,5645,16712,25090,33349,71345,77870,99095,109086,388,1,99095,16712,25090,33349,71345,77870
50,280,280.000,1087,16345,25177,36214,53472,76339,98080,160050,161131,279,1,160050,25177,36214,53472,76339,98080
51,598,598.000,1075,3263,8406,16346,17054,37884,66950,110057,131602,597,1,110057,8406,16346,17054,37884,66950
52,643,643.000,732,3215,8969,15581,17062,42704,57623,83667,92492,642,1,83667,8969,15581,17062,42704,57623
53,838,838.000,625,2553,6135,12639,15434,25192,52496,102401,124160,837,1,102401,6135,12639,15434,25192,52496
54,344,344.000,553,6956,17628,27254,30607,69490,92439,131598,145597,343,1,131598,17628,27254,30607,69490,92439
55,596,596.000,992,3680,8720,17046,23363,45864,59352,84628,88835,596,0,84628,8720,17046,23363,45864,59352
56,530,530.000,964,4416,8640,18483,23750,55968,71389,87768,104320,529,1,87768,8640,18483,23750,55968,71389
57,388,388.000,723,4352,16729,26889,30310,72914,84614,173948,179306,387,1,173948,16729,26889,30310,72914,84614
58,340,340.000,620,5861,16176,28376,32860,71988,101369,196943,203779,339,1,196943,16176,28376,32860,71988,101369
59,363,363.000,1008,6522,21298,27387,45003,66981,78773,93626,97000,362,1,93626,21298,27387,45003,66981,78773
60,484,484.000,642,3957,14516,20876,25406,55795,73249,89968,105220,483,1,89968,14516,20876,25406,55795,73249
61,638,638.000,536,3195,7579,15558,17377,41821,65566,87033,110685,638,0,87033,7579,15558,17377,41821,65566
62,595,595.000,797,2845,10427,16996,22804,40708,63648,94208,123680,594,1,94208,10427,16996,22804,40708,63648
63,475,475.000,1175,3635,14160,21064,25163,60038,76916,106872,112615,474,1,106872,14160,21064,25163,60038,76916
64,454,454.000,1152,4355,14931,21755,25244,60693,75614,92766,109005,453,1,92766,14931,21755,25244,60693,75614
65,511,511.000,548,2871,9003,33465,16622,35095,58592,1021367,1036867,510,1,1021367,9003,33465,16622,35095,58592
66,68,68.000,1118,21149,25285,45794,63776,125942,128549,137999,137999,67,1,137999,25285,45794,63776,125942,128549
67,338,338.000,1118,7588,19570,28895,34487,61914,87698,192089,222705,337,1,192089,19570,28895,34487,61914,87698
68,824,824.000,640,2694,7074,12130,16020,25184,44384,71164,83587,823,1,71164,7074,12130,16020,25184,44384
69,645,645.000,632,3164,8955,15588,16702,41303,67742,84610,95922,644,1,84610,8955,15588,16702,41303,67742
70,533,533.000,1037,3481,8879,18442,23804,51976,75608,107372,115880,532,1,107372,8879,18442,23804,51976,75608
71,526,526.000,609,4400,14332,18944,24892,48173,63817,78401,91977,526,0,78401,14332,18944,24892,48173,63817
72,509,509.000,609,3517,11246,20063,25435,52404,72207,108666,127833,508,1,108666,11246,20063,25435,52404,72207
73,554,554.000,776,4305,11472,17716,24498,45179,60582,82211,108613,553,1,82211,11472,17716,24498,45179,60582
74,677,677.000,601,2917,9578,14763,16720,33005,53254,93839,105335,676,1,93839,9578,14763,16720,33005,53254
75,641,641.000,704,2470,8436,15927,16606,32250,63892,163976,166878,641,0,163976,8436,15927,16606,32250,63892
76,337,337.000,659,8270,23434,29476,43255,72375,81233,117472,133859,336,1,117472,23434,29476,43255,72375,81233
77,486,486.000,1082,5283,15646,20435,25171,49030,67777,88659,101380,486,0,88659,15646,20435,25171,49030,67777
78,727,727.000,568,2815,8043,14182,16286,26892,52885,97824,109176,726,1,97824,8043,14182,16286,26892,52885
79,282,282.000,1217,16271,25204,34274,51504,77219,86840,120601,127472,281,1,120601,25204,34274,51504,77219,86840
80,443,443.000,550,4419,14687,22805,25572,62912,73927,97864,100416,442,1,97864,14687,22805,25572,62912,73927
81,546,546.000,702,3640,10202,18103,23432,51300,68244,92742,100783,546,0,92742,10202,18103,23432,51300,68244
82,575,575.000,545,4346,12727,17945,22288,45651,66010,99940,109117,574,1,99940,12727,17945,22288,45651,66010
83,199,199.000,1265,21380,28529,50975,71286,91839,183493,256481,260076,198,1,256481,28529,50975,71286,91839,183493
84,347,347.000,651,4990,22144,28057,39988,72530,85560,112760,122340,346,1,112760,22144,28057,39988,72530,85560
85,628,628.000,685,2865,8270,15735,16857,40139,68136,93947,117617,627,1,93947,8270,15735,16857,40139,68136
86,479,479.000,592,3100,8753,20291,20846,69111,86316,112927,135167,478,1,112927,8753,20291,20846,69111,86316
87,460,460.000,1081,3825,14176,22249,33072,55577,76607,99697,134004,459,1,99697,14176,22249,33072,55577,76607
88,460,460.000,764,4435,15017,21751,25878,67912,71593,92672,103298,459,1,92672,15017,21751,25878,67912,71593
89,453,453.000,570,5972,16107,21496,25415,52865,62181,84402,106341,452,1,84402,16107,21496,25415,52865,62181
90,412,412.000,687,6790,16804,24755,26664,70827,82981,94015,102920,411,1,94015,16804,24755,26664,70827,82981
91,717,717.000,734,2683,7442,13813,16594,28461,59650,93097,97276,716,1,93097,7442,13813,16594,28461,59650
92,267,267.000,1148,7818,24308,37253,64695,85046,113719,213344,232658,266,1,213344,24308,37253,64695,85046,113719
93,535,535.000,580,4057,11797,19014,25212,51270,64046,90871,106866,534,1,90871,11797,19014,25212,51270,64046
94,402,402.000,575,6357,20124,24300,33729,58718,74396,82784,88496,401,1,82784,20124,24300,33729,58718,74396
95,522,522.000,866,4753,12495,19061,25084,49669,64208,88310,102893,522,0,88310,12495,19061,25084,49669,64208
96,756,756.000,591,3185,8160,13238,15986,25445,43764,85028,116965,755,1,85028,8160,13238,15986,25445,43764
97,577,577.000,641,4179,8405,17720,24536,53985,61622,96295,115676,576,1,96295,8405,17720,24536,53985,61622
98,387,387.000,767,4627,14899,25581,33121,76835,85171,100489,104611,387,0,100489,14899,25581,33121,76835,85171
99,784,784.000,634,2684,7895,14459,15762,25050,52765,204105,224658,783,1,204105,7895,14459,15762,25050,52765
100,135,135.000,1232,15719,24940,103068,34152,65489,1082641,1109018,1109666,134,1,1109018,24940,103068,34152,65489,1082641
101,183,183.000,1201,5656,19165,26851,37327,69787,86756,103975,104509,182,1,103975,19165,26851,37327,69787,86756
102,571,571.000,1083,3991,10385,17294,19060,44358,71764,92842,110363,571,0,92842,10385,17294,19060,44358,71764
103,332,332.000,1181,12796,24784,30924,44180,71253,83486,100873,112355,331,1,100873,24784,30924,44180,71253,83486
104,303,303.000,1196,6946,16632,32547,38073,81830,124690,204458,208490,302,1,204458,16632,32547,38073,81830,124690
105,638,638.000,1096,3031,7273,15082,16195,35524,70347,103057,121682,638,0,103057,7273,15082,16195,35524,70347
106,729,729.000,1045,3653,8085,14072,16391,31317,55984,91304,99260,728,1,91304,8085,14072,16391,31317,55984
107,472,472.000,564,4164,14862,21139,25501,52724,69431,111100,121081,472,0,111100,14862,21139,25501,52724,69431
