Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,775.200,12.891,1.958,9.160,11.358,14.387,18.908,23.456,39.747,86.228,0.078
5,858.400,11.634,0.976,8.862,10.814,13.055,16.047,19.419,27.396,79.604,0.086
10,873.600,11.439,1.602,8.818,10.711,12.995,15.396,18.237,25.974,79.690,0.087
15,867.600,11.511,1.625,8.752,10.659,12.903,15.412,18.185,27.191,96.662,0.087
20,702.400,14.218,1.547,8.862,10.893,12.976,15.563,18.536,28.827,1026.306,0.070
25,889.000,11.236,1.566,8.790,10.601,12.622,15.167,17.266,25.122,90.965,0.089
30,874.800,11.429,1.674,8.623,10.624,12.986,15.476,18.337,29.977,81.915,0.087
35,881.000,11.340,1.621,8.755,10.669,12.964,15.481,17.908,24.174,79.576,0.088
40,701.600,14.230,1.547,8.889,10.730,13.121,15.697,18.559,26.633,1026.301,0.070
45,865.800,11.533,1.580,8.686,10.679,12.929,15.862,19.090,28.766,86.344,0.087
50,900.800,11.097,1.682,8.657,10.503,12.520,14.750,17.086,24.169,79.630,0.090
55,890.200,11.214,1.522,8.692,10.597,12.728,14.906,17.046,23.889,86.215,0.089
60,858.800,11.628,1.619,8.853,10.801,12.932,15.390,18.245,30.427,89.938,0.086
65,815.600,13.360,1.730,8.733,10.579,12.763,15.012,17.500,24.776,1014.031,0.075
70,818.600,11.095,1.564,8.587,10.450,12.697,14.820,16.918,23.056,88.919,0.090
75,883.800,11.302,1.604,8.749,10.666,12.848,15.146,17.545,24.375,76.456,0.088
80,887.000,11.267,1.674,8.717,10.642,12.714,14.824,17.314,25.909,86.215,0.089
85,766.200,14.075,1.880,9.255,11.206,13.536,16.190,18.833,74.724,1006.757,0.071
90,644.200,14.503,1.573,8.932,11.014,13.195,15.799,18.273,39.492,1024.677,0.069
95,839.000,11.733,1.538,9.042,10.980,13.031,15.731,18.591,26.715,82.646,0.085
100,888.400,11.257,1.669,8.769,10.700,12.846,15.066,17.017,25.098,74.612,0.089
105,863.400,11.570,1.720,8.819,10.716,12.871,15.524,18.462,27.374,97.122,0.086
110,741.600,13.480,1.768,8.649,10.626,12.829,15.304,17.840,26.965,1011.267,0.074
115,876.000,11.373,1.660,8.686,10.587,12.755,14.951,17.706,25.543,90.447,0.088
