Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,381.200,26.158,3.336,18.392,25.197,27.963,40.707,50.095,69.675,153.418,0.038
5,372.200,26.835,3.009,24.687,25.256,25.962,33.866,41.930,62.511,224.947,0.037
10,391.200,25.568,2.836,24.648,25.217,25.598,33.491,41.299,57.475,117.721,0.039
15,373.000,26.752,2.719,24.784,25.216,25.519,33.648,41.936,116.526,200.682,0.037
20,310.800,32.180,2.786,24.754,25.226,25.652,33.942,49.800,185.919,1017.492,0.031
25,384.800,25.940,2.954,24.691,25.208,25.543,33.491,42.094,75.171,100.824,0.039
30,371.600,26.873,2.813,24.822,25.183,25.486,33.346,41.685,165.918,225.156,0.037
35,404.200,24.741,2.739,24.679,25.188,25.447,29.155,33.753,49.930,67.562,0.040
40,374.600,26.701,2.732,24.630,25.187,25.496,33.306,41.872,150.252,212.202,0.037
45,371.400,27.098,2.804,24.658,25.218,25.641,33.592,42.042,62.606,332.118,0.037
50,400.000,24.763,2.807,24.596,25.171,25.475,32.697,33.961,50.319,74.907,0.040
55,343.200,29.165,2.962,24.708,25.173,25.417,31.406,41.054,132.999,1046.975,0.034
60,395.600,25.231,3.428,24.781,25.182,25.414,26.775,41.150,51.402,142.057,0.040
65,376.400,26.537,2.789,24.764,25.197,25.484,33.287,41.747,91.997,196.405,0.038
70,396.400,25.184,3.025,24.743,25.192,25.450,33.429,41.333,50.349,60.765,0.040
75,306.400,32.694,2.975,24.666,25.203,25.561,33.812,49.427,183.144,1038.779,0.031
80,353.800,28.199,2.824,24.799,25.226,25.729,34.147,49.884,78.048,340.964,0.035
85,363.000,27.561,3.270,24.968,25.754,26.638,34.277,41.778,175.459,210.732,0.036
90,379.200,27.942,2.962,24.857,25.413,25.793,33.464,34.593,66.654,1027.881,0.036
95,349.400,26.880,2.924,24.787,25.312,25.723,33.741,42.038,67.153,762.552,0.037
100,377.400,26.437,2.785,24.797,25.265,25.625,33.333,41.652,67.474,209.165,0.038
105,384.000,26.038,3.029,24.712,25.262,25.686,33.657,41.695,59.234,125.597,0.038
110,360.200,27.757,4.332,24.788,25.264,25.755,33.695,49.140,125.343,174.763,0.036
115,384.400,25.865,2.820,24.729,25.194,25.488,33.089,37.355,58.629,192.492,0.039
