Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,957.800,10.438,0.355,0.794,4.535,18.416,25.259,30.427,40.551,126.534,0.096
5,675.600,14.795,0.501,4.107,16.393,21.588,26.192,29.132,36.781,56.770,0.068
10,690.000,14.463,0.494,4.361,16.044,21.388,25.846,28.270,34.439,58.978,0.069
15,617.000,16.197,0.434,6.799,18.132,23.619,27.915,30.260,37.038,80.548,0.062
20,639.800,15.619,0.485,8.086,17.602,22.555,26.665,28.969,33.608,43.522,0.064
25,684.000,14.598,0.501,6.369,16.270,21.167,25.425,28.228,32.712,42.241,0.069
30,682.600,14.637,0.484,3.307,15.816,21.332,25.567,28.367,35.745,1019.272,0.068
35,617.400,16.189,0.493,5.959,18.624,23.712,27.897,30.264,36.062,49.797,0.062
40,810.800,12.334,0.490,0.847,14.164,19.800,24.368,26.873,32.368,943.908,0.081
45,658.600,15.164,0.446,5.574,16.288,21.333,25.515,27.918,34.171,978.797,0.066
50,613.000,16.292,0.484,7.936,17.709,23.646,28.421,31.091,38.341,64.768,0.061
55,648.600,15.412,0.489,5.982,17.261,22.616,26.954,29.589,35.769,49.879,0.065
60,689.600,14.478,0.433,5.189,16.304,21.210,25.472,27.988,32.529,46.421,0.069
65,682.200,14.652,0.461,5.051,16.346,21.471,25.505,27.954,35.105,59.837,0.068
70,620.000,16.120,0.444,7.009,18.040,23.653,28.324,31.445,36.316,58.616,0.062
75,651.800,15.331,0.488,5.852,16.977,22.189,26.072,28.506,33.567,1031.896,0.065
80,662.000,15.098,0.497,6.883,16.863,21.906,26.258,28.616,33.101,53.955,0.066
85,670.000,14.905,0.473,6.746,16.473,21.574,25.795,28.254,33.525,70.270,0.067
90,603.800,16.530,0.462,7.299,18.424,24.085,28.828,31.194,37.912,46.516,0.060
95,659.800,15.190,0.465,6.399,16.716,22.054,26.362,28.931,36.533,70.872,0.066
100,699.800,14.252,0.488,1.908,15.982,21.579,25.962,28.405,34.486,49.244,0.070
105,661.000,15.132,0.491,5.761,16.397,22.817,27.457,30.063,34.614,51.792,0.066
110,585.200,17.142,0.461,7.774,18.893,24.072,28.452,31.146,38.716,1009.510,0.058
115,674.600,14.669,0.451,4.822,16.106,21.274,25.071,27.458,33.148,943.358,0.068
