Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,349,349.000,1930,17368,24123,28152,26444,33375,82479,177350,182785,348,1,177350,24123,28152,26444,33375,82479
1,472,472.000,1700,16206,16659,21119,17545,25642,34259,99967,100805,471,1,99967,16659,21119,17545,25642,34259
2,543,543.000,1069,16371,16634,18570,16960,17600,24583,108217,109323,542,1,108217,16634,18570,16960,17600,24583
3,530,530.000,14318,16388,16627,18553,16909,17441,18194,108559,109126,529,1,108559,16627,18553,16909,17441,18194
4,600,600.000,15395,16417,16609,16753,16787,17062,17306,25046,25651,599,1,25046,16609,16753,16787,17062,17306
5,610,610.000,7461,16425,16609,16373,16821,17187,17451,24817,25616,609,1,24817,16609,16373,16821,17187,17451
6,620,620.000,7793,16456,16627,16114,16776,16980,17163,24855,25319,619,1,24855,16627,16114,16776,16980,17163
7,617,617.000,1254,16463,16618,16087,16800,17054,17213,24808,25124,616,1,24808,16618,16087,16800,17054,17213
8,644,644.000,7460,16311,16598,15522,16724,16975,17334,50025,52281,643,1,50025,16598,15522,16724,16975,17334
9,660,660.000,7470,16211,16580,15132,16729,16919,17132,33355,33498,659,1,33355,16580,15132,16729,16919,17132
10,670,670.000,7594,16021,16591,14942,16767,16994,17439,25411,25690,669,1,25411,16591,14942,16767,16994,17439
11,613,613.000,7313,15962,16610,16279,16828,17192,18987,62455,64281,612,1,62455,16610,16279,16828,17192,18987
12,804,804.000,7622,8276,8623,12265,16670,16890,17068,24852,25115,803,1,24852,8623,12265,16670,16890,17068
13,806,806.000,7631,8224,8442,12460,16581,16850,17076,107896,108370,805,1,107896,8442,12460,16581,16850,17076
14,871,871.000,992,8276,8429,11378,16611,16757,16894,17101,17359,870,1,17101,8429,11378,16611,16757,16894
15,801,801.000,859,8290,8757,12485,16674,16880,17096,25116,25643,800,1,25116,8757,12485,16674,16880,17096
16,987,987.000,7528,8235,8396,10119,8801,16723,16904,17456,17845,986,1,17456,8396,10119,8801,16723,16904
17,981,981.000,929,8226,8363,10241,8797,16718,16843,24908,25523,981,0,24908,8363,10241,8797,16718,16843
18,944,944.000,7061,8238,8362,10498,8696,16751,16943,49922,50159,944,0,49922,8362,10498,8696,16751,16943
19,989,989.000,7676,8237,8348,10088,8620,16739,16948,25010,25376,988,1,25010,8348,10088,8620,16739,16948
20,850,850.000,7520,8232,8357,11757,8686,16753,24904,107560,108091,849,1,107560,8357,11757,8686,16753,24904
21,1090,1090.000,7072,8238,8345,9175,8509,16254,16701,17085,17581,1089,1,17085,8345,9175,8509,16254,16701
