Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,498.800,19.953,1.069,16.388,16.664,17.171,24.868,28.544,108.174,182.785,0.050
5,630.200,15.833,1.254,16.398,16.607,16.756,17.014,17.263,25.048,52.281,0.063
10,752.800,13.232,0.992,8.299,16.188,16.692,16.925,17.148,25.447,108.370,0.076
15,940.400,10.617,0.859,8.243,8.382,16.061,16.758,16.943,24.960,50.159,0.094
20,952.000,10.486,1.120,8.244,8.372,8.714,16.710,16.889,25.362,108.091,0.095
25,908.200,10.992,0.825,8.235,8.375,8.825,16.748,16.973,32.627,141.442,0.091
30,821.000,12.157,7.465,8.256,8.530,16.630,16.869,17.055,25.064,108.228,0.082
35,926.000,10.781,7.418,8.236,8.383,16.376,16.777,16.956,24.981,75.058,0.093
40,876.600,11.412,7.194,8.209,8.427,16.394,16.833,17.090,39.635,150.719,0.088
45,1004.000,9.922,6.662,8.190,8.357,8.592,16.659,16.877,17.761,92.678,0.101
50,1047.800,9.543,7.412,8.218,8.354,8.560,16.538,16.764,17.167,99.991,0.105
55,932.200,10.691,0.753,8.195,8.378,8.787,16.720,16.926,25.472,150.103,0.094
60,1005.600,9.926,3.097,8.164,8.355,8.635,16.620,16.887,25.266,116.770,0.101
65,984.000,10.173,0.944,8.180,8.354,8.647,16.663,16.882,24.224,167.425,0.098
70,982.600,10.124,0.748,8.184,8.357,8.624,16.601,16.860,49.628,100.329,0.099
75,993.800,10.045,4.826,8.168,8.377,8.686,16.592,16.878,32.240,150.885,0.100
80,964.000,10.355,6.295,8.195,8.369,8.766,16.714,16.894,17.859,141.477,0.097
85,928.200,10.753,1.107,8.192,8.359,8.738,16.744,16.984,32.920,141.419,0.093
90,1014.000,9.846,7.001,8.166,8.352,8.615,16.645,16.875,18.638,108.303,0.102
95,1036.000,9.635,6.337,8.154,8.352,8.611,16.467,16.769,18.069,109.014,0.104
100,1042.000,9.581,5.966,8.145,8.349,8.634,16.515,16.845,24.836,75.365,0.104
105,912.400,10.943,6.395,8.206,8.393,8.841,16.807,17.347,41.678,141.626,0.091
110,909.400,10.986,6.409,8.188,8.407,16.195,16.879,17.121,25.387,83.335,0.091
115,878.200,10.943,1.426,8.209,8.374,8.748,16.777,17.120,50.116,149.955,0.091
