Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,40.400,19.339,1.240,7.676,14.543,26.321,41.244,47.806,75.083,107.069,0.052
5,41.600,13.673,0.925,6.293,10.971,20.494,25.651,33.046,43.641,47.204,0.073
10,31.600,16.916,1.033,6.485,13.211,23.203,31.437,51.645,69.515,87.376,0.059
15,38.800,14.692,1.171,7.100,12.417,20.812,27.160,36.470,47.311,49.021,0.068
20,46.600,14.826,0.926,5.870,12.285,20.280,30.234,38.916,43.903,69.218,0.067
25,27.800,16.824,0.945,7.520,14.213,22.203,37.594,47.794,55.724,57.789,0.059
30,33.400,13.968,1.026,5.784,11.272,17.106,29.884,36.786,75.410,82.131,0.072
35,38.000,12.979,0.851,5.540,11.167,19.034,25.728,30.027,42.539,45.167,0.077
40,38.400,13.173,0.915,6.270,12.117,17.752,22.805,30.247,53.326,55.894,0.076
45,36.200,16.447,1.072,7.136,15.442,21.247,30.255,40.433,55.153,58.237,0.061
50,48.000,12.312,0.988,6.256,10.775,17.103,22.622,28.010,36.602,39.806,0.081
55,41.200,13.520,0.983,5.957,10.809,17.162,25.113,31.872,58.056,80.800,0.074
60,36.600,13.962,0.981,5.040,10.147,20.101,31.030,38.557,49.927,52.634,0.072
65,42.000,13.642,0.949,5.669,10.552,17.875,29.347,38.150,52.711,81.394,0.073
70,40.400,13.011,0.994,5.290,10.762,17.976,26.813,31.656,39.637,81.482,0.077
75,40.200,13.156,1.070,4.752,9.934,17.267,27.656,34.200,50.730,76.384,0.076
80,45.600,13.967,1.099,5.572,11.653,17.885,26.023,35.304,62.958,83.506,0.072
85,37.400,14.925,1.069,5.856,12.974,19.689,28.028,34.944,69.369,80.432,0.067
90,28.800,15.091,1.127,5.939,13.301,20.140,30.696,40.973,58.634,62.270,0.066
95,48.000,13.822,0.973,5.669,11.472,19.992,28.869,34.114,42.295,51.596,0.072
100,40.600,14.222,1.011,6.566,12.042,18.507,28.356,35.758,52.482,58.920,0.070
105,40.200,13.859,1.008,6.344,11.595,18.374,26.712,33.750,47.288,54.182,0.072
110,30.600,14.505,0.856,6.416,13.940,20.155,27.594,31.231,57.008,62.759,0.069
115,44.800,13.256,0.839,5.848,11.775,18.263,24.696,30.592,43.729,51.678,0.075
