Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,733.200,13.607,1.177,8.494,11.865,15.862,22.811,28.677,50.903,110.695,0.073
5,805.400,13.110,0.925,8.046,10.986,14.421,18.087,22.117,33.751,1007.976,0.076
10,620.000,15.214,1.033,8.054,11.065,14.342,18.109,24.062,66.879,1022.108,0.066
15,877.800,11.346,1.171,8.037,10.763,13.984,17.044,20.671,31.580,79.081,0.088
20,843.600,12.346,0.926,7.946,10.986,14.173,17.596,22.207,34.229,1012.488,0.081
25,650.000,14.714,0.945,7.888,10.824,14.395,17.925,23.650,43.004,1031.749,0.068
30,736.200,13.572,1.013,7.941,10.738,14.077,17.218,22.070,51.737,1045.834,0.074
35,722.000,13.827,0.851,7.934,10.689,13.885,17.028,21.353,31.788,1023.816,0.072
40,752.400,13.265,0.915,7.686,10.654,14.123,17.748,21.837,32.574,1019.336,0.075
45,729.600,13.697,1.072,7.931,10.741,13.957,17.320,21.221,40.433,1020.504,0.073
50,892.600,11.174,0.988,7.755,10.669,13.873,16.780,20.244,31.862,91.680,0.089
55,888.800,11.244,0.983,7.816,10.684,13.869,16.910,20.932,31.759,80.800,0.089
60,771.400,12.948,0.981,7.953,10.694,13.862,16.894,21.518,37.972,658.377,0.077
65,778.000,12.839,0.949,7.781,10.546,13.837,16.882,20.568,32.189,1011.461,0.078
70,880.200,11.337,0.994,7.951,10.636,13.769,16.804,20.328,35.584,103.302,0.088
75,896.800,11.136,1.070,7.804,10.614,13.939,16.716,20.112,30.844,88.072,0.090
80,853.600,11.694,1.074,7.991,10.779,14.062,17.565,21.723,43.862,83.506,0.086
85,779.600,12.816,1.069,8.022,10.895,13.893,16.692,20.475,33.236,635.090,0.078
90,606.600,16.468,1.098,7.887,10.726,14.085,17.091,21.614,57.075,1014.052,0.061
95,877.200,11.382,0.973,7.779,10.743,14.045,17.046,20.680,33.363,86.869,0.088
100,875.600,11.406,1.011,7.881,10.613,14.037,17.190,21.349,34.766,75.332,0.088
105,761.200,13.121,1.008,7.651,10.621,13.891,17.030,21.115,38.557,1016.072,0.076
110,516.400,20.587,0.856,7.746,10.722,14.170,17.787,23.310,652.241,1016.825,0.049
115,835.400,11.161,0.839,8.022,10.709,13.844,16.750,19.720,28.930,72.256,0.090
