Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,367.600,27.147,0.804,1.459,22.139,33.971,52.816,65.280,174.687,1054.813,0.037
5,502.600,19.857,0.665,1.280,23.544,32.416,40.818,49.794,82.888,209.102,0.050
10,542.200,18.419,0.867,1.220,23.699,32.372,38.118,46.321,66.102,94.059,0.054
15,536.000,18.655,0.759,1.200,23.538,32.273,36.084,42.076,74.787,224.068,0.054
20,570.200,17.484,0.761,1.185,23.553,32.290,33.654,41.337,57.335,98.432,0.057
25,535.000,18.706,0.817,1.182,23.730,32.343,33.809,41.906,66.041,208.027,0.053
30,535.200,18.648,0.728,1.182,23.677,32.304,33.661,41.135,72.791,233.402,0.054
35,558.800,17.875,0.761,1.187,23.785,32.267,33.578,40.947,64.761,91.828,0.056
40,566.200,17.634,0.813,1.177,23.549,32.199,33.344,40.721,66.603,198.471,0.057
45,541.200,18.450,0.766,1.188,23.756,32.277,33.630,41.525,66.812,191.017,0.054
50,554.200,18.024,0.811,1.183,23.768,32.275,33.538,40.698,64.614,208.580,0.055
55,578.000,18.185,0.742,1.183,23.631,32.282,33.548,40.695,57.373,1024.441,0.055
60,457.800,20.740,0.811,1.204,23.853,32.291,33.681,41.536,148.660,788.838,0.048
65,565.600,17.628,0.861,1.188,23.833,32.284,33.545,40.390,56.872,86.437,0.057
70,520.400,19.202,0.789,1.188,23.573,32.320,35.525,47.823,90.255,203.143,0.052
75,547.800,18.237,0.715,1.196,23.696,32.320,33.726,41.471,66.892,123.693,0.055
80,526.800,18.990,0.800,1.205,23.756,32.317,33.725,42.030,74.260,225.306,0.053
85,563.000,17.714,0.797,1.182,23.445,32.226,33.630,41.054,65.690,131.905,0.056
90,526.000,19.009,0.823,1.212,23.692,32.320,33.850,42.259,98.675,167.039,0.053
95,553.000,18.074,0.811,1.197,23.585,32.196,33.609,41.145,65.853,179.629,0.055
100,565.000,17.677,0.710,1.193,23.655,32.226,33.543,40.530,65.562,92.065,0.057
105,482.200,20.720,0.752,1.204,23.710,32.443,36.700,54.970,146.486,224.046,0.048
110,528.800,18.905,0.874,1.205,23.966,32.909,40.223,42.953,66.360,217.499,0.053
115,522.600,18.955,0.799,1.200,23.876,32.586,34.148,41.947,66.849,245.443,0.053
