Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,353,353.000,823,6456,22174,28398,37667,57592,73125,200000,228960,352,1,200000,22174,28398,37667,57592,73125
1,439,439.000,842,1547,21867,22461,39583,57188,66921,93541,120628,438,1,93541,21867,22461,39583,57188,66921
2,461,461.000,804,1380,22023,21864,36134,55732,63309,82612,106447,460,1,82612,22023,21864,36134,55732,63309
3,314,314.000,1056,1343,22385,45991,32413,48505,59513,967328,1054813,313,1,967328,22385,45991,32413,48505,59513
4,271,271.000,1034,1364,23235,20256,32869,48362,53255,73290,94326,271,0,73290,23235,20256,32869,48362,53255
5,487,487.000,756,1360,22194,20482,32437,48669,64651,100137,150299,486,1,100137,22194,20482,32437,48669,64651
6,533,533.000,775,1324,23557,18714,32402,40731,48790,65660,82113,533,0,65660,23557,18714,32402,40731,48790
7,523,523.000,849,1274,23422,19029,32447,41024,49615,65439,81848,523,0,65439,23422,19029,32447,41024,49615
8,449,449.000,665,1242,23755,22769,32366,40213,65238,183777,209102,448,1,183777,23755,22769,32366,40213,65238
9,521,521.000,927,1254,23770,18760,32417,39327,48672,65455,83556,520,1,65455,23770,18760,32417,39327,48672
10,526,526.000,875,1232,23859,18970,32498,40120,41769,66102,91400,525,1,66102,23859,18970,32498,40120,41769
11,526,526.000,867,1216,21252,19083,32469,42032,56152,83213,94059,525,1,83213,21252,19083,32469,42032,56152
12,519,519.000,876,1224,23905,19109,32490,34170,41237,65588,82871,518,1,65588,23905,19109,32490,34170,41237
13,538,538.000,869,1232,23928,18552,32337,33647,40835,65460,90293,537,1,65460,23928,18552,32337,33647,40835
14,602,602.000,869,1191,23039,16644,32150,32894,40491,57256,74608,601,1,57256,23039,16644,32150,32894,40491
15,559,559.000,860,1222,23399,17678,32120,34045,41976,66444,83041,558,1,66444,23399,17678,32120,34045,41976
16,580,580.000,847,1193,21125,17236,32215,34182,42605,66184,83309,579,1,66184,21125,17236,32215,34182,42605
17,568,568.000,792,1193,23535,17730,32242,37602,41951,64932,74162,567,1,64932,23535,17730,32242,37602,41951
18,416,416.000,817,1194,23807,23874,32406,40502,74172,191440,224068,415,1,191440,23807,23874,32406,40502,74172
19,557,557.000,759,1200,23899,18156,32397,34199,40876,56271,65149,557,0,56271,23899,18156,32397,34199,40876
20,540,540.000,761,1208,23860,18296,32406,33737,47143,57231,73514,540,0,57231,23860,18296,32406,33737,47143
21,575,575.000,858,1178,23604,17413,32320,39809,40945,55981,74482,574,1,55981,23604,17413,32320,39809,40945
22,596,596.000,777,1155,23482,16847,32351,33390,40877,57313,66535,595,1,57313,23482,16847,32351,33390,40877
23,559,559.000,836,1204,23340,17686,32192,38966,43244,65071,98432,559,0,65071,23340,17686,32192,38966,43244
24,581,581.000,898,1184,23534,17257,32214,33364,40438,57219,90678,580,1,57219,23534,17257,32214,33364,40438
25,570,570.000,886,1186,23685,17475,32244,33522,40842,57360,65283,569,1,57360,23685,17475,32244,33522,40842
26,520,520.000,833,1147,23576,19366,32394,40349,49090,115938,148881,520,0,115938,23576,19366,32394,40349,49090
27,536,536.000,878,1184,23793,18502,32455,34480,41424,56922,66664,536,0,56922,23793,18502,32455,34480,41424
28,576,576.000,889,1191,23765,17415,32200,33503,40735,57238,97369,575,1,57238,23765,17415,32200,33503,40735
29,473,473.000,817,1214,23829,21264,32418,34799,48646,182790,208027,472,1,182790,23829,21264,32418,34799,48646
30,553,553.000,779,1162,23707,18117,32354,33642,40745,65405,99250,552,1,65405,23707,18117,32354,33642,40745
31,458,458.000,824,1224,23639,21561,32175,33911,48785,224374,233402,457,1,224374,23639,21561,32175,33911,48785
32,579,579.000,728,1178,23720,17389,32257,33528,40800,57359,73675,578,1,57359,23720,17389,32257,33528,40800
33,561,561.000,779,1193,23713,17702,32304,33647,40788,57025,90630,560,1,57025,23713,17702,32304,33647,40788
34,525,525.000,846,1157,23645,19063,32452,39729,49073,99539,122747,525,0,99539,23645,19063,32452,39729,49073
35,571,571.000,761,1179,23737,17455,32235,33495,40508,58165,69025,570,1,58165,23737,17455,32235,33495,40508
36,548,548.000,761,1172,23886,18165,32322,33619,41500,57451,73770,547,1,57451,23886,18165,32322,33619,41500
37,514,514.000,843,1219,24165,19972,32344,40294,49024,74150,91828,513,1,74150,24165,19972,32344,40294,49024
38,573,573.000,787,1186,23611,16950,32246,33242,40337,56708,82855,573,0,56708,23611,16950,32246,33242,40337
39,588,588.000,878,1198,23559,17081,32114,33312,40494,57124,83810,588,0,57124,23559,17081,32114,33312,40494
40,481,481.000,829,1176,23014,21001,32119,34191,55412,181418,198471,480,1,181418,23014,21001,32119,34191,55412
41,593,593.000,886,1165,23330,16624,32077,32724,40651,58946,90600,592,1,58946,23330,16624,32077,32724,40651
42,575,575.000,813,1177,23754,17365,32272,33572,40699,58241,67481,575,0,58241,23754,17365,32272,33572,40699
43,590,590.000,890,1182,23596,16941,32191,33122,40176,65315,76934,589,1,65315,23596,16941,32191,33122,40176
44,592,592.000,881,1183,23572,16859,32286,33105,40182,49440,74691,591,1,49440,23572,16859,32286,33105,40182
45,498,498.000,864,1182,23804,20056,32311,33709,41862,158070,191017,498,0,158070,23804,20056,32311,33709,41862
46,540,540.000,874,1199,23888,18418,32302,33627,41515,57620,90266,540,0,57620,23888,18418,32302,33627,41515
47,563,563.000,833,1201,23773,17849,32304,33558,40430,49121,99660,562,1,49121,23773,17849,32304,33558,40430
48,539,539.000,766,1182,23723,18541,32260,33630,48302,90359,99705,539,0,90359,23723,18541,32260,33630,48302
49,566,566.000,857,1181,23316,17577,32197,33703,43550,57728,73835,565,1,57728,23316,17577,32197,33703,43550
50,532,532.000,830,1203,23917,18809,32438,33870,41908,65108,82086,531,1,65108,23917,18809,32438,33870,41908
51,487,487.000,811,1178,23835,20527,32265,33633,41255,184826,208580,487,0,184826,23835,20527,32265,33633,41255
52,577,577.000,863,1183,23833,17330,32247,33494,33740,49243,57959,577,0,49243,23833,17330,32247,33494,33740
53,584,584.000,864,1182,23726,17085,32280,33270,34961,56876,73930,583,1,56876,23726,17085,32280,33270,34961
54,591,591.000,893,1179,22392,16860,32168,33013,40869,66235,83425,590,1,66235,22392,16860,32168,33013,40869
55,613,613.000,764,1154,23588,16327,32098,32884,34358,57211,90386,612,1,57211,23588,16327,32098,32884,34358
