Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108199.232468,151306,9,1
1,NewOrder,1658108199.232558,160399,0,1
1,NewOrder,1658108199.232609,142132,7,1
1,NewOrder,1658108199.232671,178313,6,1
1,NewOrder,1658108199.232724,152232,8,1
1,NewOrder,1658108199.232756,177014,4,1
1,NewOrder,1658108199.232827,152923,3,1
1,NewOrder,1658108199.232849,163422,1,1
1,NewOrder,1658108199.232872,155023,2,1
1,NewOrder,1658108199.375008,45000,7,1
1,NewOrder,1658108199.383874,60157,9,1
1,NewOrder,1658108199.385023,26513,8,1
1,NewOrder,1658108199.385823,30327,3,1
1,NewOrder,1658108199.387996,54701,2,1
1,NewOrder,1658108199.393020,41268,0,1
1,NewOrder,1658108199.394950,25440,5,1
1,NewOrder,1658108199.396330,44131,1,1
1,NewOrder,1658108199.409853,30396,4,1
1,NewOrder,1658108199.411052,47927,6,1
1,NewOrder,1658108199.411552,34023,8,1
1,NewOrder,1658108199.416202,13242,3,1
1,NewOrder,1658108199.420062,33098,7,1
1,NewOrder,1658108199.420406,33231,5,1
1,NewOrder,1658108199.429491,21576,3,1
1,NewOrder,1658108199.434325,43296,0,1
1,NewOrder,1658108199.440291,22862,4,1
1,NewOrder,1658108199.440496,29322,1,1
1,NewOrder,1658108199.442735,42961,2,1
1,NewOrder,1658108199.444060,32962,9,1
1,NewOrder,1658108199.445612,15661,8,1
1,NewOrder,1658108199.451104,24637,3,1
1,NewOrder,1658108199.453185,32819,7,1
1,NewOrder,1658108199.453658,44874,5,1
1,NewOrder,1658108199.459020,38843,6,1
1,NewOrder,1658108199.461305,23839,8,1
1,NewOrder,1658108199.463179,16944,4,1
1,NewOrder,1658108199.469865,28445,1,1
1,NewOrder,1658108199.475776,38116,3,1
1,NewOrder,1658108199.477061,190715,9,1
1,NewOrder,1658108199.477657,40858,0,1
1,NewOrder,1658108199.480161,39700,4,1
1,NewOrder,1658108199.485178,22644,8,1
1,NewOrder,1658108199.485720,13949,2,1
1,NewOrder,1658108199.486064,21325,7,1
1,NewOrder,1658108199.497897,36426,6,1
1,NewOrder,1658108199.498346,22847,1,1
1,NewOrder,1658108199.498572,17020,5,1
1,NewOrder,1658108199.499715,100469,2,1
1,NewOrder,1658108199.507422,160593,7,1
1,NewOrder,1658108199.507850,32818,8,1
1,NewOrder,1658108199.513938,9682,3,1
1,NewOrder,1658108199.515634,168872,5,1
1,NewOrder,1658108199.518557,33462,0,1
1,NewOrder,1658108199.519903,26946,4,1
1,NewOrder,1658108199.521248,29022,1,1
1,NewOrder,1658108199.523655,160504,3,1
1,NewOrder,1658108199.534355,86099,6,1
1,NewOrder,1658108199.540704,43075,8,1
1,NewOrder,1658108199.546893,77773,4,1
1,NewOrder,1658108199.550398,83635,1,1
1,NewOrder,1658108199.552059,75722,0,1
1,NewOrder,1658108199.583840,114509,8,1
1,NewOrder,1658108199.600229,98324,2,1
1,NewOrder,1658108199.620509,41392,6,1
1,NewOrder,1658108199.624714,60576,4,1
1,NewOrder,1658108199.627836,57943,0,1
1,NewOrder,1658108199.634083,63712,1,1
1,NewOrder,1658108199.661964,66618,6,1
1,NewOrder,1658108199.667823,53345,9,1
1,NewOrder,1658108199.668101,69133,7,1
1,NewOrder,1658108199.684228,48605,3,1
1,NewOrder,1658108199.684549,48364,5,1
1,NewOrder,1658108199.685341,55797,4,1
1,NewOrder,1658108199.685827,48117,0,1
1,NewOrder,1658108199.697880,43834,1,1
1,NewOrder,1658108199.698439,43339,8,1
1,NewOrder,1658108199.698590,46719,2,1
