Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,180,180.000,905,27928,43070,55185,60832,137409,155023,178313,190715
1,135,135.000,6362,37199,53124,75316,108940,159012,208109,259900,391561
2,181,181.000,870,28867,44131,54871,59684,109890,135271,197680,238160
3,217,217.000,791,26034,36763,45726,53354,94413,108757,151253,209608
4,165,165.000,6050,38848,58966,60395,82863,95135,111679,141996,167190
5,194,194.000,6283,33999,49723,51643,60958,84013,101392,119688,126221
6,225,225.000,4879,25306,33538,44444,51615,91158,101143,126002,199552
7,232,232.000,631,25435,40665,44605,50651,84145,108793,133632,177463
8,196,196.000,4852,25401,34222,50845,68368,100686,141854,159311,160080
9,183,183.000,689,25281,33753,52849,60097,125677,145284,165606,176949
10,217,217.000,5961,25313,33583,46669,51058,107900,150036,158886,169535
11,246,246.000,783,25303,33975,40736,50717,75210,76554,93132,143718
12,280,280.000,5950,25178,32648,35381,34376,57512,67034,125655,148612
13,271,271.000,4321,25193,33123,36813,41081,59268,84576,106032,124646
14,298,298.000,757,25143,25687,33485,33860,58786,67673,110134,118298
15,286,286.000,615,25147,31586,34770,33954,42739,57592,160097,174095
16,273,273.000,749,25175,27820,43455,41662,51794,67069,684180,1031248
17,203,203.000,1029,25136,33185,39968,40763,57892,75816,175697,550823
18,292,292.000,1275,25125,26076,34549,33836,49232,100260,118126,141245
19,304,304.000,5839,25127,25687,32731,33763,51173,66606,82559,116687
20,297,297.000,4874,25078,25556,33574,33840,50519,66967,125662,128634
21,310,310.000,4765,25095,27925,32251,34106,50740,58565,59293,67008
22,326,326.000,702,25095,25552,30968,33659,43306,50934,75575,110391
23,297,297.000,6381,25105,26183,33691,33915,50341,58623,109597,117177
24,308,308.000,5715,25077,25464,32088,33626,43505,59699,115621,140832
25,281,281.000,6138,25071,25391,41877,33672,49958,66846,711944,1044622
26,229,229.000,4857,25054,25471,35888,33652,45313,57006,183554,502187
27,319,319.000,670,25109,25364,31202,33594,42352,58283,102050,109664
28,318,318.000,651,25097,25491,33050,33682,50176,75536,108662,134515
29,284,284.000,3940,25123,25857,33638,33681,49756,63322,127381,149578
30,287,287.000,688,25106,25485,35457,33690,51031,92715,152431,168518
31,295,295.000,732,25120,25690,36739,33729,49162,92637,175487,233737
32,114,114.000,550,41930,85461,80777,100634,125151,141834,178911,235559
33,187,187.000,736,25276,37676,52283,67072,99904,124431,166126,168164
34,309,309.000,651,25121,25437,32330,33711,50942,67946,76547,113773
35,315,315.000,586,24996,25484,31456,33699,42013,58065,100511,116278
36,329,329.000,592,25035,25344,30693,33618,50189,58567,66915,75670
37,311,311.000,651,25065,25389,31879,33580,43098,60939,92292,121100
38,261,261.000,655,25093,26567,40060,40556,67351,108559,150623,234190
39,198,198.000,5026,33189,50026,49731,65416,75906,83930,124856,125455
40,245,245.000,661,25087,33396,39753,50410,75103,83573,92459,108882
41,291,291.000,8193,25118,25825,34375,33607,43787,67604,127700,167562
42,328,328.000,583,25084,25301,30652,33422,35210,58605,104432,116712
