Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,8.545,2.041,3.331,5.027,6.779,9.080,14.582,129.971,129.971,0.117
5,12.400,2.654,1.545,2.200,2.624,3.095,3.438,3.912,4.078,4.078,0.377
10,16.400,2.021,1.262,1.739,1.965,2.253,2.557,2.851,4.010,4.010,0.495
15,16.400,1.645,1.140,1.493,1.597,1.775,1.976,2.123,2.780,2.780,0.608
20,13.600,1.626,1.202,1.418,1.576,1.737,2.154,2.202,2.613,2.613,0.615
25,20.400,1.686,1.196,1.441,1.611,1.822,2.080,2.513,3.233,3.424,0.593
30,15.200,1.634,1.228,1.401,1.499,1.643,1.824,2.769,4.899,4.899,0.612
35,18.400,1.773,1.108,1.398,1.537,2.042,2.633,3.014,3.733,3.733,0.564
40,17.600,1.578,1.076,1.353,1.494,1.640,1.927,2.215,4.511,4.511,0.634
45,21.800,1.557,1.029,1.338,1.466,1.678,2.053,2.541,2.769,2.868,0.642
50,13.800,1.539,1.138,1.357,1.475,1.609,1.948,1.990,2.886,2.886,0.650
55,18.200,1.512,1.134,1.321,1.428,1.584,1.747,2.211,3.235,3.235,0.661
60,11.200,1.468,1.085,1.283,1.414,1.508,1.785,2.045,3.112,3.112,0.681
65,16.600,1.527,1.149,1.287,1.428,1.643,2.057,2.285,2.637,2.637,0.655
70,15.600,1.602,1.104,1.323,1.486,1.634,2.315,2.616,4.321,4.321,0.624
75,22.400,1.628,1.128,1.366,1.480,1.771,2.130,2.309,3.350,3.705,0.614
80,20.000,1.563,1.136,1.318,1.450,1.688,2.114,2.358,3.124,3.124,0.640
85,16.200,1.537,1.146,1.324,1.463,1.714,1.962,2.080,2.791,2.791,0.651
90,11.600,1.811,1.242,1.418,1.551,1.933,2.826,3.286,3.910,3.910,0.552
95,20.000,1.548,1.158,1.323,1.430,1.605,1.980,2.338,3.418,3.418,0.646
100,19.600,1.545,1.129,1.333,1.472,1.632,1.972,2.435,3.149,3.149,0.647
105,19.600,1.592,1.105,1.351,1.527,1.693,2.077,2.231,3.589,3.589,0.628
110,15.800,1.489,1.128,1.328,1.416,1.564,1.879,2.054,2.560,2.560,0.672
115,14.600,1.585,1.120,1.347,1.452,1.704,1.977,2.658,3.453,3.453,0.631
