Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.400,14.838,1.088,4.346,11.227,24.597,31.432,35.173,48.925,108.567,0.067
5,159.600,16.255,1.127,3.840,15.225,24.973,27.694,33.107,77.821,183.173,0.062
10,212.400,10.138,0.996,2.532,4.556,17.278,25.199,26.741,34.107,58.614,0.099
15,202.400,12.654,0.993,2.516,8.689,24.418,25.333,28.449,34.389,89.354,0.079
20,137.200,16.948,0.998,3.290,15.801,24.713,25.462,34.161,158.195,183.465,0.059
25,238.000,11.177,1.047,2.555,5.081,21.048,25.304,27.737,41.679,77.471,0.089
30,201.800,13.112,1.071,2.667,9.215,23.410,25.336,30.495,45.594,188.426,0.076
35,195.400,12.663,1.051,2.914,8.996,23.843,25.507,28.510,40.136,84.500,0.079
40,191.800,12.352,0.977,2.503,7.147,23.496,25.260,28.023,39.108,183.012,0.081
45,222.000,10.942,1.023,2.226,4.041,20.329,25.161,27.828,40.520,183.728,0.091
50,182.600,12.810,1.009,2.629,9.207,23.372,25.335,29.499,41.905,73.182,0.078
55,211.600,11.142,0.998,2.591,4.921,21.059,25.153,26.935,47.644,116.695,0.090
60,137.800,21.123,1.140,4.134,18.757,25.335,32.611,42.280,193.139,403.260,0.047
65,177.000,14.123,1.080,2.675,9.914,24.371,26.995,34.083,59.262,231.352,0.071
70,194.000,14.036,0.938,2.666,10.176,24.569,26.008,32.348,59.075,174.937,0.071
75,222.600,10.961,1.006,2.442,4.861,22.263,25.307,25.751,33.211,57.139,0.091
80,209.400,13.137,1.142,2.664,8.252,23.750,25.648,31.934,49.573,183.853,0.076
85,206.000,14.141,1.054,2.712,9.951,24.093,25.757,33.038,50.301,210.552,0.071
90,155.000,14.234,0.927,2.706,8.581,23.989,25.622,31.377,49.445,1002.195,0.070
95,209.800,10.816,0.993,2.463,4.787,21.541,25.210,25.803,32.658,89.460,0.092
100,204.800,11.481,1.001,2.370,4.631,22.129,25.306,26.725,39.562,182.360,0.087
105,221.200,12.524,1.036,2.632,7.978,23.870,25.318,27.197,44.319,63.416,0.080
110,183.800,14.918,0.987,2.724,11.864,24.743,25.796,31.087,51.125,200.738,0.067
115,233.200,12.176,1.095,2.505,5.860,21.182,25.259,29.258,49.071,189.812,0.082
