Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
2,Payment,1664334392.281595,92827,1,1,0,0,1,0,92827
2,Payment,1664334392.283085,92191,7,1,0,0,1,0,92191
2,Payment,1664334392.283301,94545,8,1,0,0,1,0,94545
4,Delivery,1664334392.283372,116391,2,1,0,0,0,1,116391
1,NewOrder,1664334392.283402,108267,3,1,0,0,1,0,108267
3,OrderStatus,1664334392.283441,129971,0,1,0,0,0,1,129971
2,Payment,1664334392.283508,91742,6,1,0,0,1,0,91742
3,OrderStatus,1664334392.283558,127524,9,1,0,0,0,1,127524
1,NewOrder,1664334392.283581,108567,4,1,0,0,1,0,108567
1,NewOrder,1664334392.377204,19782,7,1,0,0,1,0,19782
1,NewOrder,1664334392.377239,32462,1,1,0,0,1,0,32462
2,Payment,1664334392.377769,13946,6,1,0,0,1,0,13946
2,Payment,1664334392.378010,19170,8,1,0,0,1,0,19170
2,Payment,1664334392.391783,15156,6,1,0,0,1,0,15156
1,NewOrder,1664334392.391816,19073,3,1,0,0,1,0,19073
2,Payment,1664334392.391928,16027,5,1,0,0,1,0,16027
2,Payment,1664334392.392294,15222,4,1,0,0,1,0,15222
5,StockLevel,1664334392.397069,13212,7,1,0,0,0,1,13212
1,NewOrder,1664334392.397232,7939,8,1,0,0,1,0,7939
2,Payment,1664334392.399862,9166,2,1,0,0,1,0,9166
1,NewOrder,1664334392.405248,11429,8,1,0,0,1,0,11429
2,Payment,1664334392.406982,17209,6,1,0,0,1,0,17209
2,Payment,1664334392.407582,17579,4,1,0,0,1,0,17579
1,NewOrder,1664334392.408041,8829,5,1,0,0,1,0,8829
2,Payment,1664334392.409100,15590,2,1,0,0,1,0,15590
1,NewOrder,1664334392.409779,9727,1,1,0,0,1,0,9727
2,Payment,1664334392.410347,15455,7,1,0,0,1,0,15455
2,Payment,1664334392.410971,15172,3,1,0,0,1,0,15172
2,Payment,1664334392.411175,15002,9,1,0,0,1,0,15002
1,NewOrder,1664334392.413536,7659,0,1,0,0,1,0,7659
2,Payment,1664334392.416733,9034,8,1,0,0,1,0,9034
1,NewOrder,1664334392.416951,8921,5,1,0,0,1,0,8921
1,NewOrder,1664334392.419587,8342,1,1,0,0,1,0,8342
1,NewOrder,1664334392.421256,6602,0,1,0,0,1,0,6602
2,Payment,1664334392.424238,24601,6,1,0,0,1,0,24601
2,Payment,1664334392.424751,23521,2,1,0,0,1,0,23521
2,Payment,1664334392.425241,25093,4,1,0,0,1,0,25093
