Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,958,958.000,750,3614,6506,10442,10640,18048,25225,99545,216883,957,1,99545,6506,10442,10640,18048,25225
1,584,584.000,914,6448,16744,17204,22966,34850,43744,57504,103268,584,0,57504,16744,17204,22966,34850,43744
2,540,540.000,727,6125,17777,18016,25597,31256,35037,50595,101841,539,1,50595,17777,18016,25597,31256,35037
3,588,588.000,870,5945,17788,17005,24346,26305,27381,35825,60346,588,0,35825,17788,17005,24346,26305,27381
4,600,600.000,870,5913,17616,16676,23467,25795,26441,40479,44366,600,0,40479,17616,16676,23467,25795,26441
5,645,645.000,854,5706,17390,15479,21578,23340,26158,28608,44714,644,1,28608,17390,15479,21578,23340,26158
6,592,592.000,876,16419,17245,16868,21024,25670,31684,42568,50451,591,1,42568,17245,16868,21024,25670,31684
7,568,568.000,1430,16664,17291,17488,21762,25847,30930,42835,46719,567,1,42835,17291,17488,21762,25847,30930
8,578,578.000,791,5821,17235,17265,21924,26044,34021,65445,77935,577,1,65445,17235,17265,21924,26044,34021
9,600,600.000,836,12348,17176,16756,22234,25730,28348,34768,41839,599,1,34768,17176,16756,22234,25730,28348
10,605,605.000,728,5689,17117,16325,21404,25790,30141,39710,50775,604,1,39710,17117,16325,21404,25790,30141
11,633,633.000,769,5372,17116,15798,22779,25189,27089,56212,72671,632,1,56212,17116,15798,22779,25189,27089
12,639,639.000,1182,5238,17287,15590,22133,25234,26187,34395,50581,638,1,34395,17287,15590,22133,25234,26187
13,598,598.000,803,16183,17123,16727,22014,25345,26104,34865,51518,597,1,34865,17123,16727,22014,25345,26104
14,640,640.000,637,5399,17099,15697,21419,25416,26086,34196,45045,639,1,34196,17099,15697,21419,25416,26086
15,633,633.000,1242,5139,17109,15687,21475,25330,25776,34109,42983,632,1,34109,17109,15687,21475,25330,25776
16,625,625.000,846,6504,17063,15930,21137,25237,25760,33644,37428,625,0,33644,17063,15930,21137,25237,25760
17,620,620.000,717,16496,16912,16115,17393,20965,24747,54391,75278,619,1,54391,16912,16115,17393,20965,24747
18,646,646.000,745,16267,16914,15461,17492,21248,25007,25968,32098,645,1,25968,16914,15461,17492,21248,25007
19,639,639.000,749,16217,16999,15573,17817,21748,25212,33282,40125,638,1,33282,16999,15573,17817,21748,25212
20,614,614.000,783,16411,17048,16419,20115,25036,25347,26301,36714,614,0,26301,17048,16419,20115,25036,25347
21,548,548.000,910,16693,16976,18231,20878,25293,25749,34062,42292,547,1,34062,16976,18231,20878,25293,25749
22,557,557.000,706,16691,16985,17874,21621,25477,28837,34255,57763,557,0,34255,16985,17874,21621,25477,28837
23,604,604.000,716,16464,16958,16578,19771,25091,25519,33124,49696,603,1,33124,16958,16578,19771,25091,25519
24,582,582.000,4073,16597,16967,17150,19977,25092,25715,33949,42459,581,1,33949,16967,17150,19977,25092,25715
25,447,447.000,896,16817,17048,22414,24684,25261,26276,159094,160512,446,1,159094,17048,22414,24684,25261,26276
26,652,652.000,586,5425,16860,15244,21154,24933,26302,44571,62815,652,0,44571,16860,15244,21154,24933,26302
27,673,673.000,744,5174,17125,14823,21073,22105,25070,26177,34065,672,1,26177,17125,14823,21073,22105,25070
28,650,650.000,4093,5098,17150,15447,21285,22392,25195,41472,102859,649,1,41472,17150,15447,21285,22392,25195
29,675,675.000,890,5180,17034,14764,21301,22178,24544,25812,27410,674,1,25812,17034,14764,21301,22178,24544
30,680,680.000,839,5189,16982,14727,20938,21834,22443,33413,36872,680,0,33413,16982,14727,20938,21834,22443
31,676,676.000,697,5123,17011,14707,21014,21929,24441,26044,33832,675,1,26044,17011,14707,21014,21929,24441
32,610,610.000,739,16590,16885,16322,17398,21494,24909,25353,25830,609,1,25353,16885,16322,17398,21494,24909
33,560,560.000,795,16658,16951,17924,20188,24948,25218,67276,84574,559,1,67276,16951,17924,20188,24948,25218
34,594,594.000,707,16628,16860,16852,17275,24343,24822,36666,45105,593,1,36666,16860,16852,17275,24343,24822
35,568,568.000,788,16662,16813,17438,16975,17494,24771,33563,33881,567,1,33563,16813,17438,16975,17494,24771
