Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,25.443,1.341,11.540,23.731,33.313,45.300,53.600,109.388,109.388,0.039
5,15.200,20.479,0.700,12.567,17.119,31.153,35.115,44.122,75.036,75.036,0.049
10,18.800,20.248,0.685,8.926,18.522,25.431,37.261,41.839,58.504,58.504,0.049
15,17.400,18.253,0.528,11.271,16.670,25.323,32.868,33.745,35.054,35.054,0.055
20,12.600,24.409,1.826,10.122,18.235,25.380,36.860,41.636,172.998,172.998,0.041
25,22.600,17.664,1.047,9.488,16.823,23.933,31.752,33.683,37.338,41.732,0.057
30,21.200,19.791,0.638,8.916,16.640,24.363,33.614,39.341,98.701,178.164,0.051
35,15.800,19.599,0.636,10.955,17.936,25.315,33.887,40.566,42.598,42.598,0.051
40,19.400,20.785,0.615,10.138,17.803,25.455,33.264,39.444,179.994,179.994,0.048
45,19.400,17.431,0.844,8.397,16.237,23.025,31.958,36.060,58.463,58.463,0.057
50,16.000,19.113,0.604,8.811,16.671,25.322,33.802,41.364,72.266,72.266,0.052
55,18.600,22.865,0.748,12.827,17.258,28.878,37.872,41.311,124.944,124.944,0.044
60,14.000,24.720,0.596,8.840,17.890,26.779,36.206,37.646,386.860,386.860,0.040
65,16.200,20.808,0.621,8.828,16.585,25.243,34.363,40.852,230.103,230.103,0.048
70,16.400,22.706,2.111,10.448,17.045,28.196,34.162,36.687,178.718,178.718,0.044
75,20.600,19.597,1.029,12.768,17.999,25.925,32.858,33.985,37.827,42.344,0.051
80,14.400,18.285,3.031,9.640,16.672,25.183,32.324,33.441,52.594,52.594,0.055
85,18.400,18.967,0.752,11.079,17.834,25.218,33.791,39.877,42.829,42.829,0.053
90,12.800,18.055,1.940,9.065,16.483,24.975,32.493,33.503,41.299,41.299,0.055
95,19.400,19.705,2.428,9.081,17.370,25.449,33.933,41.560,81.692,81.692,0.051
100,17.600,21.620,2.580,11.216,16.490,25.323,33.503,45.820,117.809,117.809,0.046
105,20.000,20.997,0.605,16.066,21.613,27.185,33.769,37.365,42.225,42.225,0.048
110,19.200,19.632,0.633,9.124,17.415,25.587,35.768,39.530,57.416,57.416,0.051
115,20.800,21.992,0.617,12.062,17.031,25.417,33.850,35.529,166.118,167.220,0.045
