Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,362.200,27.733,0.798,6.941,15.999,31.620,82.016,98.219,122.056,167.641,0.036
5,357.400,27.857,0.700,6.147,16.459,33.212,71.108,90.972,140.898,302.369,0.036
10,496.000,20.146,0.627,3.907,12.063,24.000,56.494,77.314,108.150,276.580,0.050
15,434.600,22.953,0.528,4.181,14.748,25.410,71.507,84.495,101.122,117.587,0.044
20,287.600,34.811,0.663,5.934,16.629,33.215,71.644,90.792,252.564,1100.812,0.029
25,517.200,19.288,0.517,3.542,12.621,23.679,54.708,75.594,100.652,134.071,0.052
30,441.000,22.629,0.579,4.413,13.658,26.130,60.701,76.804,115.030,221.411,0.044
35,433.400,23.106,0.562,4.839,14.834,25.760,64.364,82.948,105.800,128.048,0.043
40,440.600,22.799,0.573,4.636,14.963,25.253,63.996,81.674,129.852,204.649,0.044
45,483.600,20.590,0.676,3.927,13.057,24.760,56.318,73.056,109.126,242.789,0.049
50,408.800,24.401,0.604,5.404,16.304,28.164,64.280,80.875,105.550,126.463,0.041
55,496.800,20.119,0.599,3.971,12.396,24.955,56.483,73.790,114.373,167.018,0.050
60,313.000,31.932,0.557,5.903,20.694,42.444,69.535,84.298,247.139,513.279,0.031
65,417.600,23.805,0.574,4.367,15.261,27.034,64.753,82.112,108.811,327.151,0.042
70,422.800,23.657,0.556,5.269,16.344,27.646,59.968,74.367,116.735,232.718,0.042
75,494.000,20.283,0.609,3.727,13.339,24.970,59.005,76.786,101.393,118.977,0.049
80,432.200,23.133,0.597,4.897,14.630,25.621,63.152,78.587,110.497,240.467,0.043
85,456.200,21.869,0.560,3.814,14.997,25.570,57.011,71.774,107.484,250.968,0.046
90,383.600,26.018,0.683,4.472,13.643,25.465,57.063,74.535,126.968,1039.925,0.038
95,452.200,22.160,0.794,4.041,14.077,25.442,60.479,76.078,101.625,267.798,0.045
100,476.600,21.002,0.622,4.074,12.286,25.201,56.666,77.095,121.258,200.356,0.048
105,452.600,21.981,0.605,5.166,15.759,26.645,57.910,69.895,89.849,105.786,0.045
110,405.200,24.635,0.520,5.238,16.294,29.729,64.849,77.985,111.375,228.022,0.041
115,509.200,19.535,0.531,3.642,11.575,24.663,54.579,72.430,96.053,194.873,0.051
