Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.000,45.718,1.564,15.098,24.823,77.450,100.486,112.227,158.277,167.641,0.022
5,158.400,45.416,1.346,14.464,34.358,68.184,92.123,110.731,211.607,302.369,0.022
10,216.400,32.873,0.715,10.961,16.171,52.347,82.315,95.059,126.704,276.580,0.030
15,183.000,39.639,0.666,13.708,21.783,69.200,86.537,92.141,109.140,117.587,0.025
20,121.800,62.929,1.507,14.552,41.362,69.156,93.377,115.301,1077.414,1100.812,0.016
25,222.800,31.802,0.638,11.789,16.243,53.373,77.851,90.436,106.787,134.071,0.031
30,189.400,36.703,0.582,12.198,18.336,56.515,77.316,91.669,129.183,221.411,0.027
35,185.400,38.356,0.562,12.937,24.252,61.228,86.022,95.202,109.683,128.048,0.026
40,183.800,37.831,0.810,13.510,16.964,61.042,84.388,96.295,186.383,204.649,0.026
45,210.400,32.800,0.765,11.472,16.623,52.218,74.432,93.384,119.161,242.789,0.030
50,171.000,40.642,0.781,14.610,30.284,62.966,84.777,95.651,117.869,126.463,0.025
55,216.200,32.177,0.811,9.330,16.480,52.370,75.089,85.939,151.435,167.018,0.031
60,127.200,54.837,0.698,17.411,49.493,67.370,86.480,114.585,421.871,513.279,0.018
65,176.200,39.041,0.680,13.992,23.240,60.349,83.682,94.475,124.933,327.151,0.026
70,183.600,36.669,0.701,14.031,24.970,55.517,76.083,86.853,188.210,232.718,0.027
75,202.400,34.396,1.284,12.513,17.012,58.274,80.261,92.451,110.963,118.977,0.029
80,195.200,35.905,0.604,11.111,16.924,59.598,81.390,95.178,124.829,240.467,0.028
85,183.200,36.370,1.196,13.782,23.603,56.500,74.752,88.691,127.274,250.968,0.027
90,169.400,43.130,0.683,9.915,17.530,54.989,76.604,91.124,900.747,1039.925,0.023
95,199.000,35.944,1.231,12.370,16.906,57.681,77.172,88.126,128.296,267.798,0.028
100,198.800,33.634,0.758,9.544,16.690,53.474,80.502,95.436,139.235,200.356,0.030
105,197.200,34.225,1.248,12.878,22.389,56.387,72.877,81.984,93.799,105.786,0.029
110,175.000,39.571,0.751,14.772,27.901,62.093,80.166,93.139,145.788,228.022,0.025
115,221.400,31.099,1.162,9.506,16.443,51.060,73.810,86.109,118.757,194.873,0.032
