Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,545.600,18.261,0.834,5.172,8.057,15.899,36.459,56.273,81.278,1043.485,0.055
5,1130.600,8.814,0.688,3.578,5.163,7.930,18.927,34.529,55.678,90.596,0.113
10,1115.800,8.996,0.580,3.301,4.782,7.979,20.082,35.476,60.321,104.759,0.111
15,1018.400,9.752,0.661,3.113,4.447,6.361,17.337,30.365,54.830,1034.228,0.103
20,1109.200,9.021,0.553,3.127,4.447,6.203,15.885,27.727,51.258,980.290,0.111
25,934.400,10.649,0.643,3.415,5.010,11.955,29.413,43.263,61.113,92.015,0.094
30,1397.800,7.134,0.597,3.049,4.316,5.958,15.473,25.346,45.288,92.293,0.140
35,1077.400,9.293,0.708,3.237,4.692,9.665,22.798,36.738,55.805,103.291,0.108
40,1367.400,7.294,0.722,3.011,4.300,5.821,15.312,26.902,52.975,118.910,0.137
45,839.000,11.889,0.595,3.291,4.878,11.191,25.893,39.433,55.639,1005.509,0.084
50,1374.000,7.259,0.590,3.015,4.269,5.833,15.204,27.435,53.701,80.937,0.138
55,1036.800,9.617,0.646,3.236,4.677,10.021,24.016,38.962,62.571,101.413,0.104
60,1194.200,8.355,0.614,3.134,4.549,7.492,19.485,32.401,53.254,106.633,0.120
65,1190.600,8.406,0.691,3.087,4.491,7.781,19.611,33.565,52.610,97.049,0.119
70,1233.800,8.064,0.635,3.076,4.430,7.039,19.044,30.957,52.274,100.576,0.124
75,1216.800,8.230,0.601,3.229,4.664,7.293,18.459,30.296,56.279,106.885,0.122
80,1196.600,8.313,0.685,3.183,4.562,7.435,19.392,33.729,50.549,79.547,0.120
85,1207.400,8.266,0.586,3.126,4.506,7.568,19.309,33.144,51.954,71.137,0.121
90,1163.600,8.605,0.527,3.188,4.609,8.057,20.611,34.597,52.471,81.423,0.116
95,1253.200,7.960,0.676,3.163,4.456,7.008,18.427,31.037,47.229,76.653,0.126
100,1294.200,7.691,0.628,3.041,4.406,6.336,16.687,28.797,53.889,86.673,0.130
105,1195.600,8.349,0.596,3.082,4.460,7.227,18.479,34.743,56.098,95.165,0.120
110,998.600,10.042,0.658,3.247,4.838,10.395,24.542,42.784,61.945,88.210,0.100
115,1324.200,7.488,0.660,3.104,4.394,6.200,15.572,26.014,53.641,137.385,0.134
