Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,281,281.000,9469,25068,26882,35882,45143,57238,66587,114673,115808,280,1,114673,26882,35882,45143,57238,66587
1,310,310.000,6333,25121,26024,32257,35542,50283,57154,67739,75580,310,0,67739,26024,32257,35542,50283,57154
2,354,354.000,4088,24971,25439,28365,33228,41563,50136,60327,75002,354,0,60327,25439,28365,33228,41563,50136
3,368,368.000,5860,24904,25354,26682,26837,33926,41786,57821,75047,367,1,57821,25354,26682,26837,33926,41786
4,398,398.000,3057,24540,25211,25323,25660,33569,41205,53000,60934,397,1,53000,25211,25323,25660,33569,41205
5,310,310.000,5475,24620,25266,32036,26568,37542,49595,208969,226390,309,1,208969,25266,32036,26568,37542,49595
6,370,370.000,2809,24941,25308,27078,27884,34500,42326,57488,83717,369,1,57488,25308,27078,27884,34500,42326
7,377,377.000,3282,24828,25271,26457,26333,34127,42065,55649,76817,376,1,55649,25271,26457,26333,34127,42065
8,373,373.000,2987,24582,25224,26681,25627,33537,41990,100279,117363,373,0,100279,25224,26681,25627,33537,41990
9,388,388.000,3456,24851,25268,25891,25752,33597,41674,58160,58868,387,1,58160,25268,25891,25752,33597,41674
10,400,400.000,3024,24665,25197,24857,25447,33258,33823,50143,50271,400,0,50143,25197,24857,25447,33258,33823
11,390,390.000,4232,24729,25241,25673,25779,33770,41690,50523,66601,389,1,50523,25241,25673,25779,33770,41690
12,391,391.000,4947,24801,25229,25698,25595,33560,41595,51066,67232,390,1,51066,25229,25698,25595,33560,41595
13,286,286.000,3021,24929,25276,34831,26116,42158,125385,192594,202407,285,1,192594,25276,34831,26116,42158,125385
14,381,381.000,3453,24790,25240,25990,25622,33619,41727,50736,75875,380,1,50736,25240,25990,25622,33619,41727
15,388,388.000,5060,24829,25235,26001,25568,33596,41958,66265,83450,387,1,66265,25235,26001,25568,33596,41958
16,379,379.000,4297,24890,25310,26225,25810,33662,41942,57729,67128,378,1,57729,25310,26225,25810,33662,41942
17,396,396.000,4155,24824,25218,25134,25510,33298,40925,50640,59007,395,1,50640,25218,25134,25510,33298,40925
18,365,365.000,3547,24933,25277,27274,25870,34294,50333,67303,91596,364,1,67303,25277,27274,25870,34294,50333
19,182,182.000,4963,16844,25047,61759,25284,33465,57663,1013373,1027993,181,1,1013373,25047,61759,25284,33465,57663
