Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,32.600,36.440,0.740,29.438,34.445,40.122,56.282,63.624,108.607,188.407,0.027
5,27.600,30.447,0.637,18.946,33.589,38.999,44.832,47.461,67.774,88.567,0.033
10,35.600,29.559,0.810,26.564,31.830,34.327,38.454,43.506,55.556,68.903,0.034
15,34.200,29.059,0.638,23.322,32.116,36.221,39.355,43.578,52.382,54.115,0.034
20,39.200,28.643,0.780,25.732,31.989,34.964,38.227,41.241,60.522,66.844,0.035
25,37.600,30.918,0.714,27.169,32.407,36.372,42.607,50.897,82.314,83.908,0.032
30,37.600,29.354,0.709,27.493,31.694,34.322,37.696,41.173,52.290,52.839,0.034
35,33.400,28.111,0.633,21.228,31.357,35.384,38.283,40.375,50.843,53.505,0.036
40,31.000,29.500,1.576,23.127,32.246,34.939,38.854,47.180,60.918,61.222,0.034
45,38.200,28.027,2.186,23.074,30.847,35.041,39.471,43.232,54.460,55.620,0.036
50,33.200,28.081,0.663,23.365,31.657,34.875,38.975,40.118,50.659,62.751,0.036
55,41.600,29.284,0.841,25.587,31.852,34.936,39.345,42.352,59.457,67.573,0.034
60,38.400,28.712,1.042,20.964,32.380,35.636,39.639,42.245,62.397,65.055,0.035
65,39.800,27.574,0.651,23.593,30.501,33.810,36.141,39.086,57.472,72.937,0.036
70,34.000,33.144,0.679,27.658,34.966,39.782,48.921,55.434,59.858,60.883,0.030
75,39.200,31.096,0.678,25.938,33.159,36.928,42.422,48.586,69.615,82.637,0.032
80,32.000,30.756,3.755,27.527,33.010,35.889,40.240,52.729,63.456,66.652,0.033
85,32.200,33.013,1.416,28.399,33.520,37.286,43.711,47.130,105.353,145.907,0.030
90,40.800,28.067,0.561,24.067,30.389,33.980,38.860,42.675,49.515,53.369,0.036
95,31.200,30.292,1.080,26.597,31.973,35.765,38.969,42.804,53.110,62.307,0.033
100,41.200,26.787,0.694,19.181,30.239,34.226,36.608,39.157,53.745,62.828,0.037
105,35.800,27.926,0.676,24.532,31.124,34.519,38.296,40.197,53.707,56.093,0.036
110,36.400,29.269,1.101,25.382,31.861,35.186,39.184,43.715,53.022,64.882,0.034
115,40.600,28.322,1.753,25.037,30.422,34.016,36.904,40.157,49.598,52.159,0.035
