Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,500,500.000,2792,8880,14101,19805,23282,35971,48808,112688,188407,500,0,112688,14101,19805,23282,35971,48808
1,750,750.000,951,6413,10423,13345,17783,24651,31837,44211,109904,749,1,44211,10423,13345,17783,24651,31837
2,788,788.000,1131,6423,10045,12590,16236,24304,31786,47609,61875,788,0,47609,10045,12590,16236,24304,31786
3,907,907.000,740,5714,8883,11078,14791,20940,27803,37005,45620,906,1,37005,8883,11078,14791,20940,27803
4,916,916.000,800,5352,9610,10823,14721,20270,23646,34433,56282,915,1,34433,9610,10823,14721,20270,23646
5,867,867.000,637,5179,8609,11576,15963,24373,30628,39755,51557,867,0,39755,8609,11576,15963,24373,30628
6,641,641.000,788,6455,15468,15528,22175,27946,33475,43608,47059,640,1,43608,15468,15528,22175,27946,33475
7,765,765.000,965,5500,12491,12992,17188,23265,29749,41954,51162,764,1,41954,12491,12992,17188,23265,29749
8,728,728.000,657,6200,11247,13981,16450,23080,29060,44705,1013475,728,0,44705,11247,13981,16450,23080,29060
9,783,783.000,837,6852,10874,12520,16786,23041,27646,39726,72969,782,1,39726,10874,12520,16786,23041,27646
10,915,915.000,702,5470,9538,10893,14597,19824,24389,34885,68903,914,1,34885,9538,10893,14597,19824,24389
11,996,996.000,702,5210,8471,10011,13452,18550,22432,33248,53908,995,1,33248,8471,10011,13452,18550,22432
12,977,977.000,810,5138,8374,10261,14303,19142,22706,33468,45597,977,0,33468,8374,10261,14303,19142,22706
13,968,968.000,1077,4942,8205,10280,14561,19465,23897,34246,55556,968,0,34246,8205,10280,14561,19465,23897
14,949,949.000,814,5030,8758,10520,14306,19844,25175,39431,57123,949,0,39431,8758,10520,14306,19844,25175
15,1013,1013.000,1173,4850,7594,9820,13178,19220,26131,35425,46572,1012,1,35425,7594,9820,13178,19220,26131
16,897,897.000,638,5186,8425,11204,15090,22326,27551,41835,54115,896,1,41835,8425,11204,15090,22326,27551
17,764,764.000,1054,6781,12114,13009,17132,23915,28647,36987,46871,764,0,36987,12114,13009,17132,23915,28647
18,830,830.000,1011,5923,11495,12055,16227,22674,26291,36875,44438,829,1,36875,11495,12055,16227,22674,26291
19,836,836.000,650,5726,11028,11939,15700,22541,26661,39113,52382,835,1,39113,11028,11939,15700,22541,26661
20,914,914.000,659,5300,9715,10857,13900,20469,25567,35610,46860,913,1,35610,9715,10857,13900,20469,25567
21,990,990.000,942,4938,9160,10165,13839,18474,22114,34628,41132,989,1,34628,9160,10165,13839,18474,22114
22,1018,1018.000,591,4863,8217,9732,12705,18557,22972,35196,45794,1017,1,35196,8217,9732,12705,18557,22972
23,1009,1009.000,809,5288,8155,9944,13353,18562,22866,33703,66844,1008,1,33703,8155,9944,13353,18562,22866
24,1023,1023.000,895,4753,7605,9715,12871,18061,22612,35040,60522,1022,1,35040,7605,9715,12871,18061,22612
25,914,914.000,649,5298,9320,10950,14984,20365,25370,34177,48477,913,1,34177,9320,10950,14984,20365,25370
26,1074,1074.000,774,4890,7065,9312,12913,18008,21061,33870,50368,1074,0,33870,7065,9312,12913,18008,21061
27,683,683.000,610,6049,13440,14625,20373,27264,34309,47205,82314,683,0,47205,13440,14625,20373,27264,34309
28,816,816.000,638,5573,11132,12198,15043,22371,30004,41885,83908,815,1,41885,11132,12198,15043,22371,30004
29,794,794.000,634,5831,11130,12606,16956,24774,31270,41585,61549,793,1,41585,11130,12606,16956,24774,31270
30,816,816.000,719,6936,11073,12183,15999,22639,27880,35644,45725,815,1,35644,11073,12183,15999,22639,27880
31,921,921.000,908,5418,9525,10821,14761,20003,26116,33994,52839,920,1,33994,9525,10821,14761,20003,26116
32,942,942.000,1187,5289,9242,10650,14000,19971,26856,35834,43375,942,0,35834,9242,10650,14000,19971,26856
33,1026,1026.000,709,4775,8165,9695,13376,18073,22573,32450,39535,1025,1,32450,8165,9695,13376,18073,22573
34,995,995.000,767,4977,8001,10028,13690,18867,23176,36516,52290,994,1,36516,8001,10028,13690,18867,23176
35,1003,1003.000,733,5351,7940,9970,14171,18851,22069,32570,37404,1003,0,32570,7940,9970,14171,18851,22069
36,903,903.000,633,4989,9901,11028,15280,20569,24523,37267,43398,902,1,37267,9901,11028,15280,20569,24523
37,1027,1027.000,1069,5020,7543,9754,13348,18779,22096,35055,50843,1026,1,35055,7543,9754,13348,18779,22096
38,759,759.000,632,5933,12120,13161,18074,25443,30552,41964,53505,759,0,41964,12120,13161,18074,25443,30552
39,840,840.000,785,6142,11445,11829,14601,22536,26116,36128,49269,839,1,36128,11445,11829,14601,22536,26116
40,875,875.000,877,6129,10675,11423,14941,21228,25644,35546,41599,874,1,35546,10675,11423,14941,21228,25644
41,902,902.000,979,5379,9627,11256,14723,21800,29033,40902,60918,901,1,40902,9627,11256,14723,21800,29033
42,922,922.000,1053,5450,9189,10640,13974,19660,24941,35463,61222,922,0,35463,9189,10640,13974,19660,24941
43,953,953.000,682,5186,9470,10492,14220,19455,24064,33115,48586,952,1,33115,9470,10492,14220,19455,24064
44,1004,1004.000,917,4971,8433,9931,13250,18356,22451,36139,49316,1003,1,36139,8433,9931,13250,18356,22451
45,1049,1049.000,883,4899,7829,9543,13477,17502,20935,32355,54460,1048,1,32355,7829,9543,13477,17502,20935
46,1060,1060.000,801,4634,7284,9411,13070,17754,21519,33860,43563,1060,0,33860,7284,9411,13070,17754,21519
47,888,888.000,691,5195,9839,11194,14979,21429,28503,35390,41952,888,0,35390,9839,11194,14979,21429,28503
48,1098,1098.000,641,4488,7037,9084,12749,17096,20210,35075,55620,1098,0,35075,7037,9084,12749,17096,20210
49,828,828.000,671,5035,11259,12139,16410,23408,30327,39711,46315,828,0,39711,11259,12139,16410,23408,30327
50,857,857.000,663,5593,11282,11589,14742,21802,26345,35340,40118,857,0,35340,11282,11589,14742,21802,26345
51,870,870.000,718,5567,10901,11474,14891,21913,26563,34950,40045,870,0,34950,10901,11474,14891,21913,26563
52,868,868.000,980,5160,10429,11582,15918,22281,26153,36703,48629,867,1,36703,10429,11582,15918,22281,26153
53,936,936.000,1024,5320,9327,10577,13948,20223,24101,34498,39539,936,0,34498,9327,10577,13948,20223,24101
54,953,953.000,773,5207,8509,10477,14012,20381,23989,39632,62751,953,0,39632,8509,10477,14012,20381,23989
55,969,969.000,658,5473,8482,10284,13787,19391,23077,36117,52962,968,1,36117,8482,10284,13787,19391,23077
56,996,996.000,663,5085,8213,10126,13695,18953,23211,36045,59457,996,0,36045,8213,10126,13695,18953,23211
57,1030,1030.000,695,4881,7597,9643,13328,18447,22006,34475,56971,1029,1,34475,7597,9643,13328,18447,22006
58,948,948.000,741,4814,8935,10544,13565,19885,28387,39000,67573,947,1,39000,8935,10544,13565,19885,28387
59,1049,1049.000,715,4947,7286,9441,13267,18117,21616,35390,46101,1049,0,35390,7286,9441,13267,18117,21616
60,767,767.000,637,5751,11688,13048,17727,26149,31151,42245,65055,766,1,42245,11688,13048,17727,26149,31151
61,808,808.000,723,4837,11719,12352,17291,24068,28462,38440,45486,808,0,38440,11719,12352,17291,24068,28462
62,853,853.000,647,6011,10883,11705,14963,22406,28084,36474,41677,852,1,36474,10883,11705,14963,22406,28084
63,935,935.000,1039,4873,9386,10666,13848,20552,26254,36024,62397,934,1,36024,9386,10666,13848,20552,26254
64,970,970.000,757,5232,8650,10306,13734,19378,24941,34106,40804,969,1,34106,8650,10306,13734,19378,24941
65,950,950.000,793,5620,8940,10577,14016,19969,24673,33703,72937,950,0,33703,8940,10577,14016,19969,24673
66,1032,1032.000,651,4857,7864,9587,13332,18281,20899,31906,57472,1031,1,31906,7864,9587,13332,18281,20899
67,1027,1027.000,753,5138,8351,9735,13065,17856,21174,32873,43460,1026,1,32873,8351,9735,13065,17856,21174
68,999,999.000,1058,4897,7847,10002,13849,19068,23743,35892,46372,999,0,35892,7847,10002,13849,19068,23743
69,967,967.000,999,4827,8601,10329,13716,19462,25604,37581,43861,966,1,37581,8601,10329,13716,19462,25604
70,1128,1128.000,947,4387,6820,8806,10989,17082,21346,37786,51371,1127,1,37786,6820,8806,10989,17082,21346
71,1044,1044.000,935,4668,6815,9582,10740,17535,30240,46072,60883,1043,1,46072,6815,9582,10740,17535,30240
72,894,894.000,631,5268,9054,11200,14386,21790,28062,48097,62977,894,0,48097,9054,11200,14386,21790,28062
73,761,761.000,679,5438,10634,13140,18079,24924,31927,50990,71805,760,1,50990,10634,13140,18079,24924,31927
74,830,830.000,731,5443,10572,11938,16790,23590,27077,37447,48712,829,1,37447,10572,11938,16790,23590,27077
75,804,804.000,1083,4789,11226,12435,16572,22771,29563,50936,65092,803,1,50936,11226,12435,16572,22771,29563
76,922,922.000,678,4716,9273,10866,13823,20994,24748,41298,69615,922,0,41298,9273,10866,13823,20994,24748
77,909,909.000,708,4816,9365,10955,14439,21360,28793,37638,82637,909,0,37638,9365,10955,14439,21360,28793
78,929,929.000,640,5307,9366,10771,13949,20278,26722,36757,56847,928,1,36757,9366,10771,13949,20278,26722
79,844,844.000,1012,5067,9012,11870,16283,25472,31030,41275,50071,843,1,41275,9012,11870,16283,25472,31030
80,766,766.000,643,6688,12411,12977,17160,24092,29318,36652,55115,765,1,36652,12411,12977,17160,24092,29318
81,825,825.000,605,6011,11240,12060,16066,22501,27482,36055,38298,824,1,36055,11240,12060,16066,22501,27482
82,843,843.000,649,5404,10869,12906,15871,22091,26737,36352,1013080,843,0,36352,10869,12906,15871,22091,26737
83,693,693.000,793,6565,11444,13179,17219,24922,30243,41402,63456,692,1,41402,11444,13179,17219,24922,30243
84,717,717.000,1021,5896,10862,14133,17398,25200,33090,45093,913519,716,1,45093,10862,14133,17398,25200,33090
