time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,500,500.000,500.000,112688,112688,500,0
1,750,750.000,750.000,44211,44211,749,1
2,788,788.000,788.000,47609,47609,788,0
3,907,907.000,907.000,37005,37005,906,1
4,916,916.000,916.000,34433,34433,915,1
5,867,867.000,867.000,39755,39755,867,0
6,641,641.000,641.000,43608,43608,640,1
7,765,765.000,765.000,41954,41954,764,1
8,728,728.000,728.000,44705,44705,728,0
9,783,783.000,783.000,39726,39726,782,1
10,915,915.000,915.000,34885,34885,914,1
11,996,996.000,996.000,33248,33248,995,1
12,977,977.000,977.000,33468,33468,977,0
13,968,968.000,968.000,34246,34246,968,0
14,949,949.000,949.000,39431,39431,949,0
15,1013,1013.000,1013.000,35425,35425,1012,1
16,897,897.000,897.000,41835,41835,896,1
17,764,764.000,764.000,36987,36987,764,0
18,830,830.000,830.000,36875,36875,829,1
19,836,836.000,836.000,39113,39113,835,1
20,914,914.000,914.000,35610,35610,913,1
21,990,990.000,990.000,34628,34628,989,1
22,1018,1018.000,1018.000,35196,35196,1017,1
23,1009,1009.000,1009.000,33703,33703,1008,1
24,1023,1023.000,1023.000,35040,35040,1022,1
25,914,914.000,914.000,34177,34177,913,1
26,1074,1074.000,1074.000,33870,33870,1074,0
27,683,683.000,683.000,47205,47205,683,0
28,816,816.000,816.000,41885,41885,815,1
29,794,794.000,794.000,41585,41585,793,1
30,816,816.000,816.000,35644,35644,815,1
31,921,921.000,921.000,33994,33994,920,1
32,942,942.000,942.000,35834,35834,942,0
33,1026,1026.000,1026.000,32450,32450,1025,1
34,995,995.000,995.000,36516,36516,994,1
35,1003,1003.000,1003.000,32570,32570,1003,0
36,903,903.000,903.000,37267,37267,902,1
37,1027,1027.000,1027.000,35055,35055,1026,1
38,759,759.000,759.000,41964,41964,759,0
39,840,840.000,840.000,36128,36128,839,1
40,875,875.000,875.000,35546,35546,874,1
41,902,902.000,902.000,40902,40902,901,1
42,922,922.000,922.000,35463,35463,922,0
43,953,953.000,953.000,33115,33115,952,1
44,1004,1004.000,1004.000,36139,36139,1003,1
45,1049,1049.000,1049.000,32355,32355,1048,1
46,1060,1060.000,1060.000,33860,33860,1060,0
47,888,888.000,888.000,35390,35390,888,0
48,1098,1098.000,1098.000,35075,35075,1098,0
49,828,828.000,828.000,39711,39711,828,0
50,857,857.000,857.000,35340,35340,857,0
51,870,870.000,870.000,34950,34950,870,0
52,868,868.000,868.000,36703,36703,867,1
53,936,936.000,936.000,34498,34498,936,0
54,953,953.000,953.000,39632,39632,953,0
55,969,969.000,969.000,36117,36117,968,1
56,996,996.000,996.000,36045,36045,996,0
57,1030,1030.000,1030.000,34475,34475,1029,1
58,948,948.000,948.000,39000,39000,947,1
59,1049,1049.000,1049.000,35390,35390,1049,0
60,767,767.000,767.000,42245,42245,766,1
61,808,808.000,808.000,38440,38440,808,0
62,853,853.000,853.000,36474,36474,852,1
63,935,935.000,935.000,36024,36024,934,1
64,970,970.000,970.000,34106,34106,969,1
65,950,950.000,950.000,33703,33703,950,0
66,1032,1032.000,1032.000,31906,31906,1031,1
67,1027,1027.000,1027.000,32873,32873,1026,1
68,999,999.000,999.000,35892,35892,999,0
69,967,967.000,967.000,37581,37581,966,1
70,1128,1128.000,1128.000,37786,37786,1127,1
71,1044,1044.000,1044.000,46072,46072,1043,1
72,894,894.000,894.000,48097,48097,894,0
73,761,761.000,761.000,50990,50990,760,1
74,830,830.000,830.000,37447,37447,829,1
75,804,804.000,804.000,50936,50936,803,1
76,922,922.000,922.000,41298,41298,922,0
77,909,909.000,909.000,37638,37638,909,0
78,929,929.000,929.000,36757,36757,928,1
79,844,844.000,844.000,41275,41275,843,1
80,766,766.000,766.000,36652,36652,765,1
81,825,825.000,825.000,36055,36055,824,1
82,843,843.000,843.000,36352,36352,843,0
83,693,693.000,693.000,41402,41402,692,1
84,717,717.000,717.000,45093,45093,716,1
85,746,746.000,746.000,85513,85513,746,0
86,799,799.000,799.000,101735,101735,798,1
87,701,701.000,701.000,41354,41354,700,1
88,823,823.000,823.000,37286,37286,822,1
89,908,908.000,908.000,33859,33859,908,0
90,879,879.000,879.000,35597,35597,878,1
91,953,953.000,953.000,33497,33497,952,1
92,986,986.000,986.000,34060,34060,986,0
93,966,966.000,966.000,38406,38406,966,0
94,1008,1008.000,1008.000,32671,32671,1007,1
95,1027,1027.000,1027.000,32878,32878,1027,0
96,936,936.000,936.000,33747,33747,935,1
97,739,739.000,739.000,40383,40383,739,0
98,741,741.000,741.000,37578,37578,740,1
99,800,800.000,800.000,37622,37622,799,1
100,858,858.000,858.000,34978,34978,857,1
101,872,872.000,872.000,42766,42766,871,1
102,934,934.000,934.000,32797,32797,933,1
103,978,978.000,978.000,34226,34226,978,0
104,1000,1000.000,1000.000,34313,34313,1000,0
105,968,968.000,968.000,34527,34527,967,1
106,1029,1029.000,1029.000,31736,31736,1028,1
107,957,957.000,957.000,34328,34328,957,0
108,1000,1000.000,1000.000,37455,37455,999,1
109,717,717.000,717.000,41062,41062,717,0
110,859,859.000,859.000,35186,35186,858,1
111,861,861.000,861.000,37670,37670,861,0
112,808,808.000,808.000,34398,34398,808,0
113,796,796.000,796.000,36630,36630,795,1
114,739,739.000,739.000,40722,40722,738,1
115,1003,1003.000,1003.000,32354,32354,1002,1
116,1069,1069.000,1069.000,33294,33294,1069,0
117,991,991.000,991.000,36458,36458,990,1
118,927,927.000,927.000,36320,36320,927,0
119,1031,1031.000,1031.000,32243,32243,1030,1
