Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,350.600,15.205,1.122,9.626,14.562,19.253,25.130,29.095,41.709,115.594,0.066
5,340.200,14.282,1.133,6.039,13.221,19.076,25.418,28.735,37.801,1013.475,0.070
10,445.400,12.118,1.186,6.938,12.571,16.380,20.012,22.256,27.558,57.123,0.083
15,400.200,12.799,0.984,6.486,12.534,17.922,23.082,25.754,32.220,51.993,0.078
20,438.400,11.433,1.185,5.926,11.784,15.763,19.332,21.819,26.614,33.549,0.087
25,390.800,12.849,1.148,6.108,12.779,17.936,22.650,25.370,34.090,58.347,0.078
30,427.600,12.156,1.059,6.972,12.422,16.480,20.497,22.733,28.789,37.371,0.082
35,412.600,12.662,1.083,7.095,12.529,17.471,22.037,25.008,31.086,47.826,0.079
40,424.000,12.284,0.970,6.519,12.406,16.837,21.122,23.477,29.474,49.316,0.081
45,457.400,11.631,1.084,5.966,12.007,15.855,19.681,22.554,29.428,37.613,0.086
50,403.200,12.260,1.024,5.829,12.326,17.269,22.001,24.352,29.294,54.414,0.082
55,448.800,11.695,1.138,6.493,12.101,15.908,19.406,21.330,25.739,53.716,0.086
60,381.000,12.672,1.028,6.058,12.568,17.757,23.391,26.272,31.394,43.204,0.079
65,442.400,11.781,1.074,6.491,12.265,16.023,19.689,21.716,25.897,43.861,0.085
70,423.400,11.358,0.956,5.521,9.566,15.871,21.884,24.854,33.323,71.805,0.088
75,407.400,12.257,1.028,5.324,11.843,16.968,22.232,25.517,35.954,62.211,0.082
80,344.200,13.869,1.052,6.043,13.054,19.323,23.891,27.108,33.090,1013.080,0.072
85,364.600,13.205,0.993,6.288,12.905,18.509,23.168,25.678,32.326,107.590,0.076
90,423.000,12.050,0.982,6.696,12.338,16.705,20.485,22.714,27.318,36.135,0.083
95,381.200,13.623,1.200,6.677,12.721,17.896,22.248,25.081,31.130,1024.064,0.073
100,416.000,12.235,1.134,6.662,12.619,16.930,20.869,23.142,27.119,55.188,0.082
105,424.600,12.435,1.029,7.199,12.528,16.757,21.138,23.926,30.512,50.734,0.080
110,361.000,14.216,1.103,7.504,13.002,18.481,22.564,24.818,29.570,1012.993,0.070
115,448.800,11.483,1.084,6.308,11.761,15.580,19.509,21.433,26.217,37.550,0.087
