Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,772.200,12.897,0.740,6.310,10.063,16.721,24.116,31.274,48.440,188.407,0.078
5,756.800,13.190,0.637,5.702,11.569,17.584,24.900,29.988,42.722,1013.475,0.076
10,961.000,10.385,0.702,5.123,8.704,14.225,19.334,23.360,35.013,68.903,0.096
15,868.000,11.503,0.638,5.261,10.285,15.363,22.276,27.168,37.926,54.115,0.087
20,990.800,10.066,0.591,5.065,8.578,13.386,18.677,23.157,34.971,66.844,0.099
25,856.200,11.671,0.610,5.221,10.135,15.694,22.588,28.790,39.550,83.908,0.086
30,940.000,10.610,0.709,5.241,9.102,14.223,20.102,25.174,35.049,52.839,0.094
35,906.400,11.011,0.632,5.262,9.684,14.928,21.020,25.703,36.541,53.505,0.091
40,931.200,10.724,0.682,5.323,9.466,14.066,20.128,24.941,36.091,61.222,0.093
45,984.600,10.147,0.641,4.791,8.132,13.913,19.266,24.259,35.702,55.620,0.099
50,896.800,11.118,0.663,5.342,10.075,14.645,21.270,25.443,35.763,62.751,0.090
55,998.400,9.993,0.658,5.061,8.000,13.565,18.885,22.849,36.199,67.573,0.100
60,866.600,11.526,0.637,5.353,10.330,15.128,22.687,28.573,37.046,65.055,0.087
65,995.000,10.035,0.651,5.013,8.312,13.609,18.861,22.942,34.745,72.937,0.100
70,931.400,10.707,0.631,4.862,8.145,13.853,21.639,28.113,42.261,71.805,0.093
75,881.600,11.343,0.640,4.971,9.600,14.940,21.915,29.116,41.298,82.637,0.088
80,768.800,13.017,0.605,6.031,11.338,16.721,23.714,29.418,38.955,1013.080,0.077
85,795.400,12.520,0.533,6.038,10.809,16.330,23.086,28.399,40.802,145.907,0.080
90,958.400,10.419,0.561,5.224,8.772,14.174,19.775,23.905,34.294,53.369,0.096
95,848.600,11.760,0.723,5.376,9.919,15.723,21.500,26.547,36.800,1024.064,0.085
100,928.400,10.747,0.687,5.321,9.483,14.420,20.121,24.292,35.022,62.828,0.093
105,934.200,10.698,0.676,5.170,8.785,14.597,20.745,25.846,36.687,60.984,0.093
110,812.600,12.278,0.750,6.215,10.612,15.666,22.168,26.753,36.117,1012.993,0.081
115,1004.200,9.892,0.614,5.174,8.116,13.292,18.745,23.139,34.100,52.159,0.101
