Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,83.400,121.756,5.433,87.730,104.387,144.947,202.191,244.350,310.398,343.547,0.008
5,73.400,137.838,6.373,82.993,119.826,200.307,237.428,262.274,302.322,328.554,0.007
10,78.200,127.579,5.074,66.890,116.825,174.301,242.748,273.682,350.894,385.208,0.008
15,112.200,87.049,5.704,33.239,67.901,117.096,184.594,216.943,317.322,377.304,0.011
20,160.600,62.329,4.301,25.282,58.841,76.662,109.243,161.736,226.237,268.396,0.016
25,146.400,68.905,10.455,25.272,58.925,84.404,142.513,185.256,267.559,334.483,0.015
30,149.000,66.523,6.372,25.318,59.265,75.779,126.160,160.576,234.673,342.343,0.015
35,183.000,57.272,6.511,25.101,50.260,67.456,91.701,133.976,250.751,1121.972,0.017
40,159.400,59.580,5.632,25.151,55.647,75.351,108.394,150.042,226.685,702.785,0.017
45,181.800,54.812,6.791,25.204,58.244,68.430,87.083,117.106,208.954,234.760,0.018
50,191.000,52.447,4.487,25.173,51.341,67.464,83.846,108.642,175.903,234.062,0.019
55,169.000,59.055,5.020,25.128,50.804,67.275,83.994,108.468,600.489,1085.520,0.017
60,190.600,52.587,5.120,25.215,58.488,67.721,83.452,92.745,136.912,199.727,0.019
65,188.000,53.082,4.334,25.191,57.703,67.566,84.286,100.699,209.071,251.151,0.019
70,191.000,52.577,4.876,25.224,58.157,67.806,83.838,92.701,167.083,210.116,0.019
75,190.600,52.500,4.311,25.187,58.160,67.952,83.683,100.382,158.462,208.640,0.019
80,192.400,51.824,6.475,25.216,58.643,68.062,77.379,91.620,108.919,125.982,0.019
85,200.600,49.743,5.655,25.119,58.059,67.530,83.163,92.287,112.349,152.757,0.020
90,188.800,53.039,4.501,25.214,58.748,67.790,76.664,91.977,133.549,175.260,0.019
95,182.200,54.904,3.909,25.211,58.586,67.715,92.093,108.654,152.343,226.192,0.018
100,191.000,52.378,3.385,25.109,52.712,68.170,85.085,100.631,167.539,246.588,0.019
105,172.800,58.353,4.162,25.242,58.673,75.458,99.935,134.445,206.526,250.865,0.017
110,148.200,66.664,5.536,25.284,58.864,75.957,125.509,175.502,266.563,341.710,0.015
115,189.000,52.438,5.316,25.009,33.741,67.046,77.148,92.985,510.788,1095.933,0.019
