Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.800,7.412,3.834,5.668,7.009,8.593,10.697,12.781,18.070,18.070,0.135
5,39.200,5.570,0.746,4.472,5.309,6.548,7.790,8.558,10.109,12.004,0.180
10,32.000,5.586,0.695,4.593,5.423,6.298,7.404,8.122,11.830,12.085,0.179
15,42.000,5.655,2.362,4.442,5.261,6.458,7.879,9.444,11.573,14.779,0.177
20,34.600,7.639,2.126,4.673,5.543,6.924,9.034,17.062,52.779,60.023,0.131
25,29.800,6.072,0.580,4.706,5.715,7.011,8.908,10.398,11.217,11.332,0.165
30,40.800,5.684,2.326,4.398,5.339,6.400,7.376,8.023,10.030,38.651,0.176
35,29.200,5.627,0.648,4.417,5.541,6.734,8.121,9.221,11.858,13.163,0.178
40,32.800,7.339,2.481,4.496,5.487,6.901,9.994,23.320,41.062,46.080,0.136
45,28.800,5.583,2.092,4.474,5.135,6.193,7.580,8.771,12.970,18.736,0.179
50,29.400,6.826,2.003,4.615,5.664,7.502,10.905,12.464,25.578,37.677,0.146
55,33.400,5.988,0.611,4.544,5.773,6.945,8.443,9.498,11.461,11.963,0.167
60,28.800,5.561,0.674,4.501,5.188,6.504,7.908,8.389,10.791,10.836,0.180
65,47.800,7.668,0.606,5.091,6.229,8.561,13.769,18.234,23.943,25.718,0.130
70,25.800,6.120,0.677,4.716,5.831,7.132,8.772,10.527,14.687,16.796,0.163
75,22.800,6.006,0.765,4.865,5.843,6.761,8.133,9.553,13.149,16.010,0.166
80,19.600,5.700,2.139,4.384,5.125,6.334,8.970,10.468,16.185,16.185,0.175
85,28.800,6.346,0.625,4.632,5.741,7.207,8.616,10.096,17.485,41.780,0.158
90,25.000,6.209,1.978,4.896,5.757,6.948,8.225,10.028,16.595,17.391,0.161
95,34.600,5.774,0.729,4.733,5.452,6.640,7.907,8.820,10.420,11.603,0.173
100,25.200,6.109,0.600,4.689,5.727,7.219,8.908,10.865,11.884,11.907,0.164
105,39.600,5.810,0.652,4.551,5.496,6.832,8.201,9.409,10.713,12.067,0.172
110,35.800,6.771,0.676,4.525,5.588,7.163,10.204,17.925,28.446,35.123,0.148
115,29.600,6.041,0.841,4.782,5.606,6.813,8.605,9.360,14.117,17.761,0.166
