Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.000,50.551,0.875,32.879,43.140,65.526,91.887,108.654,142.466,146.968,0.020
5,38.600,37.823,1.567,25.123,31.054,37.713,48.542,55.404,621.056,651.688,0.026
10,29.600,36.806,2.374,27.652,35.867,46.266,56.087,65.762,87.996,96.014,0.027
15,33.200,34.035,0.701,27.686,33.703,40.082,52.477,57.184,74.151,74.670,0.029
20,29.000,34.530,1.097,27.007,33.773,43.374,51.685,64.888,69.703,107.390,0.029
25,31.000,37.254,0.739,27.618,37.463,45.989,59.948,66.055,90.610,97.940,0.027
30,35.600,33.502,1.996,25.434,31.428,36.476,44.993,54.755,63.785,635.002,0.030
35,27.400,38.450,1.013,28.729,37.264,49.262,60.451,75.688,96.201,112.767,0.026
40,39.000,32.565,1.989,24.637,31.920,39.236,50.315,66.512,87.587,106.715,0.031
45,31.800,33.966,0.675,24.273,32.563,42.544,57.598,67.107,91.540,112.619,0.029
50,32.400,35.268,2.341,24.118,33.682,45.033,59.800,68.331,78.816,93.229,0.028
55,39.800,33.406,0.660,26.000,31.132,35.710,44.443,52.456,102.002,646.372,0.030
60,23.400,34.525,1.089,26.536,34.454,44.067,59.033,63.310,72.702,108.331,0.029
65,40.800,33.467,0.690,26.729,34.758,40.670,51.527,58.366,73.965,74.545,0.030
70,24.600,38.781,3.107,30.745,37.580,44.295,63.036,76.568,97.148,105.077,0.026
75,24.200,39.326,0.660,29.029,35.467,48.030,63.754,79.547,104.974,106.141,0.025
80,16.800,43.172,2.956,31.104,40.235,51.158,76.205,82.930,119.701,119.701,0.023
85,29.200,38.205,0.611,29.062,36.377,44.454,59.160,72.988,120.943,130.613,0.026
90,26.600,35.521,2.003,30.359,35.773,44.762,53.280,56.736,64.779,88.243,0.028
95,42.800,30.565,2.123,21.653,31.137,37.359,48.286,56.147,66.565,73.333,0.033
100,27.600,46.941,1.823,26.322,33.196,43.866,57.769,74.545,610.566,631.612,0.021
105,34.400,32.918,1.074,24.311,31.907,39.760,53.262,60.864,90.078,94.902,0.030
110,35.200,30.128,0.738,24.051,30.727,36.357,43.245,57.845,91.462,96.225,0.033
115,27.600,37.454,1.628,27.978,35.940,47.896,60.822,65.648,83.595,86.397,0.027
