Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,228.200,18.238,1.064,4.755,7.975,27.678,47.149,58.841,86.220,139.618,0.055
5,387.000,7.091,0.752,3.278,4.146,6.139,12.662,18.559,36.709,623.541,0.141
10,305.400,12.645,0.726,3.579,5.346,17.642,32.506,43.828,69.730,105.295,0.079
15,395.200,7.126,0.781,3.296,4.252,6.846,15.923,22.898,44.398,79.744,0.140
20,337.600,9.718,0.714,3.372,4.665,11.100,24.604,34.529,53.953,93.499,0.103
25,328.200,10.143,0.753,3.776,5.152,13.121,25.088,33.550,47.334,74.891,0.099
30,413.800,7.397,0.693,3.215,3.932,5.471,9.874,15.732,28.249,636.715,0.135
35,263.400,14.532,0.627,3.896,7.056,23.231,36.164,40.759,55.290,108.135,0.069
40,396.400,6.832,0.824,3.260,4.153,6.830,15.323,22.214,33.950,87.465,0.146
45,354.600,10.296,0.779,3.312,4.518,12.559,27.527,34.959,60.026,131.841,0.097
50,348.000,9.209,0.629,3.508,4.667,9.620,20.860,28.911,48.302,940.935,0.109
55,407.200,7.854,0.697,3.168,3.936,5.442,10.216,17.304,38.675,645.873,0.127
60,283.800,13.643,0.755,3.761,6.494,21.661,33.455,41.376,56.193,87.087,0.073
65,443.800,6.539,0.688,3.618,4.724,7.058,12.541,17.540,29.177,54.354,0.153
70,241.200,18.232,0.743,4.070,6.612,28.970,46.940,59.560,93.268,134.712,0.055
75,277.000,15.367,0.895,3.931,6.082,14.025,30.491,45.130,88.632,685.387,0.065
80,201.000,20.096,0.996,4.526,15.852,27.662,43.402,64.122,96.764,119.590,0.050
85,317.800,10.834,0.652,3.578,4.997,11.345,25.477,38.214,87.752,229.791,0.092
90,290.200,12.190,0.854,3.800,6.075,18.005,29.357,34.469,58.878,79.836,0.082
95,444.400,6.025,0.661,3.381,4.150,6.015,12.297,17.876,27.521,53.704,0.166
100,285.600,12.883,0.692,3.509,4.828,14.401,30.830,40.446,65.961,603.294,0.078
105,390.400,7.855,0.621,3.459,4.374,7.880,20.153,26.471,37.927,70.521,0.127
110,412.200,6.650,0.641,3.222,4.005,5.988,12.008,17.960,39.138,1008.007,0.150
115,296.800,12.300,0.755,3.707,5.696,17.266,31.084,42.111,62.685,84.118,0.081
