time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,315,315.000,315.000,213557,213557,315,0
1,537,537.000,537.000,51265,51265,536,1
2,492,492.000,492.000,82293,82293,492,0
3,439,439.000,439.000,98432,98432,438,1
4,456,456.000,456.000,76192,76192,455,1
5,227,227.000,227.000,966492,966492,227,0
6,370,370.000,370.000,66047,66047,370,0
7,501,501.000,501.000,82191,82191,501,0
8,518,518.000,518.000,65740,65740,517,1
9,526,526.000,526.000,58610,58610,525,1
10,458,458.000,458.000,182636,182636,457,1
11,557,557.000,557.000,65673,65673,557,0
12,576,576.000,576.000,65684,65684,576,0
13,490,490.000,490.000,73087,73087,490,0
14,564,564.000,564.000,66608,66608,563,1
15,566,566.000,566.000,59828,59828,565,1
16,559,559.000,559.000,57875,57875,558,1
17,512,512.000,512.000,57799,57799,511,1
18,540,540.000,540.000,65579,65579,539,1
19,546,546.000,546.000,58416,58416,545,1
20,421,421.000,421.000,190572,190572,420,1
21,578,578.000,578.000,57477,57477,577,1
22,558,558.000,558.000,57249,57249,557,1
23,532,532.000,532.000,56384,56384,531,1
24,526,526.000,526.000,58048,58048,526,0
25,554,554.000,554.000,58637,58637,553,1
26,573,573.000,573.000,66087,66087,572,1
27,567,567.000,567.000,57692,57692,566,1
28,478,478.000,478.000,115856,115856,477,1
29,533,533.000,533.000,66515,66515,532,1
30,554,554.000,554.000,56095,56095,553,1
31,490,490.000,490.000,180615,180615,490,0
32,572,572.000,572.000,61254,61254,572,0
33,486,486.000,486.000,224224,224224,485,1
34,604,604.000,604.000,57390,57390,603,1
35,531,531.000,531.000,57282,57282,531,0
36,510,510.000,510.000,99746,99746,509,1
37,566,566.000,566.000,63878,63878,565,1
38,595,595.000,595.000,60139,60139,594,1
39,534,534.000,534.000,66975,66975,533,1
40,594,594.000,594.000,56876,56876,593,1
41,566,566.000,566.000,56930,56930,565,1
42,448,448.000,448.000,181710,181710,447,1
43,564,564.000,564.000,65254,65254,563,1
44,564,564.000,564.000,56836,56836,563,1
45,586,586.000,586.000,65629,65629,585,1
46,562,562.000,562.000,57311,57311,561,1
47,496,496.000,496.000,158591,158591,495,1
48,559,559.000,559.000,57120,57120,558,1
49,608,608.000,608.000,49830,49830,607,1
50,516,516.000,516.000,90391,90391,515,1
51,555,555.000,555.000,57997,57997,554,1
52,571,571.000,571.000,58216,58216,570,1
53,521,521.000,521.000,177092,177092,520,1
54,626,626.000,626.000,56696,56696,625,1
55,606,606.000,606.000,57594,57594,605,1
56,564,564.000,564.000,65884,65884,563,1
57,578,578.000,578.000,57971,57971,577,1
58,557,557.000,557.000,50251,50251,556,1
59,586,586.000,586.000,57703,57703,585,1
60,576,576.000,576.000,49445,49445,576,0
61,525,525.000,525.000,73799,73799,524,1
62,350,350.000,350.000,83423,83423,349,1
63,545,545.000,545.000,157234,157234,544,1
64,371,371.000,371.000,315883,315883,371,0
65,592,592.000,592.000,57066,57066,592,0
66,560,560.000,560.000,65795,65795,560,0
67,596,596.000,596.000,58124,58124,595,1
68,609,609.000,609.000,49444,49444,608,1
69,601,601.000,601.000,58853,58853,600,1
70,567,567.000,567.000,57512,57512,566,1
71,605,605.000,605.000,49960,49960,604,1
72,505,505.000,505.000,166011,166011,504,1
73,529,529.000,529.000,65679,65679,528,1
74,589,589.000,589.000,57048,57048,588,1
75,491,491.000,491.000,195497,195497,490,1
76,562,562.000,562.000,65765,65765,561,1
77,533,533.000,533.000,109524,109524,533,0
78,562,562.000,562.000,58018,58018,561,1
79,528,528.000,528.000,74192,74192,527,1
80,581,581.000,581.000,64124,64124,581,0
81,606,606.000,606.000,49222,49222,606,0
82,610,610.000,610.000,49673,49673,610,0
83,555,555.000,555.000,64666,64666,555,0
84,571,571.000,571.000,57164,57164,571,0
85,561,561.000,561.000,66852,66852,561,0
86,407,407.000,407.000,191757,191757,406,1
87,551,551.000,551.000,57676,57676,550,1
88,606,606.000,606.000,55368,55368,605,1
89,618,618.000,618.000,49119,49119,617,1
90,516,516.000,516.000,56824,56824,515,1
91,483,483.000,483.000,124506,124506,482,1
92,555,555.000,555.000,58406,58406,554,1
93,579,579.000,579.000,57636,57636,578,1
94,583,583.000,583.000,57252,57252,582,1
95,505,505.000,505.000,108668,108668,504,1
96,518,518.000,518.000,99478,99478,517,1
97,477,477.000,477.000,171194,171194,476,1
98,576,576.000,576.000,56589,56589,576,0
99,570,570.000,570.000,57803,57803,570,0
100,541,541.000,541.000,65728,65728,541,0
101,554,554.000,554.000,66826,66826,553,1
102,617,617.000,617.000,48516,48516,616,1
103,574,574.000,574.000,65873,65873,573,1
104,601,601.000,601.000,57760,57760,600,1
105,556,556.000,556.000,82479,82479,555,1
106,590,590.000,590.000,57745,57745,589,1
107,568,568.000,568.000,57410,57410,567,1
108,490,490.000,490.000,190826,190826,489,1
109,574,574.000,574.000,49204,49204,573,1
110,399,399.000,399.000,146980,146980,398,1
111,445,445.000,445.000,197337,197337,444,1
112,532,532.000,532.000,59868,59868,531,1
113,485,485.000,485.000,195316,195316,484,1
114,535,535.000,535.000,60363,60363,535,0
115,486,486.000,486.000,74514,74514,485,1
116,534,534.000,534.000,58037,58037,534,0
117,480,480.000,480.000,211519,211519,479,1
118,549,549.000,549.000,75518,75518,548,1
119,562,562.000,562.000,66889,66889,562,0
