Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,1532,1532.000,2151,3474,4209,6525,5069,10140,14032,65031,235573
1,1530,1530.000,2119,3739,4598,6515,6391,10592,13221,42781,139162
2,481,481.000,2565,5862,9633,20855,15990,32679,116185,206731,247478
3,480,480.000,2680,6554,12003,21281,18957,44628,84969,173656,230017
4,371,371.000,2319,7333,11579,27495,17061,52567,165401,200402,356829
5,320,320.000,3128,5149,8922,39604,22415,98324,215567,436316,659009
6,330,330.000,2135,5774,9162,21725,16618,65470,88397,150381,169194
7,459,459.000,2434,6635,10861,22913,18048,70098,113532,154825,229699
8,449,449.000,2521,5988,10372,21434,16383,59197,102383,152672,190345
9,380,380.000,2117,7220,11303,25138,21248,54211,139246,185675,251851
10,512,512.000,2960,5871,10408,21435,17617,47992,104349,165914,215654
11,397,397.000,2360,6647,11124,23462,20202,58378,91628,182015,212711
12,377,377.000,2412,5713,10922,25827,17408,82120,132664,168955,304042
13,503,503.000,2196,7343,10885,20624,17608,49398,79158,172943,207876
14,401,401.000,2340,5228,9991,26568,19788,78119,133623,201854,312392
15,440,440.000,2385,6270,10179,20403,16385,51693,92258,165219,219491
16,511,511.000,3372,6461,10563,19371,16495,37911,83182,164571,230231
17,443,443.000,2436,6735,10727,23370,18268,63017,97532,182286,212275
18,425,425.000,2957,6080,10740,24180,18542,66589,124105,184584,252820
19,456,456.000,2712,6466,10625,20668,17002,52592,96226,146012,240797
20,466,466.000,2372,6451,11150,23620,16996,81273,115912,152717,292495
21,299,299.000,2635,6291,11014,31518,30196,104619,119178,222932,301844
22,357,357.000,3076,4844,8173,26842,28940,82965,114812,202459,247430
23,387,387.000,2724,5097,8276,26188,32621,71671,118880,189970,362563
24,420,420.000,3164,5754,8208,23709,31307,74057,91603,126627,198137
25,421,421.000,2647,4709,7736,34335,21700,67163,127356,544615,691750
26,252,252.000,2781,6137,10169,22166,26510,59260,87848,126244,155982
27,200,200.000,3003,12186,35857,70290,77537,128879,545378,625973,644034
28,92,92.000,18878,44991,60641,69550,89530,115909,136209,211988,211988
29,67,67.000,15451,43678,87158,147128,123601,569894,570510,597021,597021
30,163,163.000,5992,37099,52741,57731,71076,89798,106580,146039,164520
31,76,76.000,8266,35813,53458,136554,77403,623652,649764,720313,720313
32,117,117.000,5689,44360,69492,82246,102708,144923,191527,213102,215982
33,90,90.000,34739,52975,85725,117620,131807,313341,364204,452014,452014
34,125,125.000,9925,52409,69928,80005,96061,136796,148667,206253,207282
35,63,63.000,27451,60739,102401,184762,137645,638793,683773,827454,827454
36,94,94.000,8044,58189,68314,83757,95725,154502,206473,254622,254622
37,138,138.000,17942,44259,61291,78015,109000,160517,185697,232685,237566
38,17,17.000,7906,76144,1065696,669992,1100104,1117415,1169510,1169510,1169510
39,131,131.000,4682,36473,52307,63063,77464,96376,130618,228998,233791
40,123,123.000,12112,52689,76842,107801,110167,200997,423485,433342,505091
41,108,108.000,9748,36303,59673,61308,75932,93612,136317,189789,214212
42,132,132.000,5033,44371,65961,80238,96057,143493,168988,389021,392015
43,102,102.000,6465,41557,85143,94472,120415,232883,243204,279536,320371
44,136,136.000,5825,43187,61253,69853,93425,111480,147641,187319,187564
45,123,123.000,6565,43555,60548,113922,103349,194366,551098,585739,676545
46,102,102.000,17360,33052,53572,57896,75787,105212,116885,162705,163933
47,130,130.000,17384,35030,76430,80077,93493,159979,161708,230385,305553
48,95,95.000,17188,34876,51968,105802,78554,531055,582628,626414,626414
49,153,153.000,4206,35826,51172,65558,78915,120401,151517,226266,247461
