Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108321.819259,111543,6,1
1,NewOrder,1658108321.819262,235573,8,1
1,NewOrder,1658108321.819296,110869,9,1
1,NewOrder,1658108321.819296,111183,7,1
1,NewOrder,1658108321.819303,111020,5,1
1,NewOrder,1658108321.819318,110989,3,1
1,NewOrder,1658108321.819545,111232,4,1
1,NewOrder,1658108321.819594,103939,1,1
1,NewOrder,1658108321.819605,88557,2,1
1,NewOrder,1658108321.819623,111909,0,1
1,NewOrder,1658108321.908381,24208,2,1
1,NewOrder,1658108321.923615,8610,1,1
1,NewOrder,1658108321.930271,7703,9,1
1,NewOrder,1658108321.930351,7744,3,1
1,NewOrder,1658108321.930402,7986,5,1
1,NewOrder,1658108321.930527,7312,7,1
1,NewOrder,1658108321.930840,7160,4,1
1,NewOrder,1658108321.930852,8382,6,1
1,NewOrder,1658108321.931590,8100,0,1
1,NewOrder,1658108321.932252,6212,1,1
1,NewOrder,1658108321.932622,6594,2,1
1,NewOrder,1658108321.937884,6369,7,1
1,NewOrder,1658108321.938055,6549,9,1
1,NewOrder,1658108321.938099,6077,4,1
1,NewOrder,1658108321.938131,6996,3,1
1,NewOrder,1658108321.938481,6766,5,1
1,NewOrder,1658108321.938489,5690,1,1
1,NewOrder,1658108321.939254,5882,2,1
1,NewOrder,1658108321.939279,7591,6,1
1,NewOrder,1658108321.939725,7079,0,1
1,NewOrder,1658108321.944219,4311,1,1
1,NewOrder,1658108321.944233,5242,4,1
1,NewOrder,1658108321.944283,5872,7,1
1,NewOrder,1658108321.944626,4821,9,1
1,NewOrder,1658108321.945168,7074,3,1
1,NewOrder,1658108321.945189,5033,2,1
1,NewOrder,1658108321.945278,6679,5,1
1,NewOrder,1658108321.946844,6051,0,1
1,NewOrder,1658108321.946918,6498,6,1
1,NewOrder,1658108321.948558,3990,1,1
1,NewOrder,1658108321.949470,4613,9,1
1,NewOrder,1658108321.949520,4749,4,1
1,NewOrder,1658108321.950185,4928,7,1
1,NewOrder,1658108321.950260,5572,2,1
1,NewOrder,1658108321.951992,4702,5,1
1,NewOrder,1658108321.952293,6576,3,1
