Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1987.800,5.001,1.165,2.502,3.302,4.822,11.042,15.914,23.276,81.042,0.200
5,1934.600,5.150,1.136,2.759,3.787,5.207,10.541,15.323,21.320,73.051,0.194
10,1154.000,8.656,1.279,3.300,4.542,11.126,23.123,27.883,34.920,48.134,0.116
15,594.000,16.820,1.311,13.256,17.051,20.567,23.639,26.072,32.105,52.455,0.059
20,609.000,16.504,1.282,12.654,16.287,19.813,23.154,25.581,31.754,1020.514,0.061
25,543.400,18.238,1.208,13.657,18.194,22.866,26.882,30.048,39.712,62.886,0.055
30,616.200,16.224,1.338,12.754,16.594,20.065,23.192,25.198,29.078,51.937,0.062
35,596.200,16.751,1.425,12.360,15.997,19.825,24.016,28.243,40.667,1043.453,0.060
40,549.000,18.182,1.169,13.736,18.237,22.584,26.773,28.982,36.044,59.913,0.055
45,621.400,16.367,1.103,12.596,16.354,19.974,23.116,24.983,30.112,943.075,0.061
50,608.800,16.111,1.179,12.334,16.060,19.704,23.286,25.892,37.002,63.322,0.062
55,525.600,19.032,1.187,14.122,18.733,23.600,27.822,29.919,34.356,1010.794,0.053
60,622.400,16.039,1.251,12.724,16.425,19.886,22.999,24.786,29.444,53.446,0.062
65,625.200,16.208,1.223,12.504,15.841,19.262,22.895,25.393,34.288,1035.095,0.062
70,485.800,20.252,1.356,15.114,19.924,24.586,29.841,34.258,47.150,68.165,0.049
75,593.200,16.823,1.131,12.540,16.049,19.775,22.842,24.990,30.682,1011.194,0.059
80,563.400,17.743,1.209,13.077,17.754,22.207,26.693,29.487,34.926,55.471,0.056
85,566.600,17.631,1.302,13.993,18.092,21.662,24.909,26.539,31.267,44.750,0.057
90,635.000,15.724,1.233,12.295,15.679,19.426,22.734,25.178,32.088,58.493,0.064
95,553.600,18.036,1.396,12.659,17.206,22.373,27.358,29.960,39.640,1016.221,0.055
100,590.400,16.937,1.248,13.459,17.410,20.730,23.631,25.676,30.299,57.921,0.059
105,655.000,15.243,1.274,11.919,15.514,19.069,22.051,23.920,28.243,35.608,0.066
110,566.400,17.642,1.328,12.831,17.404,22.231,26.491,29.725,37.728,61.565,0.057
115,568.600,17.481,1.169,13.465,17.546,20.927,24.201,26.602,33.991,934.973,0.057
