Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,183.200,22.128,0.792,1.616,13.474,36.918,59.737,69.953,94.982,214.669,0.045
5,240.000,14.943,0.609,1.332,3.945,24.564,40.658,48.170,65.250,780.442,0.067
10,250.600,14.942,0.708,1.249,4.135,26.185,39.698,46.428,69.943,130.567,0.067
15,213.400,16.878,0.725,1.239,5.393,26.331,44.218,56.852,102.690,202.156,0.059
20,265.400,13.350,0.700,1.230,4.021,22.828,34.978,43.070,60.555,162.738,0.075
25,250.200,14.524,0.710,1.218,6.355,23.787,35.977,50.247,73.732,184.951,0.069
30,170.000,18.751,0.746,1.267,5.946,31.585,53.651,65.362,87.575,166.420,0.053
35,211.000,16.256,0.752,1.268,3.971,26.912,48.370,55.050,64.702,81.814,0.062
40,223.400,14.705,0.696,1.248,3.819,24.838,43.553,51.682,58.281,72.334,0.068
45,218.600,15.762,0.768,1.241,4.169,25.535,44.490,52.346,66.127,81.294,0.063
50,213.400,16.143,0.734,1.260,4.319,26.911,48.166,52.828,64.260,72.487,0.062
55,172.000,19.018,0.725,1.272,4.888,30.732,57.308,69.863,93.859,140.330,0.053
60,231.200,15.447,0.712,1.227,6.424,25.115,41.767,55.110,74.236,100.324,0.065
65,196.600,17.473,0.683,1.260,4.890,30.375,51.439,57.434,69.148,100.334,0.057
70,225.600,15.758,0.732,1.262,4.402,27.773,45.225,53.676,61.197,78.070,0.063
75,213.400,16.157,0.745,1.276,5.535,27.921,45.037,52.661,62.295,93.242,0.062
80,218.800,15.406,0.751,1.220,3.250,24.621,43.615,51.904,70.202,1018.970,0.065
85,224.600,16.214,0.754,1.268,5.959,26.781,44.341,52.583,68.949,84.366,0.062
90,177.200,18.203,0.746,1.269,4.185,26.478,51.561,60.370,82.874,396.738,0.055
95,197.000,17.147,0.731,1.274,5.283,24.386,50.903,63.076,92.020,191.392,0.058
100,227.400,14.202,0.690,1.222,3.381,20.243,45.006,56.480,69.931,99.999,0.070
105,228.200,15.482,0.730,1.272,4.548,24.987,44.886,52.441,61.725,79.650,0.065
110,229.200,15.305,0.734,1.244,4.587,25.632,44.393,52.159,60.785,78.339,0.065
115,219.400,16.789,0.722,1.248,7.072,27.508,47.465,54.436,66.233,81.168,0.060
