Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,343,343.000,1445,10261,16666,29951,42589,75569,87174,121421,126626,342,1,121421,16666,29951,42589,75569,87174
1,432,432.000,1361,7493,12651,22728,37213,53926,63072,82300,116653,431,1,82300,12651,22728,37213,53926,63072
2,484,484.000,1019,5133,9893,20657,30904,56394,66344,107951,121562,483,1,107951,9893,20657,30904,56394,66344
3,565,565.000,1115,4359,12263,17489,26356,43724,51859,69324,78520,564,1,69324,12263,17489,26356,43724,51859
4,560,560.000,774,4706,10555,17817,25577,46577,53830,73065,85972,559,1,73065,10555,17817,25577,46577,53830
5,600,600.000,1294,5074,11191,16794,23289,39386,49404,75521,114096,600,0,75521,11191,16794,23289,39386,49404
6,610,610.000,1217,4665,10671,16289,25036,38116,46058,59036,63663,609,1,59036,10671,16289,25036,38116,46058
7,658,658.000,1138,3698,10040,15224,23875,35859,44671,60801,66198,657,1,60801,10040,15224,23875,35859,44671
8,679,679.000,555,3887,9540,14617,20760,36646,43692,57255,77654,678,1,57255,9540,14617,20760,36646,43692
9,506,506.000,1077,4750,11487,19867,29798,50901,61367,78539,92605,505,1,78539,11487,19867,29798,50901,61367
10,343,343.000,1235,4462,14466,29215,52923,73884,86615,104471,130885,342,1,104471,14466,29215,52923,73884,86615
11,302,302.000,1207,3197,10956,33656,54026,84043,124150,164861,244055,301,1,164861,10956,33656,54026,84043,124150
12,377,377.000,1262,4106,17754,26188,41767,62115,74183,112515,136414,376,1,112515,17754,26188,41767,62115,74183
13,403,403.000,862,5727,21439,24941,39836,52573,62578,78988,86690,403,0,78988,21439,24941,39836,52573,62578
14,339,339.000,550,5469,18500,28793,34532,52316,71384,274361,365587,338,1,274361,18500,28793,34532,52316,71384
15,418,418.000,1153,5854,15184,24297,40718,55321,60954,73489,105292,417,1,73489,15184,24297,40718,55321,60954
16,368,368.000,1082,9673,19161,26687,34835,52739,101806,118975,139366,367,1,118975,19161,26687,34835,52739,101806
17,566,566.000,1176,6626,16232,17687,26511,36488,44426,54030,63398,565,1,54030,16232,17687,26511,36488,44426
18,429,429.000,1136,7540,20718,23505,35909,44790,53597,67422,113600,428,1,67422,20718,23505,35909,44790,53597
19,279,279.000,1139,7725,27329,35651,57401,79042,94105,110815,116321,279,0,110815,27329,35651,57401,79042,94105
20,297,297.000,932,5803,27465,33706,52339,79168,88926,127006,127438,297,0,127006,27465,33706,52339,79168,88926
21,402,402.000,529,7552,18522,24640,35761,59498,69984,84588,86711,402,0,84588,18522,24640,35761,59498,69984
22,560,560.000,784,5037,14472,18489,24676,41343,63463,76473,85075,559,1,76473,14472,18489,24676,41343,63463
23,249,249.000,987,8624,41701,39290,57827,80964,89575,118703,118976,249,0,118703,41701,39290,57827,80964,89575
24,295,295.000,1339,11846,36195,33673,52625,61932,65434,79647,90468,294,1,79647,36195,33673,52625,61932,65434
25,321,321.000,973,11198,33784,31494,48732,57263,63102,77472,93165,320,1,77472,33784,31494,48732,57263,63102
26,375,375.000,987,8178,28947,26496,42042,49556,54197,60797,80036,374,1,60797,28947,26496,42042,49556,54197
27,359,359.000,1160,6219,28686,27520,43878,55904,64775,73298,82162,359,0,73298,28686,27520,43878,55904,64775
28,395,395.000,672,6660,23522,25206,38582,53965,58874,72477,103804,394,1,72477,23522,25206,38582,53965,58874
29,400,400.000,999,7057,21313,25063,39335,47862,54707,86676,108038,400,0,86676,21313,25063,39335,47862,54707
30,406,406.000,677,6977,27701,24815,37817,46944,50494,64816,91924,405,1,64816,27701,24815,37817,46944,50494
31,389,389.000,1256,9741,26375,25935,35610,44847,55409,131572,147871,388,1,131572,26375,25935,35610,44847,55409
32,379,379.000,1125,9815,27210,26330,37903,47117,56372,79909,88405,379,0,79909,27210,26330,37903,47117,56372
33,433,433.000,1130,6378,23633,22912,35917,42594,54884,66881,73813,432,1,66881,23633,22912,35917,42594,54884
34,424,424.000,953,7073,23362,23286,36644,44677,50205,58065,74884,423,1,58065,23362,23286,36644,44677,50205
35,440,440.000,989,7502,20066,23033,36517,45603,52453,63630,82101,440,0,63630,20066,23033,36517,45603,52453
36,413,413.000,624,8852,25337,24253,35928,44658,54083,72144,88480,413,0,72144,25337,24253,35928,44658,54083
37,397,397.000,1009,7879,25480,25586,36272,50873,53153,99487,103466,396,1,99487,25480,25586,36272,50873,53153
