Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,4.878,1.974,2.833,3.822,5.209,8.366,9.904,42.568,42.568,0.205
5,25.200,2.407,1.294,1.921,2.239,2.640,3.163,3.859,5.716,6.515,0.415
10,17.000,2.141,1.379,1.727,1.981,2.344,2.801,2.942,6.161,6.161,0.467
15,18.200,2.027,1.164,1.637,1.879,2.203,2.519,2.877,6.626,6.626,0.493
20,15.400,1.936,1.259,1.604,1.813,2.062,2.604,3.379,4.713,4.713,0.516
25,14.200,1.930,1.282,1.585,1.795,2.137,2.404,3.073,4.151,4.151,0.518
30,15.600,1.833,1.158,1.513,1.735,1.996,2.267,3.025,4.860,4.860,0.545
35,16.000,1.820,1.219,1.577,1.785,2.036,2.304,2.380,3.540,3.540,0.550
40,16.800,1.908,1.264,1.578,1.791,2.085,2.533,3.296,3.545,3.545,0.524
45,13.600,1.908,1.271,1.560,1.775,2.073,2.522,3.135,4.844,4.844,0.524
50,10.200,1.898,1.325,1.576,1.766,2.146,2.339,2.907,3.513,3.513,0.527
55,13.000,1.806,1.255,1.555,1.729,1.865,2.267,2.928,4.205,4.205,0.554
60,15.600,2.047,1.251,1.472,1.784,2.021,3.720,4.230,6.111,6.111,0.489
65,14.400,2.100,1.139,1.635,1.843,2.160,2.984,4.639,7.563,7.563,0.476
70,21.400,2.585,1.209,1.576,1.821,2.427,5.018,8.018,9.563,12.904,0.387
75,16.800,2.191,1.115,1.630,1.839,2.391,3.233,4.805,8.358,8.358,0.456
80,17.400,1.957,1.134,1.534,1.742,2.204,2.572,3.671,5.026,5.026,0.511
85,12.000,1.810,1.244,1.542,1.716,2.029,2.465,2.678,3.045,3.045,0.553
90,12.400,1.804,1.062,1.578,1.727,1.890,2.196,2.568,4.155,4.155,0.554
95,12.200,1.841,1.167,1.536,1.740,1.984,2.271,2.804,3.589,3.589,0.543
100,15.600,1.815,1.261,1.525,1.714,1.934,2.193,2.766,3.905,3.905,0.551
105,16.000,1.769,1.163,1.492,1.688,1.904,2.270,2.618,3.489,3.489,0.565
110,12.800,1.951,1.157,1.566,1.802,2.101,2.750,3.167,4.194,4.194,0.513
115,14.200,1.761,1.274,1.534,1.676,1.922,2.121,2.323,3.291,3.291,0.568
