Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,13.243,0.901,1.963,2.986,21.663,43.828,48.137,77.120,77.120,0.076
5,21.400,11.456,0.826,1.370,1.947,19.431,38.369,47.439,55.067,105.982,0.087
10,25.800,12.987,0.696,1.414,1.929,22.429,38.031,41.414,58.658,261.884,0.077
15,24.800,8.360,0.760,1.264,1.700,9.384,28.877,39.155,46.097,48.703,0.120
20,27.000,10.069,0.686,1.362,1.750,15.508,32.265,40.766,60.821,61.098,0.099
25,28.600,9.230,0.638,1.273,1.733,14.521,30.419,34.661,46.782,55.325,0.108
30,26.600,11.801,0.687,1.335,1.799,19.435,30.697,42.008,133.123,134.822,0.085
35,33.600,9.000,0.690,1.211,1.638,13.926,31.399,44.574,63.277,68.408,0.111
40,23.600,11.815,0.639,1.127,1.635,19.408,37.266,50.613,97.590,115.612,0.085
45,26.600,11.492,0.644,1.162,1.730,16.603,38.142,48.148,56.606,87.020,0.087
50,29.600,9.501,0.681,1.184,1.664,13.832,29.076,39.508,71.734,84.190,0.105
55,27.200,8.594,0.692,1.305,1.724,13.359,29.241,40.544,53.509,64.680,0.116
60,24.400,12.073,0.694,1.356,1.838,22.211,41.048,46.530,56.782,59.128,0.083
65,95.000,2.390,0.071,0.380,0.578,1.094,3.055,16.040,35.967,57.844,0.418
70,484.400,0.497,0.037,0.210,0.391,0.649,0.940,1.085,2.541,5.904,2.014
75,397.200,0.524,0.037,0.244,0.454,0.726,0.928,1.022,1.090,28.478,1.908
80,397.800,0.505,0.037,0.238,0.484,0.733,0.945,1.034,1.083,1.721,1.981
85,389.800,0.496,0.037,0.231,0.459,0.723,0.932,1.032,1.091,2.478,2.016
90,405.200,0.493,0.036,0.240,0.444,0.711,0.935,1.023,1.095,1.983,2.030
95,402.800,0.486,0.037,0.237,0.436,0.708,0.923,1.022,1.078,1.430,2.056
100,393.200,0.498,0.038,0.239,0.466,0.725,0.922,1.019,1.079,1.266,2.010
105,400.000,0.493,0.037,0.234,0.434,0.728,0.937,1.030,1.084,2.288,2.030
110,397.000,0.493,0.036,0.234,0.438,0.720,0.922,1.023,1.092,4.504,2.029
115,406.800,0.514,0.037,0.248,0.459,0.709,0.916,1.013,1.077,45.425,1.945
