Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,967,967.000,2566,5144,6373,11747,9280,14482,27980,140278,316675
1,395,395.000,2754,5268,10381,22043,17219,41600,115898,228571,266893
2,407,407.000,3743,8907,13015,24572,19734,45645,88218,193091,279960
3,401,401.000,2789,6773,11354,25973,17454,69798,144930,182270,364241
4,149,149.000,3140,5161,8722,68144,74359,217842,435074,661634,675567
5,454,454.000,2749,5225,8432,21376,14728,68358,97141,137603,168565
6,468,468.000,2231,8690,12267,20896,19052,34862,89351,154383,294653
7,427,427.000,2657,6660,10314,24253,19188,76316,117294,155668,211898
8,359,359.000,2112,7525,11998,29003,23837,90134,147702,209629,231259
9,372,372.000,2336,7141,11392,24390,20364,55907,118973,184301,268124
10,458,458.000,2233,7011,10637,22005,19058,56044,93323,171188,221246
11,425,425.000,2783,5330,10130,24382,15930,80188,133894,161270,292637
12,460,460.000,2154,5539,9349,20874,18339,67647,90627,139855,153419
13,446,446.000,3139,7363,11262,22427,17405,44355,102236,194904,273792
14,408,408.000,2518,5917,10490,26440,19403,80306,117629,185680,277402
15,481,481.000,3144,6355,9727,19301,15586,39831,91078,142248,158227
16,405,405.000,2873,6371,10329,24297,18520,85149,107557,156755,190972
17,522,522.000,2711,6520,10986,19165,17507,39794,59344,153645,218461
18,401,401.000,2081,7168,11761,25869,22447,92863,116652,172696,189187
19,358,358.000,2393,6795,10711,28508,19135,99837,139890,263524,304850
20,397,397.000,2577,4996,9795,25441,19210,82451,113759,161788,319032
21,437,437.000,2026,4852,8062,21297,16198,64473,89847,151724,234310
22,396,396.000,2511,4547,6397,25353,28592,75235,132697,191090,252962
23,493,493.000,2056,5480,8066,20496,15256,64459,88175,125853,201396
24,254,254.000,2003,4797,7430,43739,26353,97143,162703,551563,691862
25,351,351.000,2342,5911,11191,25842,28748,73591,99808,154474,185955
26,88,88.000,6374,40091,58292,119598,96434,545102,555107,652686,652686
27,121,121.000,19308,52098,67054,76810,100919,122890,144133,163051,188104
28,79,79.000,9115,38435,60752,126414,88239,561613,570905,701443,701443
29,145,145.000,18026,43098,53935,99974,80129,114229,623380,687188,692324
30,85,85.000,24400,42510,53153,65325,85373,102721,138092,234735,234735
31,122,122.000,10848,44590,71308,89917,119596,143270,205019,281212,466504
32,91,91.000,4918,60534,85577,106166,126490,202948,303775,313505,313505
33,123,123.000,6940,37146,60872,74945,102468,131234,152219,254704,280832
34,50,50.000,52018,60872,87035,208784,194750,638590,652944,724098,724098
35,142,142.000,10796,44764,61265,68968,85032,121831,137684,159317,164630
36,93,93.000,9352,47925,77434,198681,126991,1065705,1134482,1169969,1169969
37,23,23.000,34024,51071,52507,66842,78490,128967,129409,129537,129537
38,139,139.000,18571,36728,61604,72607,93415,130780,169480,203859,257679
39,93,93.000,17976,51229,60482,108061,109354,414989,433046,479070,479070
40,154,154.000,11146,44231,59631,64571,76753,96847,137423,187558,222482
41,120,120.000,12433,43370,68917,80491,101892,151518,168938,238467,294786
42,115,115.000,5807,41130,76300,87954,106517,170727,243498,286725,290744
43,122,122.000,9904,50780,76993,80956,96127,144681,185998,195296,237727
44,79,79.000,23478,43715,60163,135125,143704,551066,555484,676068,676068
45,158,158.000,5688,34744,52231,61896,76604,119482,124655,163229,170521
46,122,122.000,5094,43610,60796,78231,93213,153621,160120,270363,305674
47,79,79.000,26059,43338,53448,128764,109567,531354,574825,654334,654334
48,145,145.000,12444,35059,44008,68980,76350,152345,224975,269917,270255
49,110,110.000,10615,52062,83489,90294,111985,165802,194772,307014,308038
50,78,78.000,9660,67066,77039,133395,92932,521606,544739,615387,615387
51,151,151.000,17426,38178,51584,63571,78034,124847,136421,185116,255460
52,156,156.000,17712,42089,51378,80306,76667,112357,390658,423689,436006
53,144,144.000,17036,34307,44058,57533,69405,94511,119811,186171,229105
54,122,122.000,25440,42984,59664,77327,102498,161621,168212,185234,205830
55,121,121.000,16791,34680,48572,83079,77387,137447,389748,449266,466462
56,87,87.000,7128,84637,101994,125028,142749,201684,210971,1112611,1112611
57,120,120.000,13655,52041,75777,74643,89468,107150,157236,177569,262063
58,108,108.000,9544,51573,76340,125825,126372,302501,503600,503918,513382
59,79,79.000,6556,51097,59884,81037,100995,185032,185226,286224,286224
