Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108323.157105,52620,8,1
1,NewOrder,1658108323.157110,50874,9,1
1,NewOrder,1658108323.157124,52439,3,1
1,NewOrder,1658108323.157124,93641,0,1
1,NewOrder,1658108323.157441,52364,1,1
1,NewOrder,1658108323.157469,52079,4,1
1,NewOrder,1658108323.157478,51879,2,1
1,NewOrder,1658108323.157511,51904,6,1
1,NewOrder,1658108323.157515,50837,5,1
1,NewOrder,1658108323.157520,52481,7,1
1,NewOrder,1658108323.208428,9332,9,1
1,NewOrder,1658108323.208482,10126,5,1
1,NewOrder,1658108323.209468,11165,6,1
1,NewOrder,1658108323.209499,12784,2,1
1,NewOrder,1658108323.209633,9336,4,1
1,NewOrder,1658108323.209641,10985,3,1
1,NewOrder,1658108323.209776,9742,8,1
1,NewOrder,1658108323.209874,11028,1,1
1,NewOrder,1658108323.210075,10196,7,1
1,NewOrder,1658108323.217826,7965,9,1
1,NewOrder,1658108323.218662,9369,5,1
1,NewOrder,1658108323.219019,6061,4,1
1,NewOrder,1658108323.219557,7790,8,1
1,NewOrder,1658108323.220296,7304,7,1
1,NewOrder,1658108323.220655,7497,6,1
1,NewOrder,1658108323.220690,9450,3,1
1,NewOrder,1658108323.220924,9641,1,1
1,NewOrder,1658108323.222313,8982,2,1
1,NewOrder,1658108323.225116,5750,4,1
1,NewOrder,1658108323.225959,5861,9,1
1,NewOrder,1658108323.227380,8785,8,1
1,NewOrder,1658108323.227622,7685,7,1
1,NewOrder,1658108323.228090,7966,5,1
1,NewOrder,1658108323.228178,5555,6,1
1,NewOrder,1658108323.230187,8532,3,1
1,NewOrder,1658108323.230600,6623,1,1
1,NewOrder,1658108323.230888,5044,4,1
1,NewOrder,1658108323.231327,9530,2,1
1,NewOrder,1658108323.231850,4515,9,1
1,NewOrder,1658108323.233784,6172,6,1
1,NewOrder,1658108323.235345,6063,7,1
1,NewOrder,1658108323.235975,5141,4,1
1,NewOrder,1658108323.236112,7143,5,1
1,NewOrder,1658108323.236192,7386,8,1
1,NewOrder,1658108323.236382,5027,9,1
1,NewOrder,1658108323.237272,13851,1,1
1,NewOrder,1658108323.238769,12011,3,1
1,NewOrder,1658108323.239999,12655,6,1
1,NewOrder,1658108323.240893,13717,2,1
1,NewOrder,1658108323.241143,10849,4,1
1,NewOrder,1658108323.241435,12479,9,1
1,NewOrder,1658108323.241453,11599,7,1
1,NewOrder,1658108323.243318,11697,5,1
1,NewOrder,1658108323.243620,15248,8,1
1,NewOrder,1658108323.250825,7267,3,1
1,NewOrder,1658108323.250886,9823,0,1
1,NewOrder,1658108323.251166,8184,1,1
1,NewOrder,1658108323.252039,5963,4,1
1,NewOrder,1658108323.252698,7789,6,1
1,NewOrder,1658108323.253097,9180,7,1
1,NewOrder,1658108323.253957,5864,9,1
1,NewOrder,1658108323.254651,6586,2,1
1,NewOrder,1658108323.255076,6855,5,1
1,NewOrder,1658108323.258060,6081,4,1
1,NewOrder,1658108323.258141,7399,3,1
1,NewOrder,1658108323.258931,6781,8,1
1,NewOrder,1658108323.259383,6559,1,1
1,NewOrder,1658108323.259862,5136,9,1
1,NewOrder,1658108323.260513,6518,6,1
1,NewOrder,1658108323.260763,7421,0,1
1,NewOrder,1658108323.261283,5794,2,1
1,NewOrder,1658108323.261972,5681,5,1
1,NewOrder,1658108323.262332,4736,7,1
1,NewOrder,1658108323.264192,5192,4,1
1,NewOrder,1658108323.265037,4274,9,1
1,NewOrder,1658108323.265624,7964,3,1
1,NewOrder,1658108323.265743,5540,8,1
1,NewOrder,1658108323.265963,6096,1,1
1,NewOrder,1658108323.267097,5840,6,1
1,NewOrder,1658108323.267109,6073,2,1
1,NewOrder,1658108323.267124,4793,7,1
1,NewOrder,1658108323.267701,123600,5,1
1,NewOrder,1658108323.268223,6482,0,1
1,NewOrder,1658108323.269347,3179,9,1
1,NewOrder,1658108323.269435,5374,4,1
1,NewOrder,1658108323.271323,6154,8,1
1,NewOrder,1658108323.271956,4668,7,1
1,NewOrder,1658108323.272079,7578,1,1
1,NewOrder,1658108323.272557,4068,9,1
1,NewOrder,1658108323.272967,5621,6,1
1,NewOrder,1658108323.273205,5974,2,1
1,NewOrder,1658108323.273658,7148,3,1
1,NewOrder,1658108323.274755,6492,0,1
1,NewOrder,1658108323.274862,7374,4,1
1,NewOrder,1658108323.276669,7047,7,1
1,NewOrder,1658108323.276684,8797,9,1
1,NewOrder,1658108323.277501,6728,8,1
1,NewOrder,1658108323.278609,6022,6,1
1,NewOrder,1658108323.279234,8926,2,1
1,NewOrder,1658108323.279686,7501,1,1
1,NewOrder,1658108323.280859,6959,3,1
1,NewOrder,1658108323.281292,6755,0,1
1,NewOrder,1658108323.282265,7122,4,1
1,NewOrder,1658108323.283765,4764,7,1
1,NewOrder,1658108323.284249,5375,8,1
1,NewOrder,1658108323.284652,3973,6,1
1,NewOrder,1658108323.285502,5660,9,1
1,NewOrder,1658108323.287236,7431,1,1
1,NewOrder,1658108323.287869,6236,3,1
1,NewOrder,1658108323.288087,6401,0,1
1,NewOrder,1658108323.288211,5408,2,1
1,NewOrder,1658108323.288556,4308,7,1
1,NewOrder,1658108323.288643,3749,6,1
1,NewOrder,1658108323.289442,5799,4,1
1,NewOrder,1658108323.289662,3943,8,1
1,NewOrder,1658108323.291194,6128,9,1
1,NewOrder,1658108323.292422,5388,6,1
1,NewOrder,1658108323.292887,4991,7,1
1,NewOrder,1658108323.293628,4173,8,1
1,NewOrder,1658108323.293637,8935,2,1
1,NewOrder,1658108323.294157,8016,3,1
1,NewOrder,1658108323.294529,10616,0,1
1,NewOrder,1658108323.294692,7872,1,1
1,NewOrder,1658108323.295288,7342,4,1
1,NewOrder,1658108323.297348,7305,9,1
1,NewOrder,1658108323.297825,5188,8,1
1,NewOrder,1658108323.297845,5570,6,1
1,NewOrder,1658108323.297914,7231,7,1
1,NewOrder,1658108323.302238,5455,3,1
1,NewOrder,1658108323.302599,4953,2,1
1,NewOrder,1658108323.302600,4657,1,1
1,NewOrder,1658108323.302647,6023,4,1
1,NewOrder,1658108323.303036,4065,8,1
1,NewOrder,1658108323.303450,4658,6,1
1,NewOrder,1658108323.304679,4567,9,1
1,NewOrder,1658108323.305169,5212,7,1
1,NewOrder,1658108323.305198,9925,0,1
1,NewOrder,1658108323.307159,4096,8,1
1,NewOrder,1658108323.307282,6480,1,1
1,NewOrder,1658108323.307575,7408,2,1
