Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,2672,2672.000,1021,1786,2230,3726,3653,8378,9688,17629,46080
1,3013,3013.000,904,1764,2258,3299,3075,5322,9966,18804,42258
2,3194,3194.000,806,1697,2215,3118,3036,5190,9198,16387,50919
3,3224,3224.000,924,1852,2341,3088,3141,4531,8953,15171,26691
4,3176,3176.000,945,1828,2389,3135,3148,4980,9052,15715,22703
5,3379,3379.000,859,1781,2328,2951,3070,4314,7568,14592,31397
6,3232,3232.000,1015,1858,2370,3086,3119,4475,8807,15188,24161
7,3118,3118.000,1007,1864,2378,3191,3117,4752,8763,15097,58696
8,3155,3155.000,988,1913,2475,3154,3253,4797,8693,14909,21039
9,3183,3183.000,857,1878,2339,3128,3087,4667,9048,15556,46661
10,3232,3232.000,877,1906,2440,3093,3185,4513,8548,14018,23552
11,3231,3231.000,1038,1909,2421,3069,3163,4452,8764,14312,20295
12,3316,3316.000,849,1750,2292,3015,3026,4420,9145,15378,39174
13,3261,3261.000,988,1962,2457,3046,3139,4254,7453,14122,28168
14,3119,3119.000,902,1948,2454,3196,3258,5046,8514,15267,42579
15,3086,3086.000,756,1911,2448,3225,3183,4739,9079,14901,59474
16,3162,3162.000,1022,1986,2548,3148,3354,4749,7878,13490,19227
17,3217,3217.000,796,1787,2260,3098,3002,4615,9738,16809,37162
18,3195,3195.000,937,1941,2476,3122,3183,4520,8781,14490,20125
19,3228,3228.000,1059,1960,2469,3090,3226,4604,8022,13808,21380
20,3136,3136.000,1035,2020,2572,3167,3320,4541,8085,13710,19347
21,3323,3323.000,1078,1942,2446,3006,3091,4187,8306,13035,18893
22,3118,3118.000,963,1994,2526,3195,3285,4870,8534,14220,39245
23,3312,3312.000,776,1726,2271,3006,3016,4278,8837,16367,28784
24,3394,3394.000,909,1623,2161,2944,2945,4467,8581,16891,26858
25,3285,3285.000,883,1780,2344,3030,3090,4328,8070,16438,28048
26,3269,3269.000,916,1773,2317,3054,3103,4583,9266,14503,26211
27,3230,3230.000,972,1793,2374,3080,3155,4743,8654,15636,24140
28,3236,3236.000,778,1893,2419,3086,3205,4618,8530,13757,21510
29,3273,3273.000,967,1858,2404,3032,3141,4299,7845,14472,23844
30,3204,3204.000,882,1920,2481,3113,3166,4495,8566,14676,23526
31,3184,3184.000,918,1945,2506,3135,3235,4565,8688,14845,20750
32,3263,3263.000,1077,1921,2452,3056,3156,4332,8061,14483,19179
33,3299,3299.000,997,1906,2446,3016,3144,4365,7399,13867,19813
34,3273,3273.000,902,1871,2394,3053,3163,4453,8333,14705,21166
35,3142,3142.000,793,2022,2604,3176,3316,4468,7967,14113,19126
36,3046,3046.000,868,1930,2490,3272,3219,4909,9587,15288,54412
37,3125,3125.000,1063,1996,2537,3193,3308,4664,8003,14806,21676
38,3190,3190.000,1007,1967,2502,3121,3275,4494,7928,14293,19872
39,3111,3111.000,855,2069,2629,3210,3332,4568,8193,14111,21440
40,2885,2885.000,1165,2274,2939,3458,3732,4972,7545,13502,21573
41,2736,2736.000,1208,2461,3112,3649,3951,5666,7823,13436,22002
42,2511,2511.000,1245,2721,3512,3970,4439,5945,8032,12491,20598
43,1265,1265.000,997,3186,4947,7936,12756,16459,18713,23271,31396
44,756,756.000,1230,10495,12928,13217,15660,19069,20803,25268,32213
45,733,733.000,999,10527,13238,13658,16222,19040,21565,34639,57983
46,727,727.000,1334,10862,13980,13819,17061,19658,21779,26150,57974
47,741,741.000,1447,10373,12796,13399,15461,18018,20016,66487,78081
48,578,578.000,804,11443,15599,17263,24526,27855,30905,34382,47509
49,452,452.000,2938,17751,21366,22098,25767,33011,36745,41168,42056
50,543,543.000,1059,14395,17661,19208,21650,24191,25863,30581,953548
51,591,591.000,1076,12772,16444,16166,19401,23533,25805,31898,38766
52,721,721.000,850,10976,14100,13897,17239,19962,21636,24743,33090
53,717,717.000,1697,11234,13858,13881,16392,19184,21954,31522,35232
54,752,752.000,979,11046,13306,13398,16427,18877,20241,24810,27298
55,741,741.000,1395,10751,13636,13408,16133,18681,19776,28163,33345
56,751,751.000,1034,10894,13295,13325,16287,18622,20229,23301,28565
57,775,775.000,1580,10116,13079,12938,15798,18250,19400,22965,26763
58,778,778.000,1578,9880,12883,12820,16151,18931,21153,25501,27300
59,771,771.000,850,10206,12917,12949,15791,18480,20347,24712,31685
60,635,635.000,1171,12180,15329,15718,18725,21257,23434,48789,55036
61,803,803.000,863,9580,12606,12452,15277,17940,19158,22987,26741
62,696,696.000,975,10512,13572,14364,18069,22944,26682,28144,31793
63,456,456.000,1505,19637,22432,21845,25261,28180,29501,31494,45144
64,608,608.000,1003,13679,16832,16647,20069,22409,25204,30081,36539
65,645,645.000,1408,12810,15512,15398,18691,21823,23143,27074,29377
66,670,670.000,1543,11708,14856,14853,18260,21153,22615,27542,48565
67,729,729.000,1742,11249,13516,13765,16418,19275,22413,26540,32934
68,736,736.000,1144,10811,13823,13544,16500,18887,20343,23710,31362
69,774,774.000,1149,10489,13097,12883,15580,18375,19790,22158,27616
70,742,742.000,1818,10514,13240,13513,16150,18354,20682,31161,45187
71,784,784.000,874,10103,12884,12708,15490,17836,19478,23596,36907
72,776,776.000,1028,10305,13009,12932,16040,18468,20235,22535,28535
73,788,788.000,1799,10237,12828,12660,15426,18136,19601,22454,25112
74,684,684.000,1742,11195,14128,14597,17195,19553,21457,51981,62605
75,792,792.000,1428,10387,12741,12654,15237,17930,19381,22177,28146
76,717,717.000,953,10334,12872,14146,16370,21507,30953,43112,43747
