Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3055.800,3.258,0.806,1.784,2.292,3.151,5.999,9.499,16.394,50.919,0.307
5,3213.400,3.100,0.857,1.856,2.377,3.122,4.577,8.583,15.022,58.696,0.323
10,3231.800,3.083,0.849,1.894,2.414,3.150,4.494,8.490,14.698,42.579,0.324
15,3177.600,3.136,0.756,1.915,2.440,3.198,4.647,8.709,14.551,59.474,0.319
20,3256.600,3.061,0.776,1.846,2.400,3.147,4.453,8.421,14.735,39.245,0.327
25,3258.600,3.057,0.778,1.818,2.373,3.141,4.490,8.561,15.082,28.048,0.327
30,3244.600,3.075,0.882,1.910,2.455,3.167,4.417,8.323,14.547,23.526,0.325
35,3122.800,3.194,0.793,1.996,2.555,3.293,4.593,8.345,14.609,54.412,0.313
40,2030.600,4.921,0.997,2.583,3.393,4.831,11.618,14.650,19.846,32.213,0.203
45,646.200,15.461,0.804,11.074,14.366,18.375,24.608,28.587,39.627,78.081,0.065
50,664.800,15.052,0.850,11.687,14.708,17.946,21.595,23.798,29.621,953.548,0.066
55,763.200,13.084,0.850,10.370,13.117,16.009,18.575,20.044,24.456,33.345,0.076
60,639.600,15.654,0.863,11.650,15.201,19.639,23.555,26.350,30.345,55.036,0.064
65,710.800,14.029,1.144,11.168,14.021,16.973,19.808,21.980,25.831,48.565,0.071
70,754.800,13.245,0.874,10.418,13.079,16.079,18.631,20.162,25.134,62.605,0.075
75,627.600,15.936,0.953,11.749,15.540,19.872,23.768,26.310,31.763,48.580,0.063
80,728.000,13.722,0.828,11.130,13.932,16.627,19.304,20.878,25.206,38.732,0.073
85,755.800,13.226,0.967,10.314,13.038,16.109,18.891,20.855,25.519,64.189,0.076
90,612.600,16.307,1.026,12.142,15.896,19.872,23.632,28.029,35.364,52.017,0.061
95,745.800,13.398,0.914,10.963,13.513,16.204,18.789,20.387,23.986,32.168,0.075
100,729.000,13.724,0.773,10.278,13.248,16.401,19.382,21.486,28.188,878.380,0.073
105,544.400,18.364,0.973,13.477,17.741,22.701,28.446,31.225,38.884,54.492,0.054
110,711.600,14.038,0.842,10.828,13.617,16.749,19.609,21.776,26.878,1009.045,0.071
115,651.800,15.278,0.858,10.972,14.626,19.005,23.703,27.073,33.367,58.856,0.065
