time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,1510,1510.000,1510.000,32640,32640,1509,1
1,1908,1908.000,1908.000,25889,25889,1907,1
2,1605,1605.000,1605.000,25055,25055,1604,1
3,1590,1590.000,1590.000,23638,23638,1589,1
4,1631,1631.000,1631.000,24173,24173,1630,1
5,1626,1626.000,1626.000,23381,23381,1625,1
6,1527,1527.000,1527.000,27926,27926,1526,1
7,1662,1662.000,1662.000,22796,22796,1661,1
8,1520,1520.000,1520.000,27136,27136,1519,1
9,1591,1591.000,1591.000,21748,21748,1590,1
10,1518,1518.000,1518.000,22568,22568,1517,1
11,1600,1600.000,1600.000,22726,22726,1599,1
12,877,877.000,877.000,41384,41384,877,0
13,440,440.000,440.000,35690,35690,440,0
14,487,487.000,487.000,37029,37029,487,0
15,561,561.000,561.000,34056,34056,560,1
16,570,570.000,570.000,38494,38494,570,0
17,584,584.000,584.000,29543,29543,583,1
18,621,621.000,621.000,30001,30001,621,0
19,638,638.000,638.000,31100,31100,638,0
20,613,613.000,613.000,30536,30536,613,0
21,629,629.000,629.000,34019,34019,628,1
22,649,649.000,649.000,27821,27821,649,0
23,663,663.000,663.000,50909,50909,663,0
24,495,495.000,495.000,40180,40180,495,0
25,538,538.000,538.000,38357,38357,538,0
26,646,646.000,646.000,30215,30215,645,1
27,441,441.000,441.000,39676,39676,440,1
28,498,498.000,498.000,32856,32856,497,1
29,548,548.000,548.000,29800,29800,548,0
30,566,566.000,566.000,44176,44176,566,0
31,615,615.000,615.000,28269,28269,615,0
32,637,637.000,637.000,28812,28812,637,0
33,614,614.000,614.000,30847,30847,614,0
34,615,615.000,615.000,30807,30807,615,0
35,641,641.000,641.000,29008,29008,640,1
36,661,661.000,661.000,29975,29975,661,0
37,656,656.000,656.000,28863,28863,655,1
38,470,470.000,470.000,48270,48270,469,1
39,563,563.000,563.000,47703,47703,563,0
40,669,669.000,669.000,27047,27047,669,0
41,588,588.000,588.000,34458,34458,588,0
42,450,450.000,450.000,33696,33696,449,1
43,497,497.000,497.000,31166,31166,497,0
44,537,537.000,537.000,51156,51156,536,1
45,587,587.000,587.000,31243,31243,587,0
46,614,614.000,614.000,28802,28802,614,0
47,666,666.000,666.000,28538,28538,665,1
48,618,618.000,618.000,29255,29255,618,0
49,623,623.000,623.000,28035,28035,623,0
50,536,536.000,536.000,39557,39557,535,1
51,651,651.000,651.000,27860,27860,651,0
52,664,664.000,664.000,27612,27612,664,0
53,546,546.000,546.000,56851,56851,546,0
54,672,672.000,672.000,28301,28301,671,1
55,656,656.000,656.000,27184,27184,655,1
56,450,450.000,450.000,36642,36642,450,0
57,454,454.000,454.000,33764,33764,454,0
58,527,527.000,527.000,32956,32956,526,1
59,512,512.000,512.000,33679,33679,511,1
60,594,594.000,594.000,46088,46088,594,0
61,617,617.000,617.000,29901,29901,617,0
62,635,635.000,635.000,28868,28868,635,0
63,623,623.000,623.000,27839,27839,623,0
64,642,642.000,642.000,26425,26425,642,0
65,644,644.000,644.000,48266,48266,644,0
66,646,646.000,646.000,27166,27166,645,1
67,635,635.000,635.000,29794,29794,634,1
68,581,581.000,581.000,37575,37575,580,1
69,620,620.000,620.000,28971,28971,620,0
70,411,411.000,411.000,51508,51508,410,1
71,438,438.000,438.000,46489,46489,437,1
72,460,460.000,460.000,38507,38507,459,1
73,545,545.000,545.000,31957,31957,545,0
74,567,567.000,567.000,33041,33041,567,0
75,588,588.000,588.000,31143,31143,588,0
76,609,609.000,609.000,27178,27178,609,0
77,587,587.000,587.000,30329,30329,587,0
78,540,540.000,540.000,32702,32702,540,0
79,640,640.000,640.000,32028,32028,640,0
80,581,581.000,581.000,37455,37455,580,1
81,619,619.000,619.000,28309,28309,619,0
82,683,683.000,683.000,27700,27700,683,0
83,497,497.000,497.000,37051,37051,497,0
84,441,441.000,441.000,35618,35618,441,0
85,503,503.000,503.000,31879,31879,503,0
86,529,529.000,529.000,30444,30444,529,0
87,584,584.000,584.000,29879,29879,584,0
88,595,595.000,595.000,30481,30481,595,0
89,621,621.000,621.000,31636,31636,621,0
90,609,609.000,609.000,31417,31417,609,0
91,622,622.000,622.000,32509,32509,621,1
92,640,640.000,640.000,29928,29928,640,0
93,622,622.000,622.000,32653,32653,621,1
94,651,651.000,651.000,27403,27403,651,0
95,597,597.000,597.000,59453,59453,596,1
96,630,630.000,630.000,27910,27910,629,1
97,587,587.000,587.000,41811,41811,587,0
98,479,479.000,479.000,40047,40047,479,0
99,436,436.000,436.000,35948,35948,435,1
100,504,504.000,504.000,33090,33090,503,1
101,582,582.000,582.000,28391,28391,582,0
102,592,592.000,592.000,29201,29201,592,0
103,643,643.000,643.000,27970,27970,643,0
104,618,618.000,618.000,46976,46976,618,0
105,639,639.000,639.000,27563,27563,639,0
106,644,644.000,644.000,28083,28083,644,0
107,644,644.000,644.000,27648,27648,644,0
108,657,657.000,657.000,28127,28127,657,0
109,655,655.000,655.000,26812,26812,655,0
110,567,567.000,567.000,59130,59130,567,0
111,653,653.000,653.000,27848,27848,652,1
112,661,661.000,661.000,27924,27924,660,1
113,448,448.000,448.000,45698,45698,448,0
114,471,471.000,471.000,37710,37710,471,0
115,533,533.000,533.000,34410,34410,533,0
116,571,571.000,571.000,29474,29474,571,0
117,587,587.000,587.000,31140,31140,587,0
118,563,563.000,563.000,37086,37086,563,0
119,617,617.000,617.000,28923,28923,617,0
