Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,201.800,28.298,0.726,13.320,26.430,39.004,51.475,60.046,90.291,237.151,0.035
5,235.600,22.054,0.493,14.096,19.276,28.936,41.059,47.439,70.542,86.990,0.045
10,197.400,28.558,0.627,14.215,24.114,37.498,55.710,82.435,115.663,151.565,0.035
15,256.600,21.734,0.533,13.204,18.248,27.244,38.747,48.333,74.225,202.418,0.046
20,212.800,27.624,0.554,15.451,20.453,35.406,51.649,68.030,143.639,188.801,0.036
25,240.400,22.947,0.482,12.112,17.686,30.829,50.369,57.130,96.140,176.009,0.044
30,177.400,32.927,0.581,19.586,33.960,44.474,58.064,65.742,84.761,105.389,0.030
35,198.800,28.505,0.506,17.451,30.795,37.438,47.766,54.690,72.239,106.544,0.035
40,212.800,26.585,0.506,16.335,27.241,36.119,45.168,52.910,71.743,111.924,0.038
45,205.000,28.135,0.533,17.995,27.466,37.398,46.758,52.971,74.567,121.703,0.036
50,192.000,30.260,0.551,16.816,27.250,42.009,54.743,67.338,103.317,131.710,0.033
55,198.800,29.890,0.456,15.864,26.231,43.070,58.409,68.996,99.153,118.474,0.033
60,200.600,27.657,0.520,15.402,23.271,40.030,52.727,61.951,86.544,192.941,0.036
65,199.400,29.257,0.528,17.993,31.174,38.409,50.037,57.589,76.216,123.385,0.034
70,228.200,26.153,0.538,16.090,27.439,36.171,43.579,52.660,65.068,104.292,0.038
75,204.800,28.782,0.513,17.611,27.566,36.573,45.568,52.785,77.211,965.184,0.035
80,207.600,25.457,0.557,15.900,25.960,34.912,43.267,52.217,78.313,93.159,0.039
85,203.600,27.475,0.507,16.328,26.339,38.116,51.320,59.592,74.492,94.759,0.036
90,162.600,34.620,0.498,18.447,31.792,42.993,59.274,69.485,186.493,400.575,0.029
95,193.200,30.437,0.641,9.622,27.618,43.097,57.534,72.136,118.021,182.620,0.033
100,216.600,27.098,0.505,11.364,27.641,37.420,51.579,57.368,77.299,111.271,0.037
105,208.600,26.549,0.537,16.195,26.793,36.383,46.654,55.710,71.165,105.134,0.038
110,215.200,27.048,0.562,17.307,26.620,35.684,46.509,54.937,74.012,97.397,0.037
115,206.800,25.684,0.545,15.129,25.562,35.534,44.365,56.855,75.814,104.436,0.039
