Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,8.284,1.269,6.040,7.229,8.733,12.023,16.795,43.221,43.221,0.121
5,22.000,7.798,0.650,4.475,6.221,7.226,13.500,23.642,35.946,42.116,0.128
10,16.400,7.561,0.756,4.653,6.041,6.926,7.802,7.935,82.947,82.947,0.132
15,23.000,5.957,1.837,4.369,5.391,6.267,6.692,7.153,33.300,37.239,0.168
20,18.000,5.741,0.650,4.629,5.542,6.337,7.470,8.419,20.324,20.324,0.174
25,23.400,5.947,0.689,4.480,5.307,6.178,6.931,7.811,27.683,51.459,0.168
30,13.800,8.229,0.771,5.146,6.241,6.946,7.700,30.551,55.992,55.992,0.122
35,20.800,6.194,0.472,4.883,5.703,6.644,6.962,7.549,34.720,35.180,0.161
40,15.200,8.333,0.615,4.837,5.749,6.546,7.253,34.172,93.570,93.570,0.120
45,18.800,6.200,1.865,4.791,5.704,6.695,7.252,9.993,26.458,26.458,0.161
50,20.600,7.379,0.696,5.106,5.932,6.548,7.287,23.824,41.440,50.261,0.136
55,20.000,5.656,0.529,4.864,5.587,6.503,6.889,7.185,31.017,31.017,0.177
60,17.400,5.862,1.656,4.246,5.515,6.367,6.991,7.816,43.237,43.237,0.171
65,16.800,5.823,0.619,4.595,5.688,6.455,6.939,7.536,43.928,43.928,0.172
70,21.800,5.876,0.674,4.622,5.703,6.239,6.901,7.752,26.512,36.604,0.170
75,17.200,6.299,0.698,4.971,5.701,6.409,6.954,8.487,39.081,39.081,0.159
80,20.000,5.583,0.553,4.808,5.605,6.537,7.170,7.877,17.066,17.066,0.179
85,16.600,6.776,0.704,4.761,5.851,6.741,7.628,16.416,42.319,42.319,0.148
90,15.200,5.165,0.558,4.651,5.624,6.292,6.774,7.195,7.450,7.450,0.194
95,15.800,7.065,1.443,5.030,6.120,6.935,7.902,19.844,39.636,39.636,0.142
100,18.800,7.877,0.712,4.652,5.566,6.789,9.190,31.476,48.981,48.981,0.127
105,20.200,8.002,0.688,4.883,5.887,6.619,7.243,34.776,52.138,52.877,0.125
110,16.400,7.654,0.690,5.058,5.712,6.799,8.483,25.497,41.156,41.156,0.131
115,18.800,7.211,0.591,5.073,6.029,6.808,7.799,22.819,33.846,33.846,0.139
