Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,3107,3107.000,790,1213,1402,3199,1944,7868,9516,15384,91508
1,2987,2987.000,762,1403,1778,3334,3372,8130,9531,16309,41980
2,3289,3289.000,749,1663,2161,3031,3004,4708,8804,18043,44542
3,3194,3194.000,871,1704,2229,3122,3070,5213,9143,16166,48336
4,3305,3305.000,938,1853,2348,3007,3085,4471,8328,14414,22319
5,3299,3299.000,928,1799,2332,3015,3109,4662,8028,14851,20802
6,3102,3102.000,931,1860,2392,3228,3229,5121,9487,15479,27979
7,3262,3262.000,898,1836,2332,3037,3082,4438,8438,15322,22844
8,3290,3290.000,850,1827,2349,3031,3117,4492,8144,15074,52545
9,3191,3191.000,935,1980,2485,3120,3247,4772,7647,14274,45076
10,3339,3339.000,960,1878,2340,2986,2980,4277,7798,14026,45633
11,3187,3187.000,955,1894,2426,3124,3238,4718,8286,14599,21828
12,3258,3258.000,888,1962,2493,3057,3223,4456,7462,13408,17870
13,3108,3108.000,847,1817,2369,3211,3075,4725,9516,15872,42362
14,3304,3304.000,894,1948,2418,3012,3143,4253,7537,14146,20069
15,3153,3153.000,950,1950,2486,3164,3223,4568,8404,14736,40600
16,3156,3156.000,774,1907,2425,3151,3157,4536,8208,14979,62714
17,3082,3082.000,975,2003,2567,3231,3366,4819,8999,14730,19685
18,3300,3300.000,721,1790,2276,3018,3005,4354,8578,16376,33926
19,3176,3176.000,1001,1935,2460,3139,3170,4574,8878,14119,31132
20,3173,3173.000,848,1984,2528,3138,3263,4660,8356,13732,19335
21,3234,3234.000,977,2016,2558,3088,3240,4346,7195,13579,20855
22,3266,3266.000,990,1961,2476,3051,3123,4340,8027,13735,18782
23,3109,3109.000,930,1933,2454,3205,3277,4998,9029,14493,50402
24,3114,3114.000,902,1849,2403,3102,3177,4408,8686,16080,39804
25,3188,3188.000,846,1661,2176,3128,2967,4862,11286,17635,29997
26,3222,3222.000,779,1762,2353,3104,3147,4441,8745,17172,24422
27,3294,3294.000,929,1782,2357,3020,3073,4476,8143,15049,26834
28,3299,3299.000,905,1793,2317,3025,3060,4577,8750,15005,25066
29,3169,3169.000,863,1885,2434,3132,3149,4703,9028,14923,22153
30,3209,3209.000,905,1869,2428,3102,3171,4434,8837,14895,27610
31,3210,3210.000,930,1959,2489,3111,3224,4365,8128,14654,21346
32,3282,3282.000,881,1956,2466,3030,3123,4093,7444,14495,24558
33,3202,3202.000,1043,1940,2502,3121,3242,4484,8504,14464,21279
34,3221,3221.000,758,1951,2493,3091,3154,4454,8264,14344,29639
35,3247,3247.000,965,1877,2438,3078,3198,4519,8130,14611,25660
36,3195,3195.000,852,2012,2527,3117,3282,4354,8014,14009,19903
37,3119,3119.000,955,1926,2494,3204,3260,4743,8697,14596,52430
38,3259,3259.000,932,1945,2469,3055,3217,4587,7290,13846,23336
39,3152,3152.000,1010,1985,2503,3165,3284,4463,9043,14590,20792
40,3143,3143.000,984,2038,2570,3176,3305,4507,8027,14162,20152
41,2917,2917.000,1070,2214,2884,3417,3740,5111,7774,13266,22449
42,2856,2856.000,1214,2369,2987,3491,3778,5014,7168,13317,22460
43,2546,2546.000,1121,2670,3440,3927,4382,5794,8316,13673,20386
44,1496,1496.000,1284,2976,4075,6708,10192,15276,17566,21953,26955
45,758,758.000,1039,10264,12929,13125,15977,19291,21089,24136,36663
46,773,773.000,1035,10347,12976,13159,15609,18002,19856,43116,58151
47,672,672.000,2273,11595,14768,14631,17597,20462,22365,33385,39400
48,787,787.000,1379,9934,12479,12737,15133,17516,19280,46908,53934
49,648,648.000,1047,10219,13863,15413,19945,27346,30833,33874,37090
50,433,433.000,2548,18799,22518,23070,26225,32890,36574,41079,43241
51,544,544.000,972,14709,17775,19363,20905,24426,26982,30264,936822
52,569,569.000,1100,13080,16699,16691,20072,24523,26722,30851,38420
53,680,680.000,1627,12011,14604,14622,17454,20152,22112,26023,37448
54,717,717.000,1100,11152,14118,13953,16466,19727,21616,28934,40542
