Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3176.400,3.135,0.749,1.479,2.017,3.040,6.972,9.169,15.782,91.508,0.319
5,3228.800,3.085,0.850,1.858,2.381,3.164,4.673,8.408,15.069,52.545,0.324
10,3239.200,3.076,0.847,1.900,2.408,3.136,4.479,8.312,14.469,45.633,0.325
15,3173.400,3.140,0.721,1.911,2.436,3.185,4.557,8.607,14.812,62.714,0.318
20,3179.200,3.117,0.848,1.944,2.488,3.217,4.527,8.311,14.325,50.402,0.321
25,3234.400,3.082,0.779,1.777,2.333,3.086,4.587,9.148,15.959,29.997,0.325
30,3224.800,3.091,0.758,1.939,2.475,3.182,4.351,8.237,14.535,29.639,0.323
35,3194.400,3.123,0.852,1.949,2.489,3.248,4.512,8.216,14.285,52.430,0.320
40,2591.600,3.856,0.984,2.334,3.014,4.002,6.237,10.762,16.765,26.955,0.259
45,727.600,13.734,1.035,10.473,13.133,16.309,19.878,23.876,33.810,58.151,0.073
50,588.600,16.979,0.972,12.728,16.197,20.155,24.437,27.632,36.398,936.822,0.059
55,768.400,13.020,1.084,10.379,13.193,15.891,18.487,20.106,24.255,31.616,0.077
60,687.600,14.574,0.885,10.670,13.964,18.012,22.533,25.265,29.749,74.494,0.069
65,668.000,14.918,0.835,11.918,14.899,18.221,21.344,23.264,28.180,38.153,0.067
70,773.000,12.923,1.092,10.272,12.928,15.764,18.383,20.116,24.425,34.730,0.077
75,649.800,15.369,1.076,11.204,14.686,19.108,23.583,26.043,36.034,57.183,0.065
80,693.600,14.429,1.337,11.631,14.567,17.489,20.458,22.595,27.307,49.728,0.069
85,760.800,13.138,0.946,10.390,13.105,15.899,18.600,20.512,25.821,57.192,0.076
90,635.200,15.723,0.917,11.371,15.165,19.390,23.163,27.846,35.398,57.193,0.064
95,722.600,13.843,1.056,11.233,13.989,16.709,19.335,21.064,24.092,40.393,0.072
100,716.600,13.937,0.858,10.509,13.320,16.497,19.687,22.027,28.648,1020.322,0.072
105,583.000,17.164,0.967,11.789,16.210,21.870,27.303,30.512,38.702,45.559,0.058
110,718.600,14.041,0.969,11.109,13.956,16.777,19.399,21.190,24.933,1012.124,0.071
115,697.800,14.157,0.954,10.502,13.704,16.943,21.239,26.196,31.919,55.023,0.071
