Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
45,742,742.000,1495,10400,13401,13404,16208,19031,21281,23991,31022
46,775,775.000,881,9815,12832,12862,15613,18256,20080,24436,31484
47,697,697.000,1357,11466,14146,14337,17196,19702,22668,35572,41115
48,804,804.000,1102,10103,12646,12462,15166,17153,18902,22694,26794
49,747,747.000,943,9614,12572,13334,16146,20129,26278,34444,35870
50,388,388.000,3394,23788,26091,26244,29458,33985,41485,46024,46196
51,473,473.000,961,16542,20185,20788,24752,30121,32920,40186,45677
52,573,573.000,924,14295,17792,17501,20767,24229,27233,34514,43697
53,626,626.000,1693,12827,15782,15920,19303,23009,24568,29861,40289
54,690,690.000,1132,10710,14228,14427,17775,21558,23563,34720,40873
55,717,717.000,1564,11835,14126,13921,16638,19554,20826,23501,26310
56,746,746.000,1477,10899,13038,14416,15724,18610,19562,22937,1011464
57,688,688.000,877,10298,13241,13375,16313,20087,22800,29337,41286
58,755,755.000,1885,10179,13122,13315,15855,19294,21420,26677,53843
59,795,795.000,926,9689,12683,12543,15483,18209,19936,25026,31255
60,779,779.000,1216,10220,12888,12860,15989,18782,20463,23614,25435
61,695,695.000,952,10839,13547,14391,17210,20709,24223,51317,58459
62,734,734.000,855,10945,14092,13617,16846,18652,21317,24634,31794
63,801,801.000,867,9740,12566,12482,15142,17896,19535,22154,28567
64,582,582.000,891,12121,16846,17328,22827,25657,27016,33186,51248
65,472,472.000,1978,18266,21366,20896,24137,27387,28352,30011,52922
66,607,607.000,1714,14085,17096,16568,19476,22396,23947,26300,32695
67,622,622.000,862,11915,14887,16044,17508,19565,22461,30046,1011107
68,700,700.000,1593,11250,14676,14197,17211,19598,21488,26782,33789
69,706,706.000,1356,11075,13750,14108,16579,19672,22148,41225,50868
70,771,771.000,1113,10486,13194,12965,15979,18562,20134,22618,27943
71,771,771.000,903,10902,13064,12970,15768,18129,19924,22282,28808
72,777,777.000,1501,10602,12991,12854,15550,18196,19575,23054,27923
73,795,795.000,1064,9877,12845,12600,15574,17849,19304,23057,28517
74,769,769.000,991,10343,12964,12941,15719,18279,20110,25630,29848
75,764,764.000,923,10217,12691,13092,15764,18397,20338,41383,44459
76,726,726.000,871,10852,13961,13793,17298,19787,21375,24618,26354
77,803,803.000,1095,10035,12754,12458,15086,17602,18969,22505,24248
78,663,663.000,1201,10602,13704,15195,20631,24788,27623,30782,44548
79,492,492.000,2459,18100,20801,20100,22795,25159,26967,31083,41802
80,571,571.000,1812,14715,17149,17448,20922,24915,27113,32086,33029
81,665,665.000,1402,12340,15117,15134,18014,20831,22684,32342,39272
82,705,705.000,1011,11046,14182,14085,17089,20666,22844,27818,36705
83,764,764.000,1568,10444,13056,13100,15795,18458,20268,24342,36265
84,742,742.000,1920,11230,13612,13437,15971,18779,20086,23125,26822
85,772,772.000,1210,10523,13049,12956,15744,18111,19583,23261,28892
86,780,780.000,1264,10398,12994,12825,15595,18085,20305,23884,27989
87,773,773.000,1151,10419,13070,12882,15535,17982,19409,24497,30796
88,785,785.000,1147,9851,12921,12795,15326,18681,20217,24272,29969
89,804,804.000,920,9553,12452,12384,15151,18283,19657,22854,28118
90,694,694.000,1224,10532,14048,14432,17408,20542,22968,54758,58418
91,829,829.000,872,9373,12422,12061,15029,17394,19321,21963,27256
92,775,775.000,1027,9489,12270,12938,15711,19907,23565,30230,37783
93,435,435.000,2700,20046,22976,23229,27776,31463,33940,37781,57884
94,516,516.000,2297,16302,19674,19061,23342,25441,27226,33250,33802
95,632,632.000,2017,12599,15661,16872,18507,20703,22396,26020,1003706
96,624,624.000,943,11492,14392,14952,17283,21474,24011,37643,47254
97,720,720.000,1425,11381,14205,13882,16642,19224,21010,25506,29297
98,742,742.000,1055,10574,13395,13435,16056,18957,20357,30734,37509
99,739,739.000,793,10803,13454,13552,16566,19101,21397,25869,33017
100,768,768.000,820,10326,12945,13001,15430,18654,20507,25183,32683
101,819,819.000,917,9102,11834,12213,14674,18144,20612,24828,38172
102,763,763.000,996,10292,12777,12990,16049,19000,22002,26981,32214
103,717,717.000,1814,11142,13868,13974,16666,20008,22515,27728,34591
104,819,819.000,1366,9666,12639,12244,14968,17172,18450,21530,32646
105,521,521.000,1583,12639,19701,19247,25783,28557,31664,38041,42030
106,430,430.000,2557,19286,22683,23149,27880,32025,34252,40151,45904
107,514,514.000,948,16256,19784,19500,23237,26839,28757,31348,42233
108,613,613.000,1162,12714,16328,16208,19685,22862,25547,32500,38885
109,704,704.000,1228,11188,14301,14184,17401,20094,21488,26087,49151
110,723,723.000,1498,11581,14040,13854,16712,19212,20595,23752,31587
111,735,735.000,1412,11237,13747,13590,16116,18969,21161,25098,32922
112,774,774.000,874,10318,12915,12869,15780,18297,20101,24431,29573
113,763,763.000,846,10110,13112,13128,16158,19457,21580,27724,31180
114,760,760.000,1257,10377,13186,13226,16085,19028,21529,24745,29431
115,788,788.000,1491,9902,12636,12605,15090,18254,19913,24304,26624
116,687,687.000,1516,10728,14198,14588,17694,21076,23349,45235,54589
117,777,777.000,1231,10070,12984,12825,15738,18490,20486,23384,25862
118,917,917.000,1285,8852,10920,10885,13073,14769,16050,18882,23815
119,681,681.000,1652,10337,13932,14384,18406,21205,22821,27094,31206
