Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,458,458.000,10107,17095,17756,21712,25353,26914,34293,73974,94447,457,1,73974,17756,21712,25353,26914,34293
1,499,499.000,8948,17176,17673,20167,25099,26028,27208,42310,83711,498,1,42310,17673,20167,25099,26028,27208
2,525,525.000,13283,17052,17394,18909,18219,25902,26231,33869,34730,524,1,33869,17394,18909,18219,25902,26231
3,546,546.000,12333,16885,17275,18289,17691,25612,26039,33620,34138,545,1,33620,17275,18289,17691,25612,26039
4,545,545.000,11804,16876,17178,18329,17624,25737,26338,34131,34548,544,1,34131,17178,18329,17624,25737,26338
5,557,557.000,11358,16912,17223,17907,17607,25450,25761,26219,26509,556,1,26219,17223,17907,17607,25450,25761
6,550,550.000,10767,16904,17197,18091,17659,25361,25598,26663,26968,550,0,26663,17197,18091,17659,25361,25598
7,561,561.000,11185,16813,17114,17724,17586,25059,25419,25758,26121,560,1,25758,17114,17724,17586,25059,25419
8,601,601.000,2822,12742,16964,16644,17530,25427,25962,26984,35423,600,1,26984,16964,16644,17530,25427,25962
9,632,632.000,3350,12912,14116,15812,17465,19851,26089,36894,43240,631,1,36894,14116,15812,17465,19851,26089
10,604,604.000,3084,12580,16494,16543,17596,25579,26417,34582,44052,603,1,34582,16494,16543,17596,25579,26417
11,549,549.000,2919,12287,16853,18364,17640,25864,34037,108674,110071,548,1,108674,16853,18364,17640,25864,34037
12,585,585.000,3281,12435,13451,16892,17307,26149,34793,59479,69678,584,1,59479,13451,16892,17307,26149,34793
13,650,650.000,3546,12690,13907,15334,17130,17972,25843,35019,43762,649,1,35019,13907,15334,17130,17972,25843
14,650,650.000,3407,13050,14252,15399,17081,18635,25783,26680,35263,649,1,26680,14252,15399,17081,18635,25783
15,659,659.000,2963,12558,13563,15197,17138,18244,25653,26739,34583,658,1,26739,13563,15197,17138,18244,25653
16,638,638.000,3123,12558,14256,15691,17089,18432,25905,35801,56385,637,1,35801,14256,15691,17089,18432,25905
17,663,663.000,2790,12582,13925,14974,16954,17721,25213,33949,34816,662,1,33949,13925,14974,16954,17721,25213
18,631,631.000,3168,12448,13488,15778,16961,24952,26385,49859,57707,630,1,49859,13488,15778,16961,24952,26385
19,636,636.000,3232,12385,13490,15719,16902,24060,25871,63659,86221,635,1,63659,13490,15719,16902,24060,25871
20,676,676.000,2892,12451,13393,14796,16799,17918,25467,33608,42138,676,0,33608,13393,14796,16799,17918,25467
21,695,695.000,3429,12195,13335,14428,16881,17515,18127,34320,37192,694,1,34320,13335,14428,16881,17515,18127
22,618,618.000,4024,12823,14364,16071,16970,17820,24696,33879,164390,617,1,33879,14364,16071,16970,17820,24696
23,698,698.000,2843,12182,14693,14410,16550,19034,25406,29193,38519,697,1,29193,14693,14410,16550,19034,25406
24,605,605.000,11282,13932,16308,16463,17192,18596,25594,33513,34593,604,1,33513,16308,16463,17192,18596,25594
25,609,609.000,3340,14001,15261,16344,17060,18062,25102,26263,67955,608,1,26263,15261,16344,17060,18062,25102
26,612,612.000,3485,14414,15498,16327,16923,17691,25186,34801,60567,611,1,34801,15498,16327,16923,17691,25186
27,618,618.000,3035,14716,15962,16197,17080,17865,24982,25576,27090,617,1,25576,15962,16197,17080,17865,24982
28,611,611.000,3651,14170,15395,16336,17177,18131,25107,33987,35179,610,1,33987,15395,16336,17177,18131,25107
29,616,616.000,4258,14305,15195,16209,17008,18551,25631,26381,34490,615,1,26381,15195,16209,17008,18551,25631
30,578,578.000,3493,14275,15330,17287,16907,17801,25573,59362,161460,577,1,59362,15330,17287,16907,17801,25573
31,609,609.000,3106,14531,15573,16429,16897,17849,25722,34421,35964,608,1,34421,15573,16429,16897,17849,25722
32,602,602.000,3461,14308,15400,16607,16685,17508,18938,34801,113009,601,1,34801,15400,16607,16685,17508,18938
33,632,632.000,9383,14540,15598,15818,16802,17391,17858,26253,31445,631,1,26253,15598,15818,16802,17391,17858
34,620,620.000,3978,14533,15580,16053,16917,17531,24942,25772,26769,619,1,25772,15580,16053,16917,17531,24942
35,596,596.000,2970,14283,15620,16710,17005,24771,25660,38219,46712,595,1,38219,15620,16710,17005,24771,25660
36,606,606.000,6005,13683,16552,16487,17122,24714,25234,33978,34865,605,1,33978,16552,16487,17122,24714,25234
37,622,622.000,3935,13752,16101,16099,16985,18373,25371,26186,34186,621,1,26186,16101,16099,16985,18373,25371
38,610,610.000,3899,13644,16528,16392,17091,24900,25588,26743,39253,609,1,26743,16528,16392,17091,24900,25588
