time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,352,352.000,352.000,179939,179939,352,0
1,283,283.000,283.000,797895,797895,282,1
2,756,756.000,756.000,58645,58645,756,0
3,814,814.000,814.000,70384,70384,814,0
4,837,837.000,837.000,51104,51104,837,0
5,779,779.000,779.000,79923,79923,778,1
6,894,894.000,894.000,46193,46193,893,1
7,921,921.000,921.000,36248,36248,920,1
8,906,906.000,906.000,42387,42387,906,0
9,952,952.000,952.000,39252,39252,951,1
10,944,944.000,944.000,41521,41521,944,0
11,968,968.000,968.000,40290,40290,967,1
12,870,870.000,870.000,64998,64998,869,1
13,929,929.000,929.000,37900,37900,929,0
14,962,962.000,962.000,39193,39193,961,1
15,921,921.000,921.000,37254,37254,920,1
16,887,887.000,887.000,43343,43343,886,1
17,885,885.000,885.000,38490,38490,884,1
18,927,927.000,927.000,43408,43408,927,0
19,868,868.000,868.000,66774,66774,868,0
20,902,902.000,902.000,42295,42295,902,0
21,875,875.000,875.000,39672,39672,875,0
22,980,980.000,980.000,40312,40312,979,1
23,922,922.000,922.000,42798,42798,922,0
24,950,950.000,950.000,39717,39717,950,0
25,921,921.000,921.000,72725,72725,921,0
26,919,919.000,919.000,32436,32436,919,0
27,934,934.000,934.000,36154,36154,933,1
28,913,913.000,913.000,44356,44356,912,1
29,938,938.000,938.000,40979,40979,937,1
30,973,973.000,973.000,34964,34964,973,0
31,930,930.000,930.000,35019,35019,929,1
32,866,866.000,866.000,68619,68619,865,1
33,963,963.000,963.000,34292,34292,963,0
34,928,928.000,928.000,37280,37280,927,1
35,973,973.000,973.000,33955,33955,972,1
36,936,936.000,936.000,37793,37793,935,1
37,905,905.000,905.000,39665,39665,904,1
38,872,872.000,872.000,73186,73186,872,0
39,918,918.000,918.000,40767,40767,918,0
40,951,951.000,951.000,33235,33235,951,0
41,939,939.000,939.000,36572,36572,938,1
42,910,910.000,910.000,35561,35561,910,0
43,956,956.000,956.000,34429,34429,955,1
44,984,984.000,984.000,33003,33003,984,0
45,842,842.000,842.000,75249,75249,842,0
46,912,912.000,912.000,41635,41635,912,0
47,955,955.000,955.000,37253,37253,955,0
48,920,920.000,920.000,36023,36023,919,1
49,930,930.000,930.000,36307,36307,929,1
50,918,918.000,918.000,35257,35257,917,1
51,891,891.000,891.000,78196,78196,891,0
52,875,875.000,875.000,39800,39800,874,1
53,976,976.000,976.000,35419,35419,976,0
54,931,931.000,931.000,37276,37276,930,1
55,898,898.000,898.000,37904,37904,897,1
56,952,952.000,952.000,34655,34655,951,1
57,945,945.000,945.000,33420,33420,944,1
58,842,842.000,842.000,77121,77121,842,0
59,985,985.000,985.000,33750,33750,984,1
60,925,925.000,925.000,44110,44110,925,0
61,935,935.000,935.000,37797,37797,935,0
62,951,951.000,951.000,36131,36131,950,1
63,953,953.000,953.000,34773,34773,953,0
64,866,866.000,866.000,76135,76135,866,0
65,887,887.000,887.000,37988,37988,887,0
66,900,900.000,900.000,41746,41746,899,1
67,971,971.000,971.000,31508,31508,970,1
68,940,940.000,940.000,38788,38788,939,1
69,951,951.000,951.000,36722,36722,951,0
70,924,924.000,924.000,35509,35509,924,0
71,434,434.000,434.000,965591,965591,433,1
72,553,553.000,553.000,37457,37457,553,0
73,815,815.000,815.000,53831,53831,814,1
74,427,427.000,427.000,34973,34973,427,0
75,928,928.000,928.000,37543,37543,928,0
76,938,938.000,938.000,33059,33059,938,0
77,893,893.000,893.000,42060,42060,892,1
78,932,932.000,932.000,32249,32249,932,0
79,906,906.000,906.000,65175,65175,905,1
80,924,924.000,924.000,35978,35978,924,0
81,907,907.000,907.000,36703,36703,906,1
82,948,948.000,948.000,36697,36697,948,0
83,983,983.000,983.000,38045,38045,983,0
84,960,960.000,960.000,37238,37238,959,1
85,1002,1002.000,1002.000,35685,35685,1001,1
86,883,883.000,883.000,74276,74276,883,0
87,954,954.000,954.000,34487,34487,953,1
88,898,898.000,898.000,38926,38926,897,1
89,938,938.000,938.000,36339,36339,937,1
90,958,958.000,958.000,34365,34365,958,0
91,951,951.000,951.000,33373,33373,951,0
92,871,871.000,871.000,76707,76707,871,0
93,926,926.000,926.000,37837,37837,925,1
94,950,950.000,950.000,36553,36553,949,1
95,286,286.000,286.000,1015141,1015141,286,0
96,806,806.000,806.000,40500,40500,805,1
97,930,930.000,930.000,42777,42777,930,0
98,990,990.000,990.000,34049,34049,989,1
99,951,951.000,951.000,30855,30855,951,0
100,893,893.000,893.000,69990,69990,892,1
101,951,951.000,951.000,35384,35384,951,0
102,948,948.000,948.000,34423,34423,947,1
103,964,964.000,964.000,38110,38110,964,0
104,893,893.000,893.000,34192,34192,893,0
105,932,932.000,932.000,34946,34946,932,0
106,864,864.000,864.000,71845,71845,864,0
107,895,895.000,895.000,34227,34227,894,1
108,943,943.000,943.000,41303,41303,943,0
109,955,955.000,955.000,36253,36253,954,1
110,949,949.000,949.000,35441,35441,949,0
111,936,936.000,936.000,36568,36568,936,0
112,917,917.000,917.000,38533,38533,917,0
113,874,874.000,874.000,71547,71547,873,1
114,957,957.000,957.000,35801,35801,957,0
115,950,950.000,950.000,34592,34592,949,1
116,935,935.000,935.000,39889,39889,934,1
117,940,940.000,940.000,34257,34257,940,0
118,918,918.000,918.000,31123,31123,917,1
119,725,725.000,725.000,30900,30900,725,0
