Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,360,360.000,788,10330,23056,28306,38232,52569,64700,170412,180697,359,1,170412,23056,28306,38232,52569,64700
1,528,528.000,703,1431,14068,18837,28805,51763,61137,72164,82983,528,0,72164,14068,18837,28805,51763,61137
2,542,542.000,592,1319,12485,18517,29084,50608,59498,74023,88824,541,1,74023,12485,18517,29084,50608,59498
3,423,423.000,538,1404,17541,23322,41425,56961,60799,88080,106268,422,1,88080,17541,23322,41425,56961,60799
4,460,460.000,784,1422,17035,22069,38034,57374,68334,75466,94748,459,1,75466,17035,22069,38034,57374,68334
5,470,470.000,715,1391,19513,21078,36557,47346,52967,63648,73441,469,1,63648,19513,21078,36557,47346,52967
6,472,472.000,797,1314,19998,21022,35818,46273,54409,62607,72301,472,0,62607,19998,21022,35818,46273,54409
7,437,437.000,726,1361,22683,23147,36602,46894,61351,88846,106399,437,0,88846,22683,23147,36602,46894,61351
8,457,457.000,756,1444,25028,21482,35390,44751,46556,60262,64561,457,0,60262,25028,21482,35390,44751,46556
9,407,407.000,753,1710,26984,24459,37530,46743,53166,55769,61861,406,1,55769,26984,24459,37530,46743,53166
10,424,424.000,732,1651,27089,23870,36223,43991,46389,54707,63037,424,0,54707,27089,23870,36223,43991,46389
11,443,443.000,786,1455,26153,22184,35742,42937,45375,54836,62765,443,0,54836,26153,22184,35742,42937,45375
12,440,440.000,791,2772,26406,23060,35564,43865,46385,66256,78742,440,0,66256,26406,23060,35564,43865,46385
13,431,431.000,753,1713,26556,22955,35559,43722,45993,58686,81551,431,0,58686,26556,22955,35559,43722,45993
14,446,446.000,708,1543,26473,22205,35002,42469,44685,54600,77667,445,1,54600,26473,22205,35002,42469,44685
15,404,404.000,573,8651,26950,24921,35671,43919,51527,70717,71880,404,0,70717,26950,24921,35671,43919,51527
16,385,385.000,820,2623,27317,26354,35830,44751,52861,119982,127240,384,1,119982,27317,26354,35830,44751,52861
17,394,394.000,759,9367,27200,24873,35842,43707,46753,62696,72138,393,1,62696,27200,24873,35842,43707,46753
18,239,239.000,865,16723,34251,42051,59761,85544,134987,160106,160758,239,0,160106,34251,42051,59761,85544,134987
19,254,254.000,850,1909,45135,40784,61000,78657,85804,95040,110590,254,0,95040,45135,40784,61000,78657,85804
20,364,364.000,744,9187,26777,26497,36148,51511,60207,85719,93497,364,0,85719,26777,26497,36148,51511,60207
21,448,448.000,681,9520,26383,22218,33660,35611,37283,45012,62046,448,0,45012,26383,22218,33660,35611,37283
22,474,474.000,704,8249,26116,21000,30735,35172,36093,44242,53992,474,0,44242,26116,21000,30735,35172,36093
23,461,461.000,780,8239,25896,22057,32904,35578,42079,60181,95842,461,0,60181,25896,22057,32904,35578,42079
24,197,197.000,882,30614,61887,52647,77644,87063,89061,99187,99258,197,0,99187,61887,52647,77644,87063,89061
