Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,462.600,21.699,0.538,1.476,16.371,36.013,53.623,62.873,80.746,180.697,0.046
5,448.600,22.166,0.715,1.397,22.829,36.312,46.045,53.333,63.802,106.399,0.045
10,436.800,22.845,0.708,1.600,26.518,35.643,43.327,45.858,57.715,81.551,0.044
15,335.200,30.086,0.573,8.913,28.025,42.124,59.320,74.522,119.982,160.758,0.033
20,388.800,25.768,0.681,9.187,26.469,34.579,49.208,65.745,87.431,99.258,0.039
25,499.800,19.838,0.552,1.161,14.402,29.448,55.223,64.027,83.839,108.552,0.050
30,316.600,31.564,0.725,9.227,35.948,45.828,55.211,62.280,81.181,116.997,0.032
35,309.200,32.154,0.738,10.384,35.914,45.127,53.710,60.376,85.985,153.221,0.031
40,305.400,32.796,0.715,11.049,36.122,49.519,58.625,61.353,70.663,96.908,0.030
45,261.600,38.272,0.729,15.677,41.851,52.602,68.909,84.683,118.474,143.490,0.026
50,366.800,27.414,0.683,9.233,26.540,35.621,52.308,64.782,109.998,134.764,0.036
55,233.600,42.670,0.761,26.324,47.766,59.395,70.023,79.690,128.921,154.431,0.023
60,275.800,36.080,0.713,21.643,38.494,51.747,58.281,66.050,81.039,103.923,0.028
65,280.200,35.944,0.722,10.758,36.914,50.113,60.769,70.104,121.370,1018.201,0.028
70,313.200,31.781,0.663,10.433,35.178,45.597,57.093,62.545,71.150,979.398,0.031
75,314.000,31.693,0.727,9.703,34.373,44.933,58.831,65.108,92.225,162.871,0.032
80,308.400,32.422,0.742,10.042,33.579,44.790,63.108,77.336,93.841,184.676,0.031
85,406.600,24.549,0.697,1.429,24.094,34.505,52.423,65.439,117.054,1009.875,0.041
90,271.000,36.971,0.705,15.255,43.337,53.884,63.563,69.959,79.335,110.441,0.027
95,296.000,33.825,0.739,11.493,37.501,47.002,55.785,62.469,81.612,134.658,0.030
100,294.200,33.957,0.744,12.797,37.139,48.420,60.012,62.303,86.213,165.660,0.029
105,297.400,33.545,0.672,13.313,35.911,51.226,59.611,62.484,103.515,111.052,0.030
110,302.600,33.046,0.743,9.549,34.392,49.535,62.925,72.553,119.232,152.601,0.030
115,377.600,26.273,0.671,8.377,26.399,35.142,50.052,67.557,117.565,151.523,0.038
