Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,40.400,16.383,0.690,1.762,8.809,24.844,47.267,61.605,77.782,92.874,0.061
5,54.000,15.718,0.714,1.488,8.155,23.870,44.527,56.236,87.859,98.000,0.064
10,55.200,12.649,0.539,1.234,7.140,21.733,31.597,39.562,50.855,67.563,0.079
15,39.600,11.474,0.597,1.467,5.705,17.397,31.682,37.923,69.608,76.257,0.087
20,44.800,11.852,0.617,1.218,5.857,20.163,30.964,36.725,53.412,68.812,0.084
25,39.000,13.162,0.605,1.123,3.557,18.616,34.117,45.296,148.247,149.505,0.076
30,33.800,10.650,0.553,1.232,2.809,17.079,29.635,36.354,62.461,70.093,0.094
35,54.200,12.797,0.686,1.416,6.557,18.990,34.353,49.031,73.066,75.362,0.078
40,54.400,11.011,0.618,1.399,4.306,16.807,31.388,36.629,59.726,66.431,0.091
45,44.600,10.305,0.603,1.345,4.245,16.470,29.342,34.577,46.933,52.106,0.097
50,52.400,11.426,0.597,1.375,3.863,19.643,30.084,43.290,57.516,62.316,0.088
55,53.400,12.186,0.658,1.365,4.991,20.214,33.569,44.262,62.525,70.103,0.082
60,52.600,11.594,0.561,1.263,5.833,17.611,30.672,43.033,58.588,69.886,0.086
65,53.600,11.924,0.628,1.278,4.848,18.751,31.927,45.312,62.116,76.704,0.084
70,51.400,11.596,0.576,1.189,4.306,16.405,33.961,44.350,61.631,72.514,0.086
75,48.400,15.096,0.584,1.303,7.272,24.234,41.849,49.954,77.607,136.933,0.066
80,49.800,9.409,0.619,1.189,2.722,13.544,26.460,36.892,49.714,52.780,0.106
85,56.400,10.890,0.571,1.314,6.031,17.403,28.855,34.768,43.446,64.242,0.092
90,50.800,13.891,0.639,1.339,6.761,21.764,36.667,48.433,76.604,107.890,0.072
95,42.600,13.400,0.616,1.374,5.995,19.102,35.593,48.728,74.951,131.521,0.075
100,48.600,10.119,0.626,1.284,3.968,16.201,28.286,33.827,53.476,55.642,0.099
105,33.400,10.530,0.591,1.164,1.918,16.144,30.356,42.159,67.617,71.409,0.095
110,51.400,12.203,0.589,1.287,3.646,18.538,35.220,51.197,67.277,80.465,0.082
115,40.200,13.106,0.585,1.201,5.978,21.792,32.839,46.639,64.850,69.998,0.076
