Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,829.600,11.993,0.690,1.341,8.576,17.769,26.899,35.870,61.605,228.896,0.083
5,985.200,10.119,0.608,1.204,6.881,16.497,22.171,28.036,47.974,98.000,0.099
10,1022.600,9.771,0.539,1.172,7.196,16.123,21.827,26.056,43.463,81.402,0.102
15,869.200,11.484,0.597,1.177,6.831,16.219,21.450,25.652,40.323,1030.186,0.087
20,872.200,11.446,0.617,1.181,6.226,16.170,21.585,26.083,43.846,1046.280,0.087
25,863.200,11.579,0.605,1.172,6.255,16.352,21.355,26.495,48.468,1044.497,0.086
30,725.600,13.779,0.553,1.163,7.863,16.226,21.201,25.996,51.962,1054.871,0.073
35,1044.000,9.537,0.686,1.197,6.305,15.943,21.302,25.000,39.285,88.166,0.105
40,1061.600,9.406,0.618,1.184,5.522,15.849,20.996,24.641,37.640,87.222,0.106
45,929.000,10.747,0.603,1.206,6.643,16.324,21.436,24.554,36.745,1032.306,0.093
50,1064.800,9.376,0.597,1.183,5.724,16.008,21.156,24.431,38.859,78.727,0.107
55,1040.000,9.614,0.658,1.191,6.503,16.116,21.223,25.086,41.918,95.182,0.104
60,1024.600,9.721,0.561,1.178,7.932,16.062,21.422,25.871,43.463,84.945,0.103
65,1051.800,9.500,0.628,1.162,7.434,15.940,20.881,24.221,40.347,84.601,0.105
70,982.800,11.091,0.576,1.148,5.477,15.926,20.762,24.103,39.382,1034.667,0.090
75,945.800,9.584,0.584,1.149,7.272,16.118,21.104,24.802,40.458,136.933,0.104
80,905.200,11.028,0.619,1.171,7.663,16.041,20.840,24.050,40.548,1035.413,0.091
85,1060.200,9.416,0.571,1.178,7.160,16.114,20.722,23.468,36.328,84.163,0.106
90,1025.800,9.737,0.639,1.165,8.654,16.221,21.232,24.550,41.033,107.890,0.103
95,926.400,10.779,0.616,1.167,7.434,16.449,20.961,24.306,39.959,1040.237,0.093
100,944.200,10.588,0.626,1.154,5.770,15.651,20.660,23.486,35.192,1013.476,0.094
105,671.400,14.873,0.591,1.167,8.301,15.895,21.182,24.690,53.966,1032.209,0.067
110,1066.800,9.357,0.589,1.163,7.051,15.961,20.567,23.270,37.784,80.465,0.107
115,823.400,11.937,0.585,1.193,9.091,16.733,21.621,26.766,49.377,995.989,0.084
