Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,703.200,12.631,0.727,1.278,10.974,18.587,27.416,36.155,59.774,228.896,0.079
5,833.000,10.591,0.608,1.159,10.416,17.292,22.243,27.141,42.678,96.418,0.094
10,861.800,10.411,0.547,1.135,10.503,16.863,21.961,25.530,43.323,81.402,0.096
15,733.600,12.618,0.733,1.139,10.595,17.125,21.798,25.921,40.326,1030.186,0.079
20,734.200,12.519,0.718,1.138,10.269,17.032,21.772,26.268,45.023,1046.280,0.080
25,735.000,12.556,0.608,1.141,10.604,17.100,21.666,26.441,48.468,1044.497,0.080
30,619.800,15.222,0.719,1.128,10.590,16.913,21.572,26.256,57.906,1054.871,0.066
35,884.800,10.131,0.742,1.158,10.335,16.749,21.508,24.856,36.820,88.166,0.099
40,907.600,10.019,0.683,1.149,10.200,16.584,21.136,24.467,37.454,87.222,0.100
45,785.200,11.750,0.731,1.169,10.532,17.270,21.645,24.632,36.392,1032.306,0.085
50,906.000,10.021,0.695,1.142,10.054,16.719,21.407,24.373,37.310,78.727,0.100
55,878.400,10.267,0.724,1.153,10.591,16.873,21.373,24.682,37.725,95.182,0.097
60,865.200,10.455,0.695,1.138,10.568,16.936,21.678,25.860,42.080,84.945,0.096
65,895.400,10.109,0.717,1.131,10.635,16.650,21.087,24.033,37.004,84.601,0.099
70,836.000,12.007,0.710,1.120,10.025,16.579,21.011,23.871,37.555,1034.667,0.083
75,809.400,9.972,0.719,1.117,10.323,16.646,21.113,24.153,34.669,80.185,0.100
80,766.200,12.094,0.700,1.139,10.703,16.836,21.216,24.157,39.952,1035.413,0.083
85,889.000,10.159,0.724,1.142,10.694,16.933,20.987,23.417,35.502,84.163,0.098
90,880.000,10.248,0.697,1.130,10.838,16.878,21.282,24.058,38.607,73.954,0.098
95,792.800,11.534,0.710,1.124,10.839,17.068,21.186,23.941,36.590,1040.237,0.087
100,800.800,11.520,0.728,1.122,10.172,16.458,20.883,23.539,34.998,1013.476,0.087
105,571.000,16.532,0.714,1.135,10.789,16.684,21.335,24.614,53.966,1032.209,0.060
110,904.000,9.992,0.712,1.125,10.658,16.582,20.801,23.240,34.466,75.350,0.100
115,705.000,12.865,0.739,1.161,11.022,17.305,21.694,25.900,46.750,995.989,0.078
