Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.800,4.371,1.534,2.726,3.471,5.280,6.631,9.123,15.374,26.097,0.229
5,21.600,2.215,1.302,1.752,2.060,2.437,3.159,3.613,4.365,4.371,0.451
10,15.200,1.991,1.226,1.705,1.897,2.204,2.546,2.947,4.106,4.106,0.502
15,14.400,1.959,1.317,1.677,1.831,2.109,2.612,3.136,3.487,3.487,0.510
20,14.600,1.819,1.189,1.501,1.658,1.993,2.355,2.797,3.790,3.790,0.550
25,14.200,1.932,1.166,1.509,1.733,2.222,3.021,3.194,3.483,3.483,0.518
30,16.600,1.857,1.191,1.585,1.792,1.981,2.396,2.826,3.697,3.697,0.539
35,15.600,1.782,1.138,1.487,1.675,1.865,2.406,2.907,3.979,3.979,0.561
40,16.200,1.813,1.210,1.583,1.732,1.905,2.213,2.733,3.554,3.554,0.552
45,14.800,1.851,1.151,1.556,1.769,2.000,2.299,3.116,3.975,3.975,0.540
50,12.800,1.898,1.164,1.586,1.751,1.978,2.487,3.601,4.555,4.555,0.527
55,11.200,1.779,1.123,1.519,1.661,1.948,2.484,2.895,3.227,3.227,0.562
60,12.600,1.995,1.152,1.568,1.715,1.957,2.427,2.996,8.314,8.314,0.501
65,19.200,1.801,1.126,1.443,1.710,1.929,2.214,3.024,4.461,4.461,0.555
70,17.200,2.554,1.192,1.653,1.962,2.820,4.402,6.041,10.209,10.209,0.392
75,17.600,1.946,1.165,1.496,1.671,2.062,2.939,3.348,5.263,5.263,0.514
80,16.000,2.074,1.254,1.554,1.748,2.199,3.179,3.979,7.620,7.620,0.482
85,16.000,2.018,1.163,1.637,1.895,2.223,3.005,3.169,3.996,3.996,0.496
90,8.800,1.805,1.346,1.535,1.708,2.014,2.250,2.541,3.060,3.060,0.554
95,11.200,1.775,1.197,1.558,1.660,1.910,2.153,2.851,3.430,3.430,0.563
100,13.000,1.805,1.128,1.482,1.726,1.904,2.362,2.707,3.682,3.682,0.554
105,14.800,1.878,1.119,1.500,1.684,2.010,2.829,3.315,4.076,4.076,0.532
110,10.200,1.929,1.141,1.601,1.821,2.178,2.560,2.943,3.875,3.875,0.518
115,12.200,1.875,1.141,1.562,1.766,2.075,2.364,2.884,5.296,5.296,0.533
