time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,391,391.000,391.000,121600,121600,391,0
1,445,445.000,445.000,87204,87204,444,1
2,500,500.000,500.000,97996,97996,499,1
3,580,580.000,580.000,65640,65640,579,1
4,587,587.000,587.000,73544,73544,586,1
5,582,582.000,582.000,69056,69056,581,1
6,597,597.000,597.000,57915,57915,597,0
7,686,686.000,686.000,52085,52085,685,1
8,651,651.000,651.000,58211,58211,650,1
9,540,540.000,540.000,82946,82946,539,1
10,376,376.000,376.000,112579,112579,375,1
11,295,295.000,295.000,167998,167998,294,1
12,453,453.000,453.000,105435,105435,452,1
13,401,401.000,401.000,71926,71926,401,0
14,377,377.000,377.000,269620,269620,376,1
15,375,375.000,375.000,74568,74568,375,0
16,394,394.000,394.000,118922,118922,393,1
17,529,529.000,529.000,64150,64150,528,1
18,433,433.000,433.000,76765,76765,432,1
19,262,262.000,262.000,130500,130500,262,0
20,262,262.000,262.000,125974,125974,262,0
21,421,421.000,421.000,85408,85408,420,1
22,500,500.000,500.000,84183,84183,499,1
23,263,263.000,263.000,117893,117893,262,1
24,314,314.000,314.000,85016,85016,313,1
25,321,321.000,321.000,72639,72639,320,1
26,353,353.000,353.000,80598,80598,352,1
27,354,354.000,354.000,76493,76493,353,1
28,384,384.000,384.000,72774,72774,383,1
29,391,391.000,391.000,89086,89086,390,1
30,397,397.000,397.000,65417,65417,396,1
31,394,394.000,394.000,129024,129024,393,1
32,382,382.000,382.000,79771,79771,381,1
33,424,424.000,424.000,68156,68156,423,1
34,428,428.000,428.000,65866,65866,428,0
35,414,414.000,414.000,70703,70703,414,0
36,426,426.000,426.000,62676,62676,425,1
37,377,377.000,377.000,101867,101867,376,1
38,445,445.000,445.000,63015,63015,444,1
39,435,435.000,435.000,60920,60920,434,1
40,391,391.000,391.000,78651,78651,390,1
41,393,393.000,393.000,58428,58428,392,1
42,377,377.000,377.000,69126,69126,376,1
43,347,347.000,347.000,209083,209083,346,1
44,349,349.000,349.000,246860,246860,348,1
45,353,353.000,353.000,90749,90749,352,1
46,364,364.000,364.000,226604,226604,363,1
47,388,388.000,388.000,118829,118829,387,1
48,262,262.000,262.000,310361,310361,261,1
49,360,360.000,360.000,78407,78407,359,1
50,236,236.000,236.000,310454,310454,235,1
51,310,310.000,310.000,92620,92620,309,1
52,324,324.000,324.000,177353,177353,324,0
53,303,303.000,303.000,127004,127004,302,1
54,312,312.000,312.000,77608,77608,311,1
55,303,303.000,303.000,102259,102259,302,1
56,301,301.000,301.000,80248,80248,300,1
57,280,280.000,280.000,77266,77266,279,1
58,315,315.000,315.000,105901,105901,315,0
59,321,321.000,321.000,82111,82111,321,0
60,336,336.000,336.000,95632,95632,335,1
61,368,368.000,368.000,73580,73580,368,0
62,342,342.000,342.000,88463,88463,341,1
63,423,423.000,423.000,81394,81394,422,1
64,354,354.000,354.000,85059,85059,353,1
65,388,388.000,388.000,73668,73668,387,1
66,382,382.000,382.000,74024,74024,382,0
67,410,410.000,410.000,74876,74876,409,1
68,411,411.000,411.000,63657,63657,411,0
69,420,420.000,420.000,59977,59977,420,0
70,361,361.000,361.000,84218,84218,360,1
71,412,412.000,412.000,67377,67377,412,0
72,343,343.000,343.000,194758,194758,343,0
73,365,365.000,365.000,204126,204126,364,1
74,702,702.000,702.000,83514,83514,701,1
75,610,610.000,610.000,182244,182244,610,0
76,507,507.000,507.000,77426,77426,506,1
77,337,337.000,337.000,301292,301292,336,1
78,401,401.000,401.000,209632,209632,400,1
79,392,392.000,392.000,76818,76818,391,1
80,320,320.000,320.000,284421,284421,319,1
81,486,486.000,486.000,59644,59644,485,1
82,453,453.000,453.000,174526,174526,453,0
83,448,448.000,448.000,185315,185315,447,1
84,363,363.000,363.000,228754,228754,362,1
85,454,454.000,454.000,75300,75300,453,1
86,333,333.000,333.000,230455,230455,332,1
87,349,349.000,349.000,80530,80530,349,0
88,346,346.000,346.000,440498,440498,345,1
89,193,193.000,193.000,142706,142706,193,0
90,265,265.000,265.000,126885,126885,265,0
91,316,316.000,316.000,208032,208032,315,1
92,345,345.000,345.000,202462,202462,345,0
93,317,317.000,317.000,92026,92026,316,1
94,278,278.000,278.000,77347,77347,278,0
95,229,229.000,229.000,100928,100928,229,0
96,263,263.000,263.000,99006,99006,262,1
97,316,316.000,316.000,67419,67419,315,1
98,317,317.000,317.000,73692,73692,317,0
99,333,333.000,333.000,70441,70441,332,1
100,322,322.000,322.000,68013,68013,321,1
101,392,392.000,392.000,65762,65762,391,1
102,328,328.000,328.000,95602,95602,328,0
103,362,362.000,362.000,67421,67421,362,0
104,408,408.000,408.000,66575,66575,407,1
105,403,403.000,403.000,58333,58333,402,1
106,445,445.000,445.000,65679,65679,444,1
107,410,410.000,410.000,63900,63900,410,0
108,315,315.000,315.000,262743,262743,314,1
109,371,371.000,371.000,203447,203447,370,1
110,310,310.000,310.000,236467,236467,310,0
111,336,336.000,336.000,201756,201756,335,1
112,273,273.000,273.000,195685,195685,272,1
113,262,262.000,262.000,209390,209390,261,1
114,305,305.000,305.000,79633,79633,305,0
115,340,340.000,340.000,195095,195095,339,1
116,323,323.000,323.000,224419,224419,322,1
117,370,370.000,370.000,102012,102012,369,1
118,310,310.000,310.000,210710,210710,310,0
119,362,362.000,362.000,60937,60937,361,1
