Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,771.400,12.908,0.857,4.790,8.077,14.690,27.192,43.715,76.178,147.147,0.077
5,884.200,11.271,0.614,3.745,5.417,8.190,19.779,34.481,57.328,1040.543,0.089
10,1187.000,8.431,0.676,3.334,4.776,7.145,17.814,32.595,56.627,99.932,0.119
15,888.400,11.250,0.619,3.253,4.706,8.819,21.513,37.183,58.385,1028.703,0.089
20,1304.600,7.638,0.696,3.144,4.487,6.277,16.575,28.148,52.653,120.433,0.131
25,814.200,12.276,0.649,3.463,5.006,11.121,27.001,41.265,63.732,1005.214,0.081
30,1353.200,7.366,0.649,3.014,4.330,5.907,15.849,28.337,50.009,92.301,0.136
35,1037.400,9.597,0.639,3.248,4.792,10.377,23.910,38.467,57.004,102.529,0.104
40,1371.400,7.289,0.584,3.001,4.261,5.672,15.995,28.142,50.558,120.321,0.137
45,989.400,10.604,0.627,3.148,4.519,9.465,21.764,36.274,53.592,1020.934,0.094
50,1188.400,7.946,0.649,3.086,4.407,6.486,17.373,32.519,53.090,83.693,0.126
55,1109.600,9.001,0.666,3.149,4.523,7.999,21.561,37.443,60.279,103.474,0.111
60,1156.800,8.615,0.608,3.126,4.526,8.423,20.477,33.359,55.521,90.204,0.116
65,1275.800,7.824,0.577,3.034,4.411,6.612,17.790,30.346,49.029,114.175,0.128
70,1114.800,8.975,0.603,3.127,4.563,9.620,21.863,33.971,55.123,100.061,0.111
75,1191.600,8.386,0.623,3.142,4.580,7.672,19.155,32.895,53.961,106.133,0.119
80,1216.000,8.180,0.618,3.139,4.575,7.060,18.265,33.111,51.115,75.975,0.122
85,1235.800,8.099,0.573,3.113,4.481,6.926,18.624,32.615,52.100,79.696,0.123
90,1180.200,8.448,0.535,3.172,4.569,7.910,18.764,33.460,55.079,81.054,0.118
95,1116.600,8.942,0.617,3.184,4.629,10.054,22.657,34.893,49.290,97.140,0.112
100,1404.600,7.090,0.531,2.985,4.279,5.840,15.444,26.517,44.936,84.904,0.141
105,1235.600,8.082,0.607,3.073,4.387,6.256,17.479,33.386,59.602,95.204,0.124
110,1059.600,9.440,0.615,3.178,4.739,9.204,22.914,40.884,56.604,109.133,0.106
115,1189.200,8.367,0.583,3.088,4.456,6.903,18.636,33.202,61.498,134.862,0.120
