Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,340,340.000,2414,19252,24271,29359,26805,33209,83011,183750,188456,339,1,183750,24271,29359,26805,33209,83011
1,463,463.000,1633,16172,16700,21215,17808,25467,33749,99820,100661,462,1,99820,16700,21215,17808,25467,33749
2,561,561.000,1468,16395,16621,18543,16924,17548,23869,108279,110098,560,1,108279,16621,18543,16924,17548,23869
3,520,520.000,14702,16379,16595,18566,16887,17322,18211,108375,109167,519,1,108375,16595,18566,16887,17322,18211
4,590,590.000,15269,16492,16645,16799,16796,17031,17403,24985,25361,589,1,24985,16645,16799,16796,17031,17403
5,610,610.000,7676,16478,16637,16374,16794,16998,17245,24585,25243,609,1,24585,16637,16374,16794,16998,17245
6,620,620.000,6610,16449,16643,16130,16815,17055,17187,24907,25368,619,1,24907,16643,16130,16815,17055,17187
7,620,620.000,7660,16436,16624,16097,16766,16964,17133,24881,25239,619,1,24881,16624,16097,16766,16964,17133
8,640,640.000,6760,16282,16591,15522,16798,17048,17298,49886,51441,639,1,49886,16591,15522,16798,17048,17298
9,665,665.000,7616,16291,16587,15022,16717,16860,17014,33359,33605,664,1,33359,16587,15022,16717,16860,17014
10,665,665.000,7138,16002,16570,15023,16757,16988,18335,25456,27294,664,1,25456,16570,15023,16757,16988,18335
11,615,615.000,5850,16069,16603,16251,16786,17085,19621,59094,67532,614,1,59094,16603,16251,16786,17085,19621
12,810,810.000,7342,8267,8642,12334,16679,16883,17095,24680,25413,809,1,24680,8642,12334,16679,16883,17095
13,790,790.000,7143,8212,8486,12575,16641,17000,17383,107967,109098,789,1,107967,8486,12575,16641,17000,17383
14,874,874.000,7190,8244,8547,11375,16526,16840,16999,17314,17756,873,1,17314,8547,11375,16526,16840,16999
15,787,787.000,7149,8277,9163,12672,16711,17033,17241,25192,25765,786,1,25192,9163,12672,16711,17033,17241
16,999,999.000,7392,8197,8381,9999,8704,16725,16915,17472,17850,998,1,17472,8381,9999,8704,16725,16915
17,980,980.000,7578,8228,8377,10194,8700,16716,16842,24967,25449,979,1,24967,8377,10194,8700,16716,16842
18,950,950.000,7306,8232,8379,10527,8769,16759,16903,49933,50430,949,1,49933,8379,10527,8769,16759,16903
19,990,990.000,7621,8235,8352,10103,8569,16744,16986,25045,25378,989,1,25045,8352,10103,8569,16744,16986
20,811,811.000,7047,8187,8393,12251,9157,17026,25914,107574,108073,810,1,107574,8393,12251,9157,17026,25914
21,1088,1088.000,7254,8227,8350,9171,8490,16375,16694,17037,17576,1087,1,17037,8350,9171,8490,16375,16694
22,890,890.000,7610,8272,8454,11241,16585,16775,16892,17336,17670,889,1,17336,8454,11241,16585,16775,16892
23,980,980.000,7533,8214,8378,10210,8770,16724,16935,25058,25333,979,1,25058,8378,10210,8770,16724,16935
24,956,956.000,7453,8216,8401,10420,8819,16754,16939,33080,33475,955,1,33080,8401,10420,8819,16754,16939
25,1034,1034.000,7395,8202,8338,9616,8510,16470,16769,25618,50486,1033,1,25618,8338,9616,8510,16470,16769
26,1000,1000.000,7685,8235,8388,10013,8690,16699,16859,17024,17464,999,1,17024,8388,10013,8690,16699,16859
27,880,880.000,7365,8212,8400,11360,8779,16760,17008,108128,108541,879,1,108128,8400,11360,8779,16760,17008
28,740,740.000,7394,8268,8452,14066,16606,16873,17218,141079,141557,739,1,141079,8452,14066,16606,16873,17218
29,900,900.000,7607,8219,8390,10664,16378,16815,16994,24962,25094,899,1,24962,8390,10664,16378,16815,16994
30,832,832.000,6831,8252,8584,11941,16610,16852,17074,25174,25365,831,1,25174,8584,11941,16610,16852,17074
31,652,652.000,7801,8634,16623,15414,16770,17024,17763,58316,58473,651,1,58316,16623,15414,16770,17024,17763
32,850,850.000,7693,8262,8474,11662,16653,16784,16912,17191,17911,849,1,17191,8474,11662,16653,16784,16912
33,950,950.000,7689,8251,8416,10539,16321,16731,16864,17066,17776,949,1,17066,8416,10539,16321,16731,16864
34,800,800.000,7421,8229,8458,12497,16667,16930,17099,107636,108176,799,1,107636,8458,12497,16667,16930,17099
35,772,772.000,7125,8270,15857,12872,16773,17119,17525,25415,25863,771,1,25415,15857,12872,16773,17119,17525
36,928,928.000,7044,8210,8446,10757,16505,16812,16924,17340,17772,927,1,17340,8446,10757,16505,16812,16924
37,1030,1030.000,7033,8172,8387,9713,8732,16610,16796,17412,18075,1029,1,17412,8387,9713,8732,16610,16796
38,970,970.000,7486,8156,8413,10303,8882,16826,17031,24689,25289,969,1,24689,8413,10303,8882,16826,17031
39,920,920.000,7632,8193,8373,10861,8643,16727,17108,74574,75085,919,1,74574,8373,10861,8643,16727,17108
40,960,960.000,7210,8210,8387,10416,8827,16818,17141,25192,26294,959,1,25192,8387,10416,8827,16818,17141
41,830,830.000,7130,8202,8375,12034,8936,16807,17084,149989,150668,829,1,149989,8375,12034,8936,16807,17084
42,860,860.000,7443,8227,8350,11530,8634,16775,17174,82646,83153,859,1,82646,8350,11530,8634,16775,17174
43,834,834.000,7429,8258,8578,12108,16674,16944,17121,34051,41534,833,1,34051,8578,12108,16674,16944,17121
44,900,900.000,7645,8242,8435,10993,16432,16746,16883,17354,18290,899,1,17354,8435,10993,16432,16746,16883
45,1005,1005.000,6886,8224,8384,9920,8718,16708,16887,17209,17548,1004,1,17209,8384,9920,8718,16708,16887
46,1055,1055.000,7453,8209,8340,9513,8557,16653,16811,17258,17712,1054,1,17258,8340,9513,8557,16653,16811
47,1020,1020.000,6176,8184,8347,10538,8578,16687,16894,50096,92401,1019,1,50096,8347,10538,8578,16687,16894
48,890,890.000,7367,8215,8385,10298,8624,16706,16898,49816,50220,889,1,49816,8385,10298,8624,16706,16898
49,1050,1050.000,7481,8199,8369,9528,8576,16597,16808,17619,25424,1049,1,17619,8369,9528,8576,16597,16808
50,1085,1085.000,7455,8160,8341,9168,8567,16163,16741,17033,17408,1084,1,17033,8341,9168,8567,16163,16741
51,1055,1055.000,7469,8208,8363,9438,8569,16532,16746,17191,25572,1054,1,17191,8363,9438,8569,16532,16746
52,1070,1070.000,7534,8205,8355,9421,8549,16522,16784,17578,25779,1069,1,17578,8355,9421,8549,16522,16784
53,980,980.000,7462,8219,8363,10121,8555,16500,16780,99194,99759,979,1,99194,8363,10121,8555,16500,16780
54,1060,1060.000,749,8180,8388,9442,8636,16464,16689,17094,17622,1059,1,17094,8388,9442,8636,16464,16689
55,910,910.000,1212,8214,8456,10975,16341,16851,17071,25292,25639,909,1,25292,8456,10975,16341,16851,17071
56,1000,1000.000,6399,8142,8387,9916,8788,16659,16885,17319,18937,999,1,17319,8387,9916,8788,16659,16885
57,1030,1030.000,6291,8164,8332,9788,8668,16703,16880,18187,19366,1029,1,18187,8332,9788,8668,16703,16880
58,880,880.000,6685,8158,8338,11278,8658,16599,17056,149628,149919,879,1,149628,8338,11278,8658,16599,17056
59,830,830.000,6471,8182,8384,12035,16254,16844,18303,83005,83330,829,1,83005,8384,12035,16254,16844,18303
60,1020,1020.000,6031,8184,8385,9732,8676,16664,16860,18069,25728,1019,1,18069,8385,9732,8676,16664,16860
61,1009,1009.000,6504,8160,8367,9978,8805,16699,16971,17476,19027,1008,1,17476,8367,9978,8805,16699,16971
62,1060,1060.000,6175,8152,8343,9439,8576,16554,16886,20733,26805,1059,1,20733,8343,9439,8576,16554,16886
63,1070,1070.000,6951,8126,8343,9261,8600,16137,16762,17721,25996,1069,1,17721,8343,9261,8600,16137,16762
64,880,880.000,6252,8124,8382,11447,8751,16565,17626,116178,116700,879,1,116178,8382,11447,8751,16565,17626
65,1035,1035.000,6489,8200,8337,9539,8539,16554,16763,18339,24962,1034,1,18339,8337,9539,8539,16554,16763
66,1055,1055.000,6627,8189,8333,9435,8533,16556,16785,18348,25375,1054,1,18348,8333,9435,8533,16556,16785
67,1020,1020.000,7157,8184,8343,11035,8613,16558,16783,19374,167842,1019,1,19374,8343,11035,8613,16558,16783
68,880,880.000,7262,8193,8361,9937,8688,16706,16927,17284,17583,879,1,17284,8361,9937,8688,16706,16927
69,948,948.000,7004,8199,8380,10885,9021,16768,17020,50135,50873,947,1,50135,8380,10885,9021,16768,17020
70,1015,1015.000,5994,8150,8338,9470,8625,16347,16755,24901,50305,1014,1,24901,8338,9470,8625,16347,16755
71,987,987.000,5686,8178,8349,10107,8578,16128,16734,73836,74423,986,1,73836,8349,10107,8578,16128,16734
72,1000,1000.000,6378,8171,8361,9997,8743,16749,16890,17139,18434,999,1,17139,8361,9997,8743,16749,16890
73,990,990.000,7192,8171,8365,10097,8600,16629,16960,66213,66862,989,1,66213,8365,10097,8600,16629,16960
74,900,900.000,7582,8177,8359,11105,8644,16649,16834,100042,100367,899,1,100042,8359,11105,8644,16649,16834
75,786,786.000,7506,8219,8364,12680,9280,16900,24958,150280,150734,785,1,150280,8364,12680,9280,16900,24958
76,994,994.000,7067,8182,8372,10019,8633,16615,16802,50067,50478,993,1,50067,8372,10019,8633,16615,16802
77,1070,1070.000,7202,8169,8349,9347,8588,16535,16736,17049,18679,1069,1,17049,8349,9347,8588,16535,16736
78,1059,1059.000,5701,8132,8361,9524,8726,16468,16742,17594,27505,1058,1,17594,8361,9524,8726,16468,16742
79,1054,1054.000,6935,8135,8364,9360,8635,16265,16787,17433,25266,1053,1,17433,8364,9360,8635,16265,16787
80,858,858.000,885,8159,8418,11659,9079,16792,17184,140831,141584,857,1,140831,8418,11659,9079,16792,17184
81,1078,1078.000,6374,8140,8339,9230,8591,16339,16743,17149,17882,1077,1,17149,8339,9230,8591,16339,16743
82,1060,1060.000,7373,8187,8358,9449,8608,16487,16789,17115,18400,1059,1,17115,8358,9449,8608,16487,16789
83,930,930.000,1395,8164,8457,10745,16355,16819,17058,24629,25123,929,1,24629,8457,10745,16355,16819,17058
84,897,897.000,1097,8237,8426,11115,16538,16826,16990,25066,25845,896,1,25066,8426,11115,16538,16826,16990
85,866,866.000,6782,8184,8344,11504,8702,16826,17354,140996,141325,865,1,140996,8344,11504,8702,16826,17354
86,968,968.000,7329,8197,8431,10410,9157,16770,16987,24670,25106,967,1,24670,8431,10410,9157,16770,16987
87,840,840.000,7165,8162,8349,11891,8660,16680,17219,141089,142851,839,1,141089,8349,11891,8660,16680,17219
88,1000,1000.000,7296,8148,8371,9925,8742,16740,16927,24632,25536,999,1,24632,8371,9925,8742,16740,16927
89,970,970.000,6391,8149,8385,10305,9061,16798,16946,17490,19520,969,1,17490,8385,10305,9061,16798,16946
90,1073,1073.000,5901,8172,8340,9265,8584,16392,16811,17162,17506,1072,1,17162,8340,9265,8584,16392,16811
91,1027,1027.000,7021,8180,8369,9711,8671,16604,16797,17382,18286,1026,1,17382,8369,9711,8671,16604,16797
92,970,970.000,7510,8156,8376,10307,8744,16731,16966,49813,50822,969,1,49813,8376,10307,8744,16731,16966
93,900,900.000,6678,8126,8380,11105,8765,16920,17299,107735,109777,899,1,107735,8380,11105,8765,16920,17299
