Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
35,655,655.000,2111,12833,15307,15306,17861,20171,21835,24418,27854
36,682,682.000,1668,12547,14710,14637,17045,19162,20027,22654,25764
37,712,712.000,1970,11765,14151,14059,16524,18699,19847,22457,26975
38,672,672.000,2118,12047,14420,14899,16937,19494,21388,34602,42770
39,759,759.000,2168,10428,12706,13108,15634,18333,19744,23930,30047
40,816,816.000,1432,10013,11993,12266,14256,16952,18269,21150,24807
41,782,782.000,1049,10137,12386,12713,15096,17651,19028,22544,24402
42,777,777.000,1415,10373,12868,12889,15287,17477,19141,23132,26162
43,771,771.000,956,9767,12949,12937,16176,18757,20596,25266,28364
44,721,721.000,871,11312,13998,13852,16391,19449,21193,24017,32074
45,741,741.000,930,10766,13474,13492,16149,19137,21562,25418,35304
46,770,770.000,851,9828,13003,12966,15822,19104,21148,25943,30181
47,706,706.000,843,11170,13952,14138,17276,19609,22338,35090,36738
48,810,810.000,1044,9750,12418,12318,15122,17539,19840,21908,27672
49,669,669.000,899,10152,13594,15024,18643,26200,29272,34639,35804
50,395,395.000,1922,22760,25881,25440,28909,32051,39398,46217,56816
51,495,495.000,1383,16164,19390,20095,23929,30044,33157,43013,47459
52,578,578.000,1471,13936,17345,17205,20866,24398,26031,32178,40986
53,625,625.000,818,13234,16024,15996,19623,22539,24657,28689,32669
54,685,685.000,851,11435,14156,14625,17454,21444,23816,36080,36522
55,711,711.000,965,11472,14287,13997,16960,19354,20597,24250,34363
56,733,733.000,1212,10865,13029,14370,15758,18206,19737,22871,999595
57,694,694.000,918,10560,13633,13643,16623,20390,23090,28151,34694
58,767,767.000,1557,10376,13093,13036,15464,18697,20980,24716,34463
59,785,785.000,898,9693,12690,12747,15876,18464,20687,24420,29030
60,790,790.000,937,10069,12791,12624,15524,18134,20172,23757,30253
61,661,661.000,1294,11258,14895,15141,17921,21743,24265,51175,58536
62,767,767.000,947,10130,13121,12989,15979,18568,20032,23433,31171
63,822,822.000,1091,9490,12142,12135,14813,17691,19570,23268,26307
64,548,548.000,1461,13252,19904,18297,23242,25700,27374,33242,54723
65,502,502.000,1911,16707,20412,19815,23531,26853,28046,29672,30634
66,618,618.000,1028,13302,16197,17578,19069,22769,23625,26975,1022003
67,594,594.000,1054,12638,15668,15376,18339,21434,23101,30543,44994
68,733,733.000,923,10859,13788,13615,16975,19435,21001,23219,25348
69,694,694.000,2006,11231,13878,14461,17554,20135,23033,45426,57298
70,766,766.000,1053,10747,13209,13002,15825,18489,19804,22932,31345
71,780,780.000,1354,10749,12834,12787,15517,17735,19576,24817,29866
72,774,774.000,1153,10495,13194,12927,15705,18054,19506,23358,25630
73,764,764.000,1176,10748,13101,13131,16135,18507,20245,24491,26672
74,788,788.000,881,9893,12592,12583,15530,17986,20084,23495,44972
75,728,728.000,1727,10506,13397,13751,16682,19519,21226,40975,49405
76,748,748.000,1397,10829,13171,13377,16269,19140,20679,23508,32219
77,790,790.000,1431,10062,12719,12619,15433,18287,19796,23259,25223
78,587,587.000,1719,11178,16272,17017,23087,26557,28938,30830,47208
79,513,513.000,3195,17345,20385,19693,22517,25179,26912,29811,45947
80,579,579.000,2128,14484,16932,17162,20309,23537,26986,31925,36943
81,677,677.000,2540,12095,14841,14704,17566,20584,22380,31730,39869
82,697,697.000,2229,11753,14344,14400,17255,20680,22404,27586,35558
83,747,747.000,1781,10568,13258,13296,16307,18796,20448,23568,28383
84,752,752.000,1071,10909,13565,13343,16416,18873,19951,22682,24885
85,776,776.000,1653,10447,13076,12816,15757,17836,19504,21721,25793
86,769,769.000,1674,10681,12989,13020,15531,18056,20134,24823,29796
87,751,751.000,975,10727,13260,13281,15951,18653,20288,25052,28660
88,788,788.000,1049,10260,12793,12684,15462,18187,20013,24677,28705
89,791,791.000,914,9647,12663,12637,15543,18462,20015,22160,34465
90,692,692.000,1239,10844,14150,14401,17381,19494,22532,55147,61110
91,796,796.000,1288,9824,12714,12585,15527,17857,19535,23645,25567
92,672,672.000,1414,10509,13837,15152,18569,26002,28980,34454,45076
93,438,438.000,2784,19400,22560,22424,25943,30614,32020,34706,37500
94,534,534.000,970,15509,18653,18645,22416,24828,27682,30812,59217
95,635,635.000,1000,12549,15472,16482,17657,20342,21933,25126,1005798
96,638,638.000,814,11932,14585,15026,17891,21497,22989,33797,49262
97,747,747.000,1109,10669,13573,13309,15969,19140,20392,21980,27005
98,729,729.000,1820,10983,13715,13691,16342,18738,20599,27965,38787
99,716,716.000,792,10558,13535,13925,17072,20525,22762,31156,40582
100,780,780.000,852,9851,12666,12823,15740,18892,20877,25705,30936
101,782,782.000,1293,9745,12166,12794,15091,18415,21507,28092,37994
102,754,754.000,870,10501,13049,13320,16221,19265,21728,25825,30776
103,722,722.000,1386,10852,14035,13760,16874,19720,21457,26129,33669
104,806,806.000,1527,10104,12517,12391,14936,17581,18784,21994,32603
105,461,461.000,1282,16976,23582,21823,26570,30975,32139,41367,44465
106,436,436.000,2625,18726,22756,22625,26835,30673,34093,40205,44151
107,540,540.000,1117,14703,19019,18475,22633,26810,28736,32303,39483
108,628,628.000,931,12734,16070,15879,19067,22187,24368,30885,34126
109,712,712.000,1906,10984,14308,13989,16876,19507,21582,27834,43282
110,733,733.000,1705,11108,13920,13615,16734,19392,20401,22372,30311
111,756,756.000,1249,10518,13043,13213,15743,18957,21147,25936,37620
112,761,761.000,1052,10430,13100,13183,15911,18791,21053,26690,30366
113,739,739.000,1501,10576,13418,13499,16076,19759,22096,25830,31094
114,777,777.000,955,9841,13182,12882,16080,18733,20616,24878,31147
115,785,785.000,1585,10109,12785,12684,15202,18102,20163,22793,24267
116,645,645.000,945,11783,15159,15510,18270,21543,24301,49465,59619
117,811,811.000,1209,9745,12275,12274,15101,17642,18932,21485,25853
118,903,903.000,1587,8957,11147,11080,13257,15170,16178,18059,20171
119,658,658.000,1731,11515,15051,15064,18980,21613,22947,25362,30447
