Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,718.000,14.156,1.143,10.923,13.532,16.090,19.013,21.736,33.780,1012.706,0.071
5,701.600,13.990,0.894,11.096,13.622,16.328,18.951,21.280,33.392,53.352,0.071
10,678.800,14.715,1.158,11.547,14.449,17.444,20.643,22.817,28.450,45.626,0.068
15,724.400,13.794,1.113,11.325,13.770,16.222,18.335,19.970,23.816,39.637,0.072
20,747.600,13.367,1.018,11.024,13.522,15.815,17.820,19.117,21.673,26.829,0.075
25,748.400,13.348,0.993,10.861,13.306,15.645,17.768,19.380,22.646,55.251,0.075
30,716.200,13.940,1.365,11.087,13.788,16.400,18.957,21.012,26.367,43.364,0.072
35,696.000,14.362,1.668,11.825,14.307,16.937,19.244,20.434,24.954,42.770,0.070
40,773.400,12.912,0.871,10.242,12.739,15.454,18.061,19.830,23.143,32.074,0.077
45,739.200,13.526,0.843,10.240,13.143,16.321,19.970,22.889,31.957,36.738,0.074
50,555.600,17.983,0.818,13.516,17.498,22.210,26.694,30.481,39.636,56.816,0.056
55,738.000,13.540,0.898,10.542,13.267,16.181,19.141,20.829,25.083,999.595,0.074
60,717.600,13.921,0.937,10.445,13.517,17.131,21.036,23.772,29.252,58.536,0.072
65,628.200,15.906,0.923,12.137,15.672,19.008,22.650,24.723,29.927,1022.003,0.063
70,774.400,12.884,0.881,10.473,13.014,15.773,18.205,19.913,23.608,44.972,0.078
75,673.200,14.878,1.397,11.016,14.284,18.470,22.625,24.859,29.445,49.405,0.067
80,690.400,14.454,1.071,11.595,14.541,17.438,20.466,22.349,27.906,39.869,0.069
85,775.000,12.884,0.914,10.384,12.965,15.648,18.221,19.999,23.931,34.465,0.078
90,626.400,15.947,0.970,11.350,15.095,19.854,24.746,27.847,34.333,61.110,0.063
95,693.000,14.415,0.792,11.272,14.075,17.038,19.936,21.754,30.111,1005.798,0.069
100,768.800,13.000,0.852,10.125,12.821,15.838,18.726,20.907,25.662,37.994,0.077
105,555.400,17.946,0.931,13.224,17.617,22.561,26.905,30.325,34.433,44.465,0.056
110,753.200,13.274,0.955,10.514,13.305,16.100,19.079,20.931,25.420,37.620,0.075
115,760.400,13.107,0.945,9.973,12.794,15.861,19.173,21.158,25.234,59.619,0.076
