Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,553.200,18.011,3.183,12.298,17.247,19.775,26.744,34.171,46.635,106.462,0.056
5,633.600,15.759,2.708,11.492,16.721,17.385,24.862,26.446,34.783,41.115,0.063
10,592.800,16.844,2.628,16.661,16.897,17.134,17.675,24.789,26.605,41.942,0.059
15,539.400,18.526,2.738,16.738,16.899,17.268,25.292,25.569,33.736,42.255,0.054
20,577.400,17.299,2.811,14.445,16.807,17.293,25.224,25.999,37.163,85.130,0.058
25,604.800,16.512,2.803,13.644,16.711,17.171,24.680,25.464,33.335,40.150,0.061
30,598.400,16.685,2.708,13.585,16.678,17.210,24.504,25.299,26.094,143.977,0.060
35,585.600,17.192,2.718,13.766,16.126,17.051,24.357,25.759,67.848,152.228,0.058
40,578.400,17.135,2.858,13.558,16.544,17.180,24.969,25.517,36.635,168.038,0.058
45,630.200,15.846,3.011,13.929,16.184,16.938,17.550,24.456,25.779,33.630,0.063
50,618.000,16.171,2.641,13.842,15.868,16.933,17.707,24.819,33.491,117.719,0.062
55,629.600,15.893,3.000,13.929,16.035,16.901,17.434,18.313,26.217,68.970,0.063
60,611.200,16.316,2.695,13.930,16.005,16.918,18.743,25.335,26.378,83.784,0.061
65,590.200,16.920,2.746,13.699,16.434,17.062,24.161,25.298,37.041,151.271,0.059
70,590.600,16.933,3.099,13.495,16.556,17.044,24.049,25.246,41.446,151.788,0.059
75,625.400,15.965,2.659,14.457,16.033,16.872,17.611,23.505,26.041,50.471,0.063
80,619.800,16.105,3.194,14.689,15.916,16.752,17.340,17.922,25.692,118.927,0.062
85,611.200,16.381,3.443,14.512,15.959,16.776,17.399,22.385,38.368,102.226,0.061
90,601.000,16.571,2.885,15.811,16.650,16.903,17.374,17.965,33.733,109.222,0.060
95,539.600,18.518,7.302,16.463,16.710,16.892,17.225,25.282,149.878,167.530,0.054
100,594.600,16.813,11.444,16.488,16.700,16.870,17.116,17.420,26.840,108.623,0.059
105,584.200,17.086,3.177,16.438,16.705,16.892,17.197,17.533,43.980,101.126,0.059
110,582.600,17.136,11.459,16.487,16.715,16.884,17.359,25.028,33.430,66.914,0.058
115,574.200,17.330,2.774,16.431,16.710,16.893,17.441,25.103,34.432,150.302,0.058
